id X Y
DD 1 .3919469 .4055065
DD 2 .2457106 .2625027
DD 3 .4171081 .2736944
DD 4 .4561557 .6897982
DD 5 .5890468 .3522899
DD 6 .6891329 .8382578
DD 7 .6315439 .8367422
DD 8 .9156850 .0847677
DD 9 .1400398 .3458763
DD 10 .2980055 .5305524
DD 11 .1124315 .9019380
DD 12 .6164453 .2944538
DD 13 .8663603 .4234995
DD 14 .3993503 .4021271
DD 15 .4220550 .4456015
DD 16 .2692816 .7677007
DD 17 .7086203 .4703085
DD 18 .3779517 .7768594
DD 19 .5163746 .6761211
DD 20 .5660181 .0686371
DD 21 .0035957 .7897198
DD 22 .3066200 .9845019
DD 23 .4954945 .2990786
DD 24 .0146334 .4520968
DD 25 .6965500 .8513688
DD 26 .5559494 .3793031
DD 27 .3721716 .0580571
DD 28 .5890751 .4716505
DD 29 .8271515 .8864637
DD 30 .7189005 .2095390
DD 31 .5891983 .6525750
DD 32 .5309955 .9257917
DD 33 .7561483 .0823696
DD 34 .7831881 .8407626
DD 35 .3329017 .1541151
DD 36 .9258432 .8111000
DD 37 .1038685 .0852873
DD 38 .4571166 .6363597
DD 39 .3814053 .9357545
DD 40 .3359053 .1894856
DD 41 .2505229 .3519202
DD 42 .9021561 .4747820
DD 43 .2927085 .9004268
DD 44 .8080475 .9899009
DD 45 .5021919 .5980522
DD 46 .8482136 .4336074
DD 47 .1790430 .4373843
DD 48 .9840587 .7531873
DD 49 .6552833 .1739954
DD 50 .1652067 .5963624
DD 51 .1303720 .0559553
DD 52 .8266602 .1920035
DD 53 .6961569 .6538931
DD 54 .4372043 .2388181
DD 55 .5413053 .0402253
DD 56 .6343992 .1760666
DD 57 .7515155 .2578963
DD 58 .9330558 .8272562
DD 59 .1621090 .7378005
DD 60 .5537986 .3662154
DD 61 .1590700 .9332658
DD 62 .5900858 .3119815
DD 63 .6358947 .2403454
DD 64 .7072949 .2090891
DD 65 .6568905 .0024782
DD 66 .2250867 .1251376
DD 67 .6004781 .2331147
DD 68 .3406498 .3674936
DD 69 .1937638 .2434499
DD 70 .1595008 .0926657
DD 71 .1248074 .6852328
DD 72 .0536786 .8998104
DD 73 .7417829 .0990221
DD 74 .7933357 .1460258
DD 75 .3162617 .8220060
DD 76 .2132946 .6150835
DD 77 .7462987 .4198815
DD 78 .3850170 .2700821
DD 79 .3765328 .4650817
DD 80 .0580249 .0187023
DD 81 .4772746 .7271229
DD 82 .3920350 .5493351
DD 83 .2002029 .3458019
DD 84 .7883078 .1268771
DD 85 .5499863 .4376911
DD 86 .1999016 .4754643
DD 87 .8015450 .3916283
DD 88 .0970416 .1663881
DD 89 .2619178 .8279705
DD 90 .9145871 .8549265
DD 91 .4214700 .2550497
DD 92 .1300078 .7893681
DD 93 .1466113 .7178219
DD 94 .1162647 .7061363
DD 95 .1079599 .4989096
DD 96 .7759478 .9211606
DD 97 .2741328 .9393986
DD 98 .0698458 .4615363
DD 99 .8797249 .8716283
DD 100 .4712327 .7225773
DD 101 .3317241 .6121026
DD 102 .8604462 .5906457
DD 103 .2742336 .0003211
DD 104 .3642154 .3861585
DD 105 .3971156 .0770759
DD 106 .2695785 .4359575
DD 107 .1476699 .5993462
DD 108 .7195164 .5993234
DD 109 .5708822 .0516507
DD 110 .9305229 .6043360
DD 111 .0357760 .9363493
DD 112 .8526483 .4955759
DD 113 .2631308 .1462151
DD 114 .3989858 .6823468
DD 115 .2009482 .8174005
DD 116 .6705393 .7782152
DD 117 .9337128 .3429809
DD 118 .2478089 .3447333
DD 119 .6823571 .7473516
DD 120 .0536750 .4392802
DD 121 .4640634 .3681737
DD 122 .1421523 .1010348
DD 123 .2322726 .1910729
DD 124 .8507309 .1097387
DD 125 .0926731 .0961929
DD 126 .0742256 .9761227
DD 127 .9631770 .0057609
DD 128 .1667282 .5652130
DD 129 .9751059 .2063239
DD 130 .5343040 .3462123
DD 131 .8466581 .1340366
DD 132 .9108963 .2748156
DD 133 .9333826 .2696154
DD 134 .3674154 .9526888
DD 135 .8964794 .5420893
DD 136 .2305882 .1189492
DD 137 .8384551 .2755635
DD 138 .4127477 .7918688
DD 139 .9346325 .1566494
DD 140 .4927443 .5152070
DD 141 .3234034 .3152794
DD 142 .7454754 .1295963
DD 143 .2805791 .1991047
DD 144 .8845635 .1797896
DD 145 .1538937 .7198452
DD 146 .4383667 .3153585
DD 147 .5203012 .8346086
DD 148 .4901898 .6151381
DD 149 .5863415 .4095964
DD 150 .2331838 .3713839
DD 151 .7031813 .4485567
DD 152 .8603846 .1527612
DD 153 .4231311 .5420984
DD 154 .3595482 .5079673
DD 155 .8811399 .1323418
DD 156 .6273075 .9935185
DD 157 .2281467 .7536176
DD 158 .9615974 .7670493
DD 159 .8458675 .1048269
DD 160 .6266860 .1759012
DD 161 .2947802 .3709184
DD 162 .1904175 .9218574
DD 163 .2363910 .8155092
DD 164 .2748108 .7661333
DD 165 .4624837 .9272473
DD 166 .9928909 .5611969
DD 167 .8806214 .3698768
DD 168 .6079502 .8021987
DD 169 .7568426 .1483985
DD 170 .9752538 .9627635
DD 171 .3009386 .6869925
DD 172 .4269304 .6371793
DD 173 .0820513 .2817865
DD 174 .4423179 .9106264
DD 175 .7552711 .4438708
DD 176 .3997904 .3155704
DD 177 .8235794 .2234792
DD 178 .8109624 .0378167
DD 179 .0015374 .3807443
DD 180 .7605692 .4795234
DD 181 .2227231 .3551823
DD 182 .0691634 .5757346
DD 183 .1647229 .9358469
DD 184 .4024462 .0402435
DD 185 .7636416 .3351903
DD 186 .7994788 .5678690
DD 187 .6522690 .4478747
DD 188 .6986070 .4630546
DD 189 .5673862 .2943564
DD 190 .5085680 .6561079
DD 191 .0048606 .3088122
DD 192 .2943660 .0029224
DD 193 .9163349 .9701606
DD 194 .6019794 .4736961
DD 195 .8861029 .4693490
DD 196 .3992310 .5905088
DD 197 .5363515 .2689894
DD 198 .3160942 .4796785
DD 199 .1059854 .5936365
DD 200 .7677539 .3071137
DD 201 .1428951 .5787701
DD 202 .2667738 .7454513
DD 203 .6394355 .9296715
DD 204 .5931662 .5001376
DD 205 .0112119 .8611347
DD 206 .9969127 .7548198
DD 207 .0426732 .6061202
DD 208 .9479533 .5789841
DD 209 .9596473 .1343195
DD 210 .0027537 .7047470
DD 211 .4864823 .5859306
DD 212 .1906817 .3945990
DD 213 .1390223 .4150376
DD 214 .1914832 .0947571
DD 215 .8169210 .9016107
DD 216 .9185439 .8441265
DD 217 .3999254 .5195929
DD 218 .5702736 .5687375
DD 219 .6203995 .0665809
DD 220 .5802473 .9554430
DD 221 .7636767 .3315351
DD 222 .1896037 .0236672
DD 223 .2114614 .7015429
DD 224 .7740264 .1946096
DD 225 .6516264 .2251876
DD 226 .9613378 .9255788
DD 227 .7780081 .4343352
DD 228 .5407148 .1025684
DD 229 .0313585 .2914096
DD 230 .9447042 .5738422
DD 231 .6101160 .0262784
DD 232 .6219702 .6056852
DD 233 .5172741 .8439866
DD 234 .0409694 .7306413
DD 235 .4049973 .4475448
DD 236 .6889009 .4580252
DD 237 .7169369 .3920737
DD 238 .7602593 .5832938
DD 239 .0820670 .2686183
DD 240 .9564992 .2615293
DD 241 .7434682 .8461485
DD 242 .8216359 .4328483
DD 243 .3584809 .2544394
DD 244 .3844442 .3735376
DD 245 .8181865 .1819596
DD 246 .8201955 .8031707
DD 247 .5269175 .4423655
DD 248 .8249898 .7493913
DD 249 .2665922 .1189905
DD 250 .0426064 .8405168
