id X Y Z
DDD 1 .5408429 .0016644 0.189469
DDD 2 .5381561 .1159498 0.106417
DDD 3 .9970908 .2472261 0.224994
DDD 4 .1018316 .3458054 0.552035
DDD 5 .8982337 .7761045 0.279340
DDD 6 .2328729 .7925300 0.860987
DDD 7 .8724881 .6064144 0.689891
DDD 8 .5717298 .8074152 0.356413
DDD 9 .4399424 .1815674 0.984566
DDD 10 .6880632 .3220179 0.616164
DDD 11 .8673395 .2415034 0.424930
DDD 12 .6760785 .8625488 0.274563
DDD 13 .0176174 .7472703 0.425630
DDD 14 .8364093 .6941336 0.898839
DDD 15 .3627519 .4484546 0.993918
DDD 16 .8786362 .4500191 0.944837
DDD 17 .2459406 .5963645 0.143037
DDD 18 .2166043 .2909350 0.141747
DDD 19 .8388028 .1370059 0.607928
DDD 20 .3780541 .4371387 0.993055
DDD 21 .5761981 .0800232 0.717597
DDD 22 .0646284 .0272000 0.639584
DDD 23 .3881469 .6837021 0.082301
DDD 24 .9194454 .8278451 0.885613
DDD 25 .6953262 .1101261 0.689519
DDD 26 .7160642 .4302207 0.758465
DDD 27 .4893615 .2144172 0.736405
DDD 28 .7912010 .2392792 0.311931
DDD 29 .1668123 .5009653 0.234289
DDD 30 .6079039 .7516595 0.694560
