id X Y Z
DDD 1 .93 .20 0.49
DDD 2 .93 .27 0.04
DDD 3 .93 .34 0.08
DDD 4 .93 .41 0.94
DDD 5 .93 .48 0.61
DDD 6 .93 .54 0.62
DDD 7 .88 .44 0.18
DDD 8 .88 .30 0.04
DDD 9 .82 .20 0.20
DDD 10 .82 .27 0.75
DDD 11 .82 .34 0.32
DDD 12 .82 .41 0.83
DDD 13 .82 .47 0.80
DDD 14 .82 .55 0.15
DDD 15 .77 .51 0.22
DDD 16 .77 .23 0.49
DDD 17 .71 .55 0.50
DDD 18 .71 .47 0.64
DDD 19 .71 .41 0.35
DDD 20 .71 .27 0.97
DDD 21 .71 .20 0.40
DDD 22 .60 .55 0.96
DDD 23 .60 .47 0.98
DDD 24 .60 .41 0.96
DDD 25 .60 .34 0.44
DDD 26 .60 .27 0.63
DDD 27 .60 .20 0.66
DDD 28 .49 .55 0.25
DDD 29 .49 .51 0.80
DDD 30 .49 .47 0.15
DDD 31 .49 .38 0.90
DDD 32 .49 .34 0.00
DDD 33 .47 .27 0.12
DDD 34 .49 .23 0.98
DDD 35 .49 .20 0.21
DDD 36 .38 .20 0.99
DDD 37 .38 .27 0.84
DDD 38 .38 .34 0.21
DDD 39 .38 .41 0.54
DDD 40 .38 .47 0.73
DDD 41 .38 .55 0.94
DDD 42 .27 .41 1.00
DDD 43 .27 .47 0.93
DDD 44 .27 .55 0.99
DDD 45 .27 .27 0.50
DDD 46 .27 .20 0.33
DDD 47 .22 .23 0.63
DDD 48 .22 .51 0.23
DDD 49 .16 .55 0.92
DDD 50 .16 .47 0.66
DDD 51 .16 .41 0.59
DDD 52 .16 .34 0.03
DDD 53 .16 .27 0.86
DDD 54 .16 .20 0.14
DDD 55 .11 .44 0.46
DDD 56 .11 .30 0.72
DDD 57 .05 .55 1.00
DDD 58 .05 .47 0.60
DDD 59 .05 .41 0.35
DDD 60 .05 .34 0.78
DDD 61 .05 .27 0.90
DDD 62 .05 .20 0.11
