id X Y Z
DDD 1 .3811413 .1621415 0.800776
DDD 2 .9742182 .5640965 0.629825
DDD 3 .8654348 .8522951 0.144234
DDD 4 .5183802 .9311654 0.882487
DDD 5 .3151932 .6350916 0.447338
DDD 6 .7844019 .6889904 0.330638
DDD 7 .4238102 .2356228 0.376681
DDD 8 .6447277 .4598420 0.107953
DDD 9 .2207020 .2810739 0.818521
DDD 10 .0449254 .9631933 0.220194
DDD 11 .9803409 .4982490 0.875975
DDD 12 .0915062 .4999810 0.397971
DDD 13 .3712060 .0686083 0.417755
DDD 14 .3174388 .4422117 0.314163
DDD 15 .1511475 .8749254 0.113910
DDD 16 .9355569 .5609661 0.533095
DDD 17 .7198315 .6149580 0.124215
DDD 18 .3276961 .4520784 0.565089
DDD 19 .7578872 .2173198 0.921849
DDD 20 .9577190 .2466997 0.930320
DDD 21 .2387960 .7238210 0.072196
DDD 22 .2810015 .3681263 0.911687
DDD 23 .2035750 .2891939 0.291158
DDD 24 .1803688 .3987216 0.658522
DDD 25 .4375963 .1191168 0.663582
DDD 26 .3052820 .1710034 0.852588
DDD 27 .8685812 .3840806 0.056441
DDD 28 .9312075 .9520529 0.040698
DDD 29 .0875906 .2106824 0.401699
DDD 30 .2809452 .9448457 0.359826
