id X Y
DD 1 .1554715 .6766116
DD 2 .0056282 .3794215
DD 3 .6429340 .1311878
DD 4 .7310353 .7055884
DD 5 .9403196 .4272271
DD 6 .1724947 .8335182
DD 7 .0893543 .6944877
DD 8 .8711001 .3104782
DD 9 .2276520 .7656829
DD 10 .4212283 .2950070
DD 11 .5448152 .0737906
DD 12 .3059659 .4530941
DD 13 .7933902 .2183705
DD 14 .2683998 .1828002
DD 15 .8686060 .1806335
DD 16 .0261905 .8395128
DD 17 .1424672 .8785058
DD 18 .9646248 .5812523
DD 19 .4882791 .8782557
DD 20 .6253663 .5351823
DD 21 .3586961 .0441670
DD 22 .1607968 .7222764
DD 23 .6690765 .5755469
DD 24 .4510811 .0239671
DD 25 .0609347 .5518161
DD 26 .4742884 .8270989
DD 27 .5377837 .5198386
DD 28 .1579835 .1736466
DD 29 .3252879 .9887768
DD 30 .8900552 .5389761
DD 31 .6445832 .5598969
DD 32 .8810900 .9739539
DD 33 .1244954 .8626704
DD 34 .5917366 .4164759
DD 35 .7253805 .9825136
DD 36 .5951320 .5890256
DD 37 .9020584 .5753454
DD 38 .8530025 .0702121
DD 39 .5809866 .7331187
DD 40 .9483938 .8169145
DD 41 .3400648 .6933651
DD 42 .0295503 .5141969
DD 43 .6184439 .9128702
DD 44 .9571498 .4745976
DD 45 .1960803 .5266502
DD 46 .4773139 .1662600
DD 47 .6036903 .9017097
DD 48 .4194661 .5276925
DD 49 .2758759 .4214048
DD 50 .3826037 .6702651
DD 51 .5536615 .7889017
DD 52 .7547873 .9598784
DD 53 .1751729 .4429839
DD 54 .0250504 .3261328
DD 55 .4498394 .9996053
DD 56 .1983850 .4277975
DD 57 .3649880 .2688941
DD 58 .9043822 .4019625
DD 59 .5841583 .0880621
DD 60 .8774024 .6729947
DD 61 .5115719 .1316485
DD 62 .4472245 .9658273
DD 63 .8520898 .6250094
DD 64 .2678840 .4632337
DD 65 .6133366 .5457285
DD 66 .6702621 .1130956
DD 67 .1866306 .9389650
DD 68 .8798367 .5113108
DD 69 .6035776 .3224369
DD 70 .2112646 .5784150













