id X Y
DD 1 .8932157 .7976374
DD 2 .0326885 .6316624
DD 3 .1672199 .2883956
DD 4 .3376006 .8382198
DD 5 .5738640 .1966097
DD 6 .7218392 .4208386
DD 7 .4823777 .7959345
DD 8 .3818690 .6442544
DD 9 .3284285 .6891807
DD 10 .3019665 .8756615
DD 11 .0017455 .9459617
DD 12 .0059058 .1447535
DD 13 .4590426 .2820174
DD 14 .5845012 .9718613
DD 15 .7565280 .2838236
DD 16 .9579777 .9146408
DD 17 .7282820 .3047278
DD 18 .0124545 .2280546
DD 19 .6945174 .1796853
DD 20 .9562629 .7205778
DD 21 .2148536 .0004660
DD 22 .0407855 .0911740
DD 23 .0414000 .9752673
DD 24 .9359040 .4536583
DD 25 .7973103 .4167590
DD 26 .9833864 .0421308
DD 27 .9186889 .1490040
DD 28 .9015347 .8252458
DD 29 .1489694 .5222116
DD 30 .0975596 .4577233
DD 31 .1502895 .6381722
DD 32 .5643551 .1217283
DD 33 .0686189 .6192832
DD 34 .5870161 .7530813
DD 35 .3186114 .5385729
DD 36 .5404909 .2397487
DD 37 .2880053 .1428548
DD 38 .4895827 .6922199
DD 39 .6350454 .3593763
DD 40 .8600250 .0242501







