id X Y Z
DDD 1 .1845244 .0533394 0.740341
DDD 2 .5649678 .4422148 0.521125
DDD 3 .8944918 .4332352 0.065731
DDD 4 .0156121 .3964097 0.231428
DDD 5 .7865394 .0239936 0.583411
DDD 6 .5124632 .4538352 0.844267
DDD 7 .8291644 .8845059 0.223209
DDD 8 .4885546 .0054048 0.409661
DDD 9 .9241666 .6127408 0.339637
DDD 10 .6097856 .1416157 0.444202
DDD 11 .6683135 .2308290 0.850221
DDD 12 .9214615 .5116239 0.639406
DDD 13 .4266223 .5730025 0.663659
DDD 14 .3681438 .9414088 0.936786
DDD 15 .4189271 .1846966 0.641198
DDD 16 .1487733 .6270208 0.031377
DDD 17 .1422681 .0112178 0.919864
DDD 18 .5522718 .2559688 0.252188
DDD 19 .7138610 .6507951 0.394472
DDD 20 .5188182 .3938898 0.646118
DDD 21 .7206383 .0953459 0.326657
DDD 22 .0051406 .4242806 0.108165
DDD 23 .6867647 .5461818 0.311247
DDD 24 .3023725 .7032922 0.131088
DDD 25 .7927565 .3719389 0.047512
DDD 26 .9536908 .7839268 0.621861
DDD 27 .1590519 .3105125 0.936403
DDD 28 .2250035 .9064588 0.002010
DDD 29 .6907317 .7815065 0.835435
DDD 30 .7617742 .7140636 0.639914
DDD 31 .7037372 .2839339 0.570235
DDD 32 .8725861 .5415071 0.554637
DDD 33 .5390321 .3564250 0.404964
DDD 34 .7566466 .7848616 0.578694
DDD 35 .0298631 .9622843 0.434223
DDD 36 .0670368 .8735923 0.807574
DDD 37 .6162397 .3551754 0.707273
DDD 38 .7905106 .2525465 0.703500
DDD 39 .3851510 .8462759 0.682447
DDD 40 .0319696 .4973949 0.714773
DDD 41 .3274963 .2312263 0.557892
DDD 42 .6087639 .1274570 0.492911
DDD 43 .3034116 .1833672 0.355101
DDD 44 .2656309 .6766268 0.061411
DDD 45 .9442565 .3544065 0.817526
DDD 46 .8817646 .9058180 0.353538
DDD 47 .0271618 .3580600 0.302832
DDD 48 .5111274 .3960198 0.167020
DDD 49 .4593706 .7971484 0.465983
DDD 50 .9170814 .7942088 0.263936
DDD 51 .3147964 .0183927 0.890098
DDD 52 .0616201 .2770417 0.210459
DDD 53 .4719262 .7675074 0.537073
DDD 54 .6043526 .8689868 0.860405
DDD 55 .0955734 .2334263 0.622153
DDD 56 .8608090 .5593659 0.939386
DDD 57 .9576824 .4154019 0.254961
DDD 58 .0550338 .1012089 0.835430
DDD 59 .5645742 .0585571 0.529614
DDD 60 .4566938 .2759035 0.076279
DDD 61 .0973397 .7580418 0.463029
DDD 62 .6844719 .5408734 0.885419
DDD 63 .8137094 .8425165 0.812317
DDD 64 .8392494 .5499850 0.205090
DDD 65 .0262909 .3650511 0.156973
DDD 66 .1438964 .1925874 0.853524
DDD 67 .9737452 .4419526 0.146675
DDD 68 .5403123 .6190626 0.376955
DDD 69 .4359090 .2133180 0.293250
DDD 70 .5450795 .2280459 0.856351
DDD 71 .0962320 .2165176 0.973019
DDD 72 .0966294 .7400851 0.328339
DDD 73 .3978297 .7661365 0.611742
DDD 74 .8305673 .1689875 0.504762
DDD 75 .6331240 .2594173 0.736904
DDD 76 .0746794 .5574761 0.793793
DDD 77 .5990964 .8507390 0.882605
DDD 78 .9275467 .5375782 0.386248
DDD 79 .3757831 .7754108 0.761872
DDD 80 .3285289 .8154323 0.311071
DDD 81 .3674400 .3028455 0.141441
DDD 82 .4835628 .2094491 0.283318
DDD 83 .0939694 .8502771 0.949775
DDD 84 .0096464 .4720334 0.423842
DDD 85 .4323709 .6163889 0.695175
DDD 86 .5174638 .3179025 0.798869
DDD 87 .8693226 .0628007 0.976779
DDD 88 .0702499 .3234433 0.309879
DDD 89 .3091701 .9811083 0.107535
DDD 90 .2291007 .0460751 0.434341
DDD 91 .2467501 .4723553 0.544820
DDD 92 .5994224 .1722582 0.527045
DDD 93 .5092689 .1102301 0.491529
DDD 94 .4964708 .0071337 0.793179
DDD 95 .8310391 .4721990 0.627395
DDD 96 .3038839 .3748412 0.170035
DDD 97 .4719159 .1549911 0.353188
DDD 98 .2491464 .1508567 0.608613
DDD 99 .8349192 .8306246 0.687058
DDD 100 .7929670 .2782632 0.170213
DDD 101 .1784336 .7722874 0.130923
DDD 102 .9419877 .2482384 0.289755
DDD 103 .3387076 .9491387 0.083905
DDD 104 .0499978 .6082517 0.548988
DDD 105 .8517769 .0562641 0.533008
DDD 106 .7632967 .9940310 0.912895
DDD 107 .6505738 .9488772 0.724222
DDD 108 .5699393 .2953305 0.185758
DDD 109 .9605069 .5641934 0.199849
DDD 110 .9967208 .6304253 0.520733
DDD 111 .1603698 .6534932 0.470101
DDD 112 .1158146 .5271130 0.198874
DDD 113 .9377044 .0615180 0.961068
DDD 114 .1163771 .7333472 0.593122
DDD 115 .4588747 .8687869 0.140719
DDD 116 .8940780 .9904954 0.387338
DDD 117 .5917510 .8804700 0.643380
DDD 118 .7298190 .4161315 0.863236
DDD 119 .2482117 .5663760 0.545756
DDD 120 .1717628 .3182758 0.787792
DDD 121 .1273138 .9312045 0.200087
DDD 122 .3936263 .6936162 0.563490
DDD 123 .6981003 .6607393 0.067555
DDD 124 .9558891 .6805062 0.619564
DDD 125 .0112728 .4239212 0.676373
DDD 126 .6115557 .1129785 0.591643
DDD 127 .4065128 .0259944 0.944058
DDD 128 .3282700 .2616673 0.817649
DDD 129 .6097404 .2549752 0.075748
DDD 130 .9853437 .9959183 0.648407
DDD 131 .0022107 .2308039 0.732337
DDD 132 .3765144 .0405358 0.329957
DDD 133 .5887267 .7795125 0.719919
DDD 134 .5234113 .7500750 0.347998
DDD 135 .6805433 .1768344 0.990329
DDD 136 .3846758 .8403948 0.368502
DDD 137 .5124087 .3376950 0.990017
DDD 138 .5228755 .6958437 0.833839
DDD 139 .5927962 .4082246 0.810881
DDD 140 .0446575 .0430213 0.639168
DDD 141 .8893719 .4211115 0.582074
DDD 142 .2254303 .7180399 0.084326
DDD 143 .0132835 .3165499 0.161383
DDD 144 .9221386 .6606638 0.336404
DDD 145 .1085947 .7605037 0.830242
DDD 146 .6078127 .7901416 0.627361
DDD 147 .5872860 .7978019 0.268339
DDD 148 .2584404 .6360047 0.848834
DDD 149 .2733567 .8854646 0.959539
DDD 150 .2027300 .0321206 0.822193
DDD 151 .7168400 .1249324 0.468938
DDD 152 .4124121 .2908855 0.623955
DDD 153 .8826529 .8513017 0.808408
DDD 154 .7562775 .4511527 0.808987
DDD 155 .2702914 .8815436 0.732550
DDD 156 .8440677 .7703505 0.879182
DDD 157 .6261079 .8477852 0.624508
DDD 158 .8130333 .8777831 0.070306
DDD 159 .3054343 .7593358 0.244040
DDD 160 .5143649 .1293489 0.052677
DDD 161 .2497852 .2990347 0.731904
DDD 162 .9801728 .8483991 0.499394
DDD 163 .3749586 .8539574 0.481082
DDD 164 .9231716 .3852158 0.191701
DDD 165 .5166974 .8333287 0.023400
DDD 166 .6571028 .2981468 0.944028
DDD 167 .2368394 .8009309 0.859349
DDD 168 .7301206 .4098319 0.226236
DDD 169 .7272251 .1461519 0.214951
DDD 170 .4272691 .9167087 0.706879
DDD 171 .4212065 .6753614 0.605180
DDD 172 .0007144 .9611469 0.754921
DDD 173 .0810630 .2993278 0.670353
DDD 174 .0939501 .8826403 0.811201
DDD 175 .1091374 .0361652 0.208089
DDD 176 .5926906 .4545275 0.972123
DDD 177 .3537136 .3936131 0.438113
DDD 178 .5020044 .4302460 0.885608
DDD 179 .1577246 .8275866 0.846597
DDD 180 .0453222 .2501783 0.074578
DDD 181 .9269581 .8216651 0.568632
DDD 182 .8226951 .3162531 0.753432
DDD 183 .8596754 .0578029 0.333146
DDD 184 .5569774 .2836589 0.081817
DDD 185 .1541403 .4528200 0.321342
DDD 186 .8888726 .7418283 0.079108
DDD 187 .1546049 .2564483 0.508583
DDD 188 .2339247 .7923080 0.765896
DDD 189 .3575034 .1206565 0.586317
DDD 190 .4529513 .6487578 0.485333
DDD 191 .5130934 .6699200 0.525558
DDD 192 .7660208 .6911595 0.390788
DDD 193 .4462268 .6788455 0.446202
DDD 194 .9002737 .5468978 0.310300
DDD 195 .5934838 .9853585 0.810933
DDD 196 .0325780 .8277254 0.249140
DDD 197 .2102190 .6603211 0.547464
DDD 198 .9856107 .1432781 0.175865
DDD 199 .0252990 .0812290 0.792094
DDD 200 .8643643 .8957919 0.137341
DDD 201 .7861241 .2193380 0.700065
DDD 202 .5707029 .0315289 0.491446
DDD 203 .3020695 .8844570 0.595729
DDD 204 .2853425 .2141658 0.789176
DDD 205 .6084089 .5555124 0.519993
DDD 206 .1259052 .5635773 0.103237
DDD 207 .7702649 .8711092 0.649160
DDD 208 .0304149 .8770817 0.195323
