id X Y Z
DDD 1 .8351617 .9098730 0.096188
DDD 2 .1673531 .4630188 0.460833
DDD 3 .2010071 .6478921 0.703667
DDD 4 .7002994 .3248094 0.817114
DDD 5 .8871604 .0924973 0.830882
DDD 6 .1008778 .9893566 0.721610
DDD 7 .4859377 .1253955 0.589518
DDD 8 .5021962 .0319209 0.258467
DDD 9 .7846618 .7548865 0.310340
DDD 10 .6227394 .0289866 0.235475
DDD 11 .5233055 .5035367 0.246209
DDD 12 .4715528 .3958845 0.591859
DDD 13 .9415151 .8953537 0.272397
DDD 14 .6785790 .1863803 0.747249
DDD 15 .0901820 .8157216 0.650592
DDD 16 .9898067 .4014865 0.718445
DDD 17 .7409029 .3021040 0.498375
DDD 18 .6140044 .4142754 0.352176
DDD 19 .8668172 .2877065 0.703150
DDD 20 .1872899 .9521467 0.406493
DDD 21 .9381045 .1397043 0.154249
DDD 22 .7000535 .9573474 0.289935
DDD 23 .2100094 .1215580 0.626672
DDD 24 .5616972 .7776038 0.941424
DDD 25 .0032950 .2161462 0.943679
DDD 26 .0036936 .6660182 0.747926
DDD 27 .5966762 .5612168 0.517330
DDD 28 .3695065 .5749588 0.455098
DDD 29 .3656856 .9967828 0.802596
DDD 30 .8273545 .7320364 0.599568
DDD 31 .4977569 .2688410 0.380586
DDD 32 .1725549 .4444748 0.866427
DDD 33 .9617137 .0759589 0.108952
DDD 34 .3516522 .8857464 0.823355
DDD 35 .0714854 .6231359 0.643543
DDD 36 .0196282 .1073182 0.770258
DDD 37 .3064008 .3366767 0.066636
DDD 38 .9006139 .9582452 0.047142
DDD 39 .0689777 .0079058 0.239527
DDD 40 .2155784 .6932041 0.387487
DDD 41 .4983977 .4231796 0.519812
DDD 42 .4088715 .4499057 0.800623
DDD 43 .7239850 .4910976 0.710872
DDD 44 .4781409 .0616903 0.578734
DDD 45 .1356495 .4208589 0.296865
DDD 46 .2054494 .3600273 0.144258
DDD 47 .1525680 .5016360 0.592528
DDD 48 .5052773 .6716485 0.099538
DDD 49 .0600121 .7824276 0.667038
DDD 50 .1389244 .0206562 0.378959
DDD 51 .9173573 .1933806 0.938133
DDD 52 .5735283 .9392179 0.335955
DDD 53 .1655627 .5588304 0.894981
DDD 54 .3538964 .0408982 0.217330
DDD 55 .9149672 .1425680 0.515436
DDD 56 .7605157 .8253313 0.937954
DDD 57 .1967529 .8878936 0.894967
DDD 58 .6888622 .7063292 0.587034
DDD 59 .6240405 .8571316 0.750512
DDD 60 .7323902 .0696839 0.102006
DDD 61 .5289556 .4632499 0.262992
DDD 62 .7007399 .2913877 0.593594
DDD 63 .0053045 .2833252 0.891435
DDD 64 .7596754 .0387956 0.744389
DDD 65 .3653678 .3506023 0.511133
DDD 66 .7314512 .7309185 0.033241
DDD 67 .9739273 .0771048 0.820807
DDD 68 .7226187 .5815998 0.160528
DDD 69 .6006346 .0379243 0.651319
DDD 70 .2171222 .9603133 0.047425
DDD 71 .3683682 .8647576 0.451252
DDD 72 .3398122 .5867726 0.483638
DDD 73 .7929670 .0007247 0.175712
DDD 74 .6006202 .9719795 0.845044
DDD 75 .7188234 .0492951 0.005106
DDD 76 .7015049 .1117970 0.588570
DDD 77 .2529323 .3330353 0.586787
DDD 78 .7433012 .2491483 0.490318
DDD 79 .8722724 .9261615 0.908403
DDD 80 .4116829 .0045391 0.187413
DDD 81 .1985015 .1393132 0.127471
DDD 82 .6419975 .7263111 0.542126
DDD 83 .6600407 .9538379 0.140568
DDD 84 .2406526 .8638941 0.606954
DDD 85 .2423463 .4019779 0.716160
DDD 86 .5424334 .7888619 0.987964
DDD 87 .2976953 .9819541 0.485404
DDD 88 .1625145 .9868394 0.796432
DDD 89 .1687811 .9338369 0.312763
DDD 90 .2004097 .0627961 0.446283
DDD 91 .0860005 .0715524 0.576476
DDD 92 .9995744 .6250173 0.862929
DDD 93 .0241560 .7941848 0.640328
DDD 94 .0772582 .8586041 0.946444
DDD 95 .2355654 .2491779 0.354821
DDD 96 .6183945 .4247466 0.900738
DDD 97 .9859089 .1918893 0.912366
DDD 98 .6662193 .1217752 0.927985
DDD 99 .2667209 .1185013 0.070081
DDD 100 .7198427 .3501469 0.112267
DDD 101 .2918938 .4183126 0.349521
DDD 102 .9315566 .6056114 0.454891
DDD 103 .4400702 .7102111 0.656760
DDD 104 .7381538 .6898389 0.012809
DDD 105 .7030074 .7474456 0.358498
DDD 106 .0023741 .7203286 0.365729
DDD 107 .0520647 .2829446 0.633402
DDD 108 .2116745 .9234661 0.380373
DDD 109 .5385437 .5101635 0.141754
DDD 110 .7982612 .1257085 0.315811
DDD 111 .1838609 .9950569 0.604695
DDD 112 .2106195 .2750643 0.153299
DDD 113 .2651095 .6940440 0.684470
DDD 114 .1740457 .6228409 0.189088
DDD 115 .6206215 .4490593 0.352863
DDD 116 .0048210 .7060864 0.232022
DDD 117 .9363444 .4397194 0.550894
DDD 118 .4560909 .2637808 0.956811
DDD 119 .1623310 .0675889 0.604180
DDD 120 .1271121 .9016710 0.781677
DDD 121 .4720912 .6992653 0.897081
DDD 122 .9027300 .8362247 0.192928
DDD 123 .4260998 .0918034 0.947465
DDD 124 .3356399 .4795258 0.835887
DDD 125 .8320705 .0916611 0.695404
DDD 126 .6565864 .9935918 0.834529
DDD 127 .4938407 .7001260 0.978316
DDD 128 .7010607 .2015762 0.585885
DDD 129 .5805205 .6348863 0.401388
DDD 130 .1666858 .2891766 0.382555
DDD 131 .3881036 .3272958 0.542757
DDD 132 .1422241 .3943128 0.318000
DDD 133 .1546670 .5537502 0.210433
DDD 134 .8434209 .2363221 0.838020
DDD 135 .3627647 .7207122 0.088917
DDD 136 .2066136 .0845500 0.437175
DDD 137 .3412968 .7570829 0.415944
DDD 138 .8695869 .2548422 0.097797
DDD 139 .3741695 .6030902 0.781038
DDD 140 .7394616 .5330932 0.269344
DDD 141 .0321128 .8474462 0.103136
DDD 142 .6258615 .9772040 0.770247
DDD 143 .8522368 .0174776 0.255609
DDD 144 .3081176 .8995883 0.911158
DDD 145 .2699564 .6710558 0.229116
DDD 146 .0992606 .8762637 0.783754
DDD 147 .0199376 .5127154 0.713878
DDD 148 .8459029 .6976136 0.371208
DDD 149 .9143873 .4351354 0.182300
DDD 150 .9282551 .5396262 0.202657
DDD 151 .5134665 .2844526 0.360322
DDD 152 .9523409 .4998508 0.608180
DDD 153 .9465195 .3144562 0.350575
DDD 154 .3983913 .1539862 0.627857
DDD 155 .9343328 .2188595 0.316658
DDD 156 .6343092 .0289570 0.952212
DDD 157 .4994159 .2383462 0.387793
DDD 158 .7374161 .8760845 0.047128
DDD 159 .2185030 .4932144 0.397254
DDD 160 .9953159 .3205378 0.947426
DDD 161 .1417525 .1939842 0.394281
DDD 162 .4690596 .7551968 0.042788
DDD 163 .3366308 .9695700 0.122168
DDD 164 .4777578 .0704048 0.637039
DDD 165 .7588683 .9013255 0.920998
DDD 166 .3697883 .7353538 0.692308
DDD 167 .8433221 .0747363 0.247445
DDD 168 .7356758 .5790814 0.824452
DDD 169 .5667220 .1095370 0.710717
DDD 170 .7329962 .0037719 0.935563
DDD 171 .1722833 .1918483 0.637010
DDD 172 .0631786 .8823013 0.197338
DDD 173 .3606865 .0343515 0.329918
DDD 174 .1802576 .5652547 0.715435
DDD 175 .3281097 .7958192 0.588598
DDD 176 .5263605 .7070271 0.678113
DDD 177 .0425141 .6002805 0.307774
DDD 178 .1694226 .4106082 0.733268
DDD 179 .7543790 .6470101 0.801387
DDD 180 .5441982 .8182953 0.275058
DDD 181 .7852151 .1711582 0.205520
DDD 182 .6344904 .0103918 0.860175
DDD 183 .6616173 .3144767 0.899989
DDD 184 .6365661 .1229787 0.458061
DDD 185 .8869957 .3470194 0.989595
DDD 186 .8523552 .1036113 0.163622
DDD 187 .9776136 .1321896 0.157789
DDD 188 .4051644 .5723330 0.574572
DDD 189 .4318110 .1748453 0.168749
DDD 190 .6666717 .8642371 0.545039
DDD 191 .3364658 .3986505 0.993549
DDD 192 .5358145 .4559833 0.399073
DDD 193 .3154906 .7652420 0.560069
DDD 194 .6092470 .5167178 0.077287
DDD 195 .1516444 .2123609 0.501876
DDD 196 .7082282 .1057784 0.528548
DDD 197 .0128058 .8266505 0.715243
DDD 198 .2445192 .3349342 0.178100
DDD 199 .8222704 .7926318 0.288642
DDD 200 .7720163 .3287308 0.507692
DDD 201 .6522477 .0232129 0.203451
DDD 202 .2228422 .6973257 0.111309
DDD 203 .5007056 .4672515 0.454826
DDD 204 .3953573 .0640351 0.745700
DDD 205 .5316978 .3319575 0.631546
DDD 206 .0634477 .4841985 0.552205
DDD 207 .6034640 .7155618 0.653685
DDD 208 .6154031 .8099422 0.807902
DDD 209 .1495744 .7194900 0.728271
DDD 210 .5981190 .5915078 0.553138
DDD 211 .3763571 .7375242 0.338992
DDD 212 .3171558 .2920461 0.659506
DDD 213 .1424463 .4779154 0.828735
DDD 214 .2917585 .6986879 0.106458
DDD 215 .3286913 .9763875 0.497912
DDD 216 .6402042 .6453234 0.946967
DDD 217 .2115117 .4542406 0.039458
DDD 218 .3161952 .6663834 0.133865
DDD 219 .2302444 .8546009 0.653308
DDD 220 .6603665 .0580443 0.272461
DDD 221 .1867454 .1770448 0.889345
DDD 222 .2887295 .0532189 0.297358
DDD 223 .6186519 .6896476 0.240618
DDD 224 .4159419 .3764575 0.015301
DDD 225 .8189248 .5287306 0.003957
DDD 226 .9970711 .2290229 0.613079
DDD 227 .3937423 .3385043 0.008195
DDD 228 .4459284 .5949307 0.057409
DDD 229 .7061507 .1312044 0.354055
DDD 230 .2174810 .4252042 0.986574
DDD 231 .0792644 .5764642 0.404719
DDD 232 .4802218 .4570118 0.611629
DDD 233 .9528851 .0073629 0.619244
DDD 234 .8930863 .8012614 0.998832
DDD 235 .7113586 .5480924 0.684573
DDD 236 .7694674 .5686543 0.619823
DDD 237 .7259350 .3502950 0.024859
DDD 238 .4744909 .2196849 0.456688
DDD 239 .0670280 .8351130 0.881585
DDD 240 .7648910 .4756348 0.143968
DDD 241 .8132176 .3766401 0.934463
DDD 242 .1349634 .9097944 0.975466
DDD 243 .0747728 .7680597 0.802039
DDD 244 .4560924 .0829692 0.811811
DDD 245 .6075468 .2600739 0.808024
DDD 246 .8576367 .5643345 0.716865
DDD 247 .7534572 .5655503 0.984583
DDD 248 .6474417 .5949169 0.450288
DDD 249 .6290901 .0354251 0.321352
DDD 250 .0523154 .6509330 0.354461
DDD 251 .9043845 .7170821 0.312107
DDD 252 .8013738 .8299433 0.871007
DDD 253 .7665482 .1334563 0.038777
DDD 254 .3946364 .8338080 0.339069
DDD 255 .0354624 .7322689 0.702591
DDD 256 .7995333 .3157912 0.612018
DDD 257 .8585182 .8508763 0.959645
DDD 258 .9904905 .3893908 0.675273
DDD 259 .6252461 .9614789 0.017054
DDD 260 .0703784 .9955944 0.610773
DDD 261 .0529059 .5796777 0.261512
DDD 262 .7537659 .3628117 0.056280
DDD 263 .8385539 .6498595 0.274188
DDD 264 .0045084 .6767478 0.132304
DDD 265 .5736606 .0144311 0.712237
DDD 266 .0456300 .9504803 0.726209
DDD 267 .1842560 .7187669 0.417281
DDD 268 .4266357 .5300275 0.143243
DDD 269 .0905101 .8256922 0.109065
DDD 270 .1587264 .2072688 0.601729
DDD 271 .3597427 .9756522 0.766666
DDD 272 .1157787 .9972390 0.392887
