id X Y Z
DDD 1 .3963544 .7535665 0.057212
DDD 2 .0992329 .8619337 0.092880
DDD 3 .4416100 .3625983 0.284110
DDD 4 .0604826 .6598092 0.096372
DDD 5 .2590801 .6012942 0.442158
DDD 6 .0129184 .5762474 0.708605
DDD 7 .7557346 .6879003 0.623478
DDD 8 .3458695 .8347432 0.895542
DDD 9 .9760618 .1807889 0.664486
DDD 10 .7133891 .4175061 0.043239
DDD 11 .2136095 .9875574 0.043436
DDD 12 .9242199 .4403264 0.946760
DDD 13 .8859524 .3164880 0.563767
DDD 14 .0856062 .3284063 0.111164
DDD 15 .4254461 .8609304 0.313003
DDD 16 .1198074 .5044446 0.976135
DDD 17 .8280363 .6302973 0.467331
DDD 18 .1346068 .6786340 0.216397
DDD 19 .5727180 .7611138 0.702087
DDD 20 .6348662 .6634374 0.465952
DDD 21 .3476465 .1587276 0.358617
DDD 22 .9026412 .8185795 0.288425
DDD 23 .0555345 .1731487 0.726471
DDD 24 .9274694 .5956600 0.484694
DDD 25 .2684980 .3768195 0.039378
DDD 26 .1025619 .9666887 0.818899
DDD 27 .6960807 .0012068 0.111733
DDD 28 .7706862 .4936981 0.996602
DDD 29 .0424610 .2537340 0.545024
DDD 30 .0469316 .0719326 0.546678
DDD 31 .2699709 .5650176 0.842824
DDD 32 .7931872 .5389835 0.050678
DDD 33 .8537011 .2344177 0.198100
DDD 34 .9874744 .9061524 0.466899
DDD 35 .8912758 .8128358 0.183056
DDD 36 .0241270 .3933344 0.736502
DDD 37 .3955232 .1862843 0.056737
DDD 38 .8896505 .1293258 0.905675
DDD 39 .9058833 .4402814 0.314903
DDD 40 .0627859 .6477300 0.510340
DDD 41 .5546586 .3693817 0.637004
DDD 42 .9522906 .4340748 0.399622
DDD 43 .4517646 .5614146 0.759664
DDD 44 .4661111 .9694067 0.844809
DDD 45 .9291439 .3830511 0.067574
DDD 46 .8423836 .1140212 0.533871
DDD 47 .7236202 .4104387 0.460439
DDD 48 .2949532 .3641473 0.645719
DDD 49 .1723452 .8116081 0.738699
DDD 50 .6502651 .5138754 0.461071
DDD 51 .2332877 .2594559 0.543982
DDD 52 .4824497 .5214134 0.053382
DDD 53 .5970873 .9361154 0.939009
DDD 54 .9806144 .8074240 0.942074
DDD 55 .9861996 .3197326 0.677789
DDD 56 .7856648 .6357548 0.804340
DDD 57 .2902542 .3988406 0.330484
DDD 58 .3798183 .4128668 0.679609
DDD 59 .4980851 .8509607 0.342865
DDD 60 .5542493 .3987088 0.752876
