id X Y
DD 1 .1811664 .3865192
DD 2 .2943430 .0667935
DD 3 .3830796 .2834294
DD 4 .3055463 .2164093
DD 5 .1049368 .7252942
DD 6 .3327418 .5067355
DD 7 .3129737 .2421695
DD 8 .6373325 .5542584
DD 9 .4727142 .5483298
DD 10 .6443175 .9785239
DD 11 .3490257 .1557940
DD 12 .4218815 .2496089
DD 13 .5082743 .0318117
DD 14 .5689753 .9957289
DD 15 .9020445 .8763014
DD 16 .4704666 .9490959
DD 17 .6763103 .4112341
DD 18 .6828067 .5489170
DD 19 .8963458 .5693865
DD 20 .4488850 .3363426
DD 21 .0537011 .8205556
DD 22 .5752622 .9367751
DD 23 .5624101 .6924913
DD 24 .8921655 .8372538
DD 25 .1798793 .8822597
DD 26 .1979218 .4751817
DD 27 .3138020 .6997739
DD 28 .0937922 .4414782
DD 29 .0976021 .8646025
DD 30 .7588623 .8858639
DD 31 .2184854 .2531680
DD 32 .0016456 .4514414
DD 33 .7368353 .8668656
DD 34 .5467777 .1545551
DD 35 .2035710 .3007423
DD 36 .3505197 .3961320
DD 37 .6108661 .0129579
DD 38 .8541625 .5118530
DD 39 .1364410 .8405938
DD 40 .7337298 .6476038
DD 41 .9851678 .0282466
DD 42 .3290273 .9282562
DD 43 .3041012 .5205462
DD 44 .1639825 .4539404
DD 45 .2459445 .8440255
DD 46 .6197703 .1281417
DD 47 .5665183 .4309515
DD 48 .8963338 .1532085
DD 49 .1366919 .0185608
DD 50 .0879839 .6157231
DD 51 .5886041 .5299263
DD 52 .8837195 .2587063
DD 53 .8475132 .7831873
DD 54 .6491341 .5693152
DD 55 .0594169 .0973861
DD 56 .2081978 .9065975
DD 57 .6333407 .4164562
DD 58 .4612060 .6985076
DD 59 .6860558 .4462693
DD 60 .1786993 .8327996
DD 61 .7036133 .4188706
DD 62 .2165621 .2721339
DD 63 .0036286 .8263771
DD 64 .5087368 .5967785
DD 65 .5673731 .6052719
DD 66 .2024211 .5132038
DD 67 .6715833 .0382853
DD 68 .0851836 .1956828
DD 69 .8341450 .7514762
DD 70 .0805177 .4202446
DD 71 .9305947 .7318147
DD 72 .3118847 .5130299
DD 73 .6623728 .8262867
DD 74 .4966609 .8127847
DD 75 .2731104 .6955785
DD 76 .8595216 .2219403
DD 77 .6135906 .1095423
DD 78 .1660652 .0119863
DD 79 .1345593 .6511578
DD 80 .8758083 .8136963
DD 81 .6119135 .6413926
DD 82 .9904854 .0557219
DD 83 .5411385 .1474844
DD 84 .3077515 .3481828
DD 85 .0248404 .4675207
DD 86 .0483405 .7106671
DD 87 .1539961 .1080454
DD 88 .9603648 .3235480
DD 89 .5727645 .0395670
DD 90 .9591701 .7822632
DD 91 .0285369 .4155505
DD 92 .2638831 .7382057
DD 93 .8409972 .8995386
DD 94 .1589225 .3366872
DD 95 .6614815 .6257393
DD 96 .4441787 .9690795
DD 97 .6095132 .4215183
DD 98 .0327297 .4372442
DD 99 .5272183 .4840337
DD 100 .8887378 .5157721


