id X Y
DD 1 .3438580 .7377702
DD 2 .1698800 .8518760
DD 3 .6839851 .1465450
DD 4 .2813320 .9725319
DD 5 .5913272 .4415506
DD 6 .7728164 .3491472
DD 7 .9331978 .6847919
DD 8 .6047430 .0498117
DD 9 .2958492 .8882796
DD 10 .2082941 .8298208
DD 11 .5012968 .6690870
DD 12 .5292630 .7631068
DD 13 .6390758 .3377826
DD 14 .4975785 .5126828
DD 15 .5405506 .2086946
DD 16 .8809377 .7356547
DD 17 .9962202 .6690793
DD 18 .1505415 .0558161
DD 19 .6243843 .9879424
DD 20 .9169946 .1400644
DD 21 .7402252 .9097939
DD 22 .0014054 .7034049
DD 23 .1329711 .1272750
DD 24 .7945075 .6981729
DD 25 .3079891 .5601704
DD 26 .9166204 .4108302
DD 27 .1505756 .2250831
DD 28 .2023950 .5263189
DD 29 .4665170 .0357903
DD 30 .7629406 .1950037
DD 31 .4863457 .2422948
DD 32 .5780176 .4577482
DD 33 .9082683 .9476199
DD 34 .1839134 .6951702
DD 35 .8091520 .2237468
DD 36 .1772937 .6496435
DD 37 .8713803 .2075464
DD 38 .2681573 .5426890
DD 39 .6409816 .0573864
DD 40 .4899129 .3330584




