id X Y
DD 1 .8034554 .2977321
DD 2 .1741285 .5590351
DD 3 .3837136 .5501820
DD 4 .6081437 .2670505
DD 5 .7796179 .6230354
DD 6 .6916420 .5919034
DD 7 .7007425 .4099619
DD 8 .3906579 .9611022
DD 9 .0139168 .7905124
DD 10 .8696623 .4918592
DD 11 .0343721 .7420602
DD 12 .7206766 .0369453
DD 13 .5140477 .8249439
DD 14 .5172809 .4929152
DD 15 .1793620 .2358863
DD 16 .8197848 .9730732
DD 17 .4595871 .5472041
DD 18 .2652939 .9182074
DD 19 .5396574 .7105813
DD 20 .8631094 .9482985
DD 21 .1654470 .3300354
DD 22 .8982681 .7676414
DD 23 .5104247 .4624463
DD 24 .9279493 .1811332
DD 25 .3527979 .5864160
DD 26 .4283706 .6554115
DD 27 .9719378 .6295713
DD 28 .0925553 .1971055
DD 29 .3997018 .2364933
DD 30 .1583999 .8912153
DD 31 .4913850 .4075262
DD 32 .2157000 .4526017
DD 33 .9351014 .2935852
DD 34 .6416095 .7372690
DD 35 .7075702 .7820089
DD 36 .2753338 .4196041
DD 37 .2062211 .4792833
DD 38 .4810742 .9865084
DD 39 .6273936 .1513739
DD 40 .8672788 .7864756
DD 41 .0908380 .4222246
DD 42 .3215046 .9956434
DD 43 .1918957 .7939988
DD 44 .5625686 .8557233
DD 45 .4422900 .5146273
DD 46 .1715698 .1700130
DD 47 .4735632 .5924747
DD 48 .2947002 .5204568
DD 49 .6464941 .8952188
DD 50 .3549477 .6354724
DD 51 .2454945 .7586397
DD 52 .7957164 .3770332
DD 53 .8366516 .2967155
DD 54 .9234765 .4458201
DD 55 .4169321 .5105056
DD 56 .3226987 .5821688
DD 57 .1527273 .6405445
DD 58 .2759364 .1625599
DD 59 .9585766 .7341584
DD 60 .5139021 .9885722
DD 61 .7491927 .2810288
DD 62 .0111504 .0070685
DD 63 .4449995 .6207444
DD 64 .1864215 .8939386
DD 65 .9459310 .6957893
DD 66 .7042449 .0235253
DD 67 .2203815 .1006872
DD 68 .2349370 .4139265
DD 69 .9836076 .1886474
DD 70 .3300697 .8042389
DD 71 .4477086 .6043083
DD 72 .5137390 .0405166
DD 73 .2862162 .8158442
DD 74 .4679335 .3172870
DD 75 .9304625 .2600586
DD 76 .6818920 .3729361
DD 77 .9499161 .2659216
DD 78 .2069653 .2396696
DD 79 .5997516 .0985984
DD 80 .4640510 .3091127
DD 81 .3686841 .8181454
DD 82 .8315702 .9374531
DD 83 .9387314 .1629926
DD 84 .6271034 .1614028
DD 85 .4737090 .7738778
DD 86 .9016029 .8476672
DD 87 .3700724 .6323240
DD 88 .1954605 .2111205
DD 89 .0048641 .8998397
DD 90 .2520404 .5049963
DD 91 .7611378 .1480518
DD 92 .0254853 .1421753
DD 93 .5489981 .4417368
DD 94 .7220892 .8195883
DD 95 .7054410 .4894818
DD 96 .8321930 .5949067
DD 97 .7711935 .1612485
DD 98 .0838200 .4505860
DD 99 .1178577 .5767385
DD 100 .1090233 .7569865
DD 101 .3315441 .6189181
DD 102 .6755798 .2332665
DD 103 .9349754 .4866655
DD 104 .1041339 .4590397
DD 105 .4214133 .5700059
DD 106 .6555855 .6059547
DD 107 .3408674 .7491103
DD 108 .1143251 .6684169
DD 109 .6695383 .8599051
DD 110 .5762613 .8461611
DD 111 .9424861 .6480800
DD 112 .8303604 .5753323
DD 113 .3597539 .6002457
DD 114 .1400376 .6636715
DD 115 .6977768 .5842875
DD 116 .3151025 .6413611
DD 117 .4685126 .6763474
DD 118 .5324847 .3116003
DD 119 .1535172 .7626365
DD 120 .4185431 .0310747
DD 121 .9717884 .7812118
DD 122 .6388127 .8646994
DD 123 .6787979 .5502283
DD 124 .0314602 .7733700
DD 125 .1873534 .1907738
DD 126 .7349234 .6774957
DD 127 .8839606 .8075014
DD 128 .5520907 .7998313
DD 129 .6098258 .3896680
DD 130 .9043570 .2731113
DD 131 .2937226 .3271468
