id X Y Z
DDD 1 .6469754 .9946700 0.582501
DDD 2 .5831912 .6041570 0.094487
DDD 3 .9979134 .0830732 0.487308
DDD 4 .8655759 .9322426 0.838954
DDD 5 .4122376 .5805263 0.573231
DDD 6 .4109878 .1800577 0.058957
DDD 7 .1327389 .4314820 0.568554
DDD 8 .3719734 .1189908 0.802905
DDD 9 .7923083 .1477086 0.890604
DDD 10 .8939916 .9527704 0.116250
DDD 11 .3684090 .1786412 0.559429
DDD 12 .2642959 .3218512 0.859031
DDD 13 .7213435 .0884730 0.145432
DDD 14 .1900103 .5422251 0.240542
DDD 15 .6017011 .5742978 0.273059
DDD 16 .8657238 .3845170 0.597555
DDD 17 .6703463 .4715029 0.054685
DDD 18 .6644079 .5937130 0.370639
DDD 19 .6548917 .1370756 0.941601
DDD 20 .9069386 .3476253 0.298633
DDD 21 .8674418 .9042960 0.211225
DDD 22 .5513783 .9727563 0.867169
DDD 23 .2146613 .0267299 0.177178
DDD 24 .2973695 .4366203 0.969032
DDD 25 .5155624 .4762906 0.781973
DDD 26 .2148945 .3103387 0.537109
DDD 27 .0649791 .3676842 0.784261
DDD 28 .4591872 .8764792 0.335169
DDD 29 .2891589 .3255753 0.215842
DDD 30 .9911424 .6141957 0.922473
DDD 31 .0694118 .9045867 0.384942
DDD 32 .7390611 .1337639 0.360767
DDD 33 .5829603 .7665625 0.471459
DDD 34 .7544091 .4001428 0.770086
DDD 35 .7372071 .7026554 0.414707
DDD 36 .2603494 .3622447 0.958705
DDD 37 .5522101 .1855330 0.300079
DDD 38 .8835477 .4107034 0.309770
DDD 39 .9614082 .8126107 0.403037
DDD 40 .8010505 .8791209 0.782510
DDD 41 .9252159 .0554933 0.254649
DDD 42 .2163010 .4765778 0.853322
DDD 43 .6461630 .9020284 0.630083
DDD 44 .8804977 .4246471 0.093540
DDD 45 .8854516 .4413167 0.871709
DDD 46 .8639186 .4397772 0.958274
DDD 47 .4442973 .8119731 0.524544
DDD 48 .2104384 .7587540 0.587894
DDD 49 .0118604 .2606713 0.685040
DDD 50 .4186619 .2955262 0.313459
DDD 51 .7051271 .8298069 0.458331
DDD 52 .0137918 .8240326 0.339263
DDD 53 .3324126 .3357693 0.311317
DDD 54 .1219444 .8233206 0.068130
DDD 55 .9863923 .1760989 0.473425
DDD 56 .4370398 .2552351 0.276459
DDD 57 .9873782 .9155023 0.510259
DDD 58 .9710144 .9658070 0.500881
DDD 59 .1130997 .7855891 0.422463
DDD 60 .3798566 .4412231 0.994793
DDD 61 .8151793 .8670603 0.827798
DDD 62 .5272398 .0774317 0.995037
DDD 63 .7699697 .9191972 0.887053
DDD 64 .5382443 .6460787 0.808285
DDD 65 .3650969 .1306617 0.850290
DDD 66 .3492138 .9030905 0.814048
DDD 67 .9930874 .4760916 0.957456
DDD 68 .3050932 .8718725 0.983561
DDD 69 .4075084 .3005533 0.352215
DDD 70 .5090560 .7602873 0.191101
DDD 71 .6802644 .0818713 0.344139
DDD 72 .3947454 .1963651 0.405228
DDD 73 .9537429 .3399714 0.920287
DDD 74 .5604374 .8865961 0.569613
DDD 75 .3685250 .1109398 0.568380
DDD 76 .6557951 .2447004 0.985629
DDD 77 .1140439 .4572850 0.582105
DDD 78 .6120177 .2774979 0.559168
DDD 79 .0310361 .7581840 0.905134
DDD 80 .5090135 .2549282 0.206280
DDD 81 .8135381 .0650744 0.555792
DDD 82 .8201369 .5779481 0.290557
DDD 83 .5247059 .1071017 0.324499
DDD 84 .7949472 .8729775 0.232080
DDD 85 .4525125 .5134298 0.376988
DDD 86 .6497596 .7043090 0.686861
DDD 87 .5735838 .8485527 0.772092
DDD 88 .5383887 .3634819 0.101054
DDD 89 .0387123 .9332840 0.311101
DDD 90 .6628287 .8615655 0.615935
DDD 91 .8020988 .8863387 0.778914
DDD 92 .2345809 .3486380 0.283411
DDD 93 .1357722 .0451272 0.864663
DDD 94 .3783387 .4840219 0.990211
DDD 95 .3360821 .5228503 0.565002
DDD 96 .7346674 .4880626 0.032826
DDD 97 .1633073 .1829816 0.700719
DDD 98 .9085970 .3659587 0.566917
DDD 99 .8684227 .2500492 0.593853
DDD 100 .6555611 .6883936 0.971549
