id X Y Z
DDD 1 .4218521 .0920938 0.458185
DDD 2 .1029590 .6265863 0.974905
DDD 3 .0823008 .5543847 0.825039
DDD 4 .0888789 .4898099 0.054606
DDD 5 .3511801 .4165402 0.343232
DDD 6 .4918757 .7049518 0.523792
DDD 7 .6467043 .0902737 0.247647
DDD 8 .9762720 .0411709 0.650748
DDD 9 .3343438 .8661883 0.235795
DDD 10 .7751849 .0505342 0.229903
DDD 11 .4610776 .8792506 0.988200
DDD 12 .8347777 .8089806 0.123868
DDD 13 .0594433 .3010752 0.137612
DDD 14 .7271818 .9321711 0.674612
DDD 15 .3414037 .6608240 0.535631
DDD 16 .3171816 .0605761 0.517521
DDD 17 .4817004 .4949350 0.032350
DDD 18 .9144791 .7219704 0.140526
DDD 19 .8832532 .1600086 0.691691
DDD 20 .6036925 .8747267 0.091765
DDD 21 .1709390 .2887624 0.493857
DDD 22 .6846203 .2814417 0.436833
DDD 23 .7099011 .1393048 0.800140
DDD 24 .9296039 .8665350 0.566822
DDD 25 .9130667 .5338547 0.408437
DDD 26 .1144750 .0180562 0.255169
DDD 27 .3999211 .1927328 0.537894
DDD 28 .6334692 .9850495 0.522724
DDD 29 .2924871 .4687402 0.874827
DDD 30 .7830394 .6169975 0.544587
DDD 31 .3700147 .6392203 0.858846
DDD 32 .4986139 .1481165 0.746024
DDD 33 .9237770 .3189359 0.962313
DDD 34 .1434233 .9411441 0.272121
DDD 35 .1177383 .9546748 0.897574
DDD 36 .7584716 .4047770 0.724421
DDD 37 .3173705 .9280040 0.751470
DDD 38 .5539593 .9556061 0.292923
DDD 39 .7326964 .1391035 0.803457
DDD 40 .1088805 .1162990 0.610172









