id X Y
DD 1 .8108887 .4152804
DD 2 .9851073 .5714666
DD 3 .8671319 .3719738
DD 4 .6747286 .9782019
DD 5 .8773770 .9676543
DD 6 .2929944 .8606443
DD 7 .2526306 .4463499
DD 8 .8174889 .0237699
DD 9 .1396937 .4907705
DD 10 .3282231 .3839721
DD 11 .1721854 .7265068
DD 12 .7315740 .7007207
DD 13 .6106461 .1391771
DD 14 .1497505 .4549726
DD 15 .7965983 .4185028
DD 16 .3049976 .9240288
DD 17 .1645469 .9577305
DD 18 .1482995 .0542496
DD 19 .7819930 .7556906
DD 20 .9602571 .6848925
DD 21 .3682607 .9678819
DD 22 .7535236 .2978792
DD 23 .5134618 .9455797
DD 24 .7855581 .9665383
DD 25 .6018967 .3388540
DD 26 .2889424 .6958598
DD 27 .6497707 .7088499
DD 28 .2729758 .9695524
DD 29 .4929513 .0224886
DD 30 .7611450 .0647544
DD 31 .7917572 .7521916
DD 32 .6082558 .5206431
DD 33 .1291101 .8750840
DD 34 .7799187 .9469460
DD 35 .7259567 .0986786
DD 36 .5546133 .9645146
DD 37 .3313265 .8090657
DD 38 .5911125 .2521999
DD 39 .6989041 .6564101
DD 40 .4455445 .1393176
DD 41 .4601982 .9118705
DD 42 .3642054 .5755162
DD 43 .5564586 .7381922
DD 44 .6493219 .2119212
DD 45 .7950715 .7389526
DD 46 .4117005 .2585308
DD 47 .3364113 .4520567
DD 48 .0904996 .2000317
DD 49 .4667074 .1323513
DD 50 .9276285 .7500078
DD 51 .0315360 .9644490
DD 52 .0114135 .9339679
DD 53 .2407511 .9357932
DD 54 .1175946 .1842474
DD 55 .7441547 .5949483
DD 56 .1293144 .0116798
DD 57 .1406525 .8718316
DD 58 .2529631 .3345110
DD 59 .3321921 .5334124
DD 60 .6924314 .9763815
DD 61 .9650911 .6160557
DD 62 .2169274 .2118536
DD 63 .9006019 .6774722
DD 64 .6609163 .4969506
DD 65 .1963653 .7479380
DD 66 .5203724 .5680253
DD 67 .1209512 .6703325
DD 68 .3362788 .7570246
DD 69 .6126128 .7774136
DD 70 .5505889 .4243953
DD 71 .3658601 .6758660
DD 72 .2355765 .5595107
DD 73 .1081337 .8408210
DD 74 .9760593 .4871238
DD 75 .0238945 .7600187
DD 76 .8542796 .8290019
DD 77 .7924961 .9293635
DD 78 .7656878 .9220950
DD 79 .1144204 .9545777
DD 80 .1843898 .2453776









