id X Y
DD 1 .1577762 .7593631
DD 2 .4307256 .5804669
DD 3 .1538619 .0702737
DD 4 .1590541 .5957308
DD 5 .5744589 .3406273
DD 6 .0992813 .7801328
DD 7 .4741908 .0844345
DD 8 .4480726 .1729722
DD 9 .9260533 .2839578
DD 10 .4566487 .2694186
DD 11 .4393764 .9457238
DD 12 .2976920 .7809169
DD 13 .5414271 .4728949
DD 14 .6570560 .7064844
DD 15 .2958891 .9305777
DD 16 .8511360 .3147363
DD 17 .3295628 .6635302
DD 18 .5257837 .9464902
DD 19 .5109135 .8740027
DD 20 .7347258 .5313962
DD 21 .2431995 .9818776
DD 22 .6159957 .7637523
DD 23 .5610043 .6081485
DD 24 .3628070 .3345211
DD 25 .6997228 .0218793
DD 26 .2869989 .7381035
DD 27 .0780759 .4833888
DD 28 .2525670 .1706666
DD 29 .9167016 .1533001
DD 30 .5552715 .0563113
DD 31 .9214523 .6065536
DD 32 .5707902 .8601205
DD 33 .1858741 .4182950
DD 34 .5047610 .0926896
DD 35 .9986076 .1379888
DD 36 .8572529 .7361332
DD 37 .5507935 .0399644
DD 38 .4531060 .6213222
DD 39 .2861370 .5711467
DD 40 .9671159 .3922607
DD 41 .1697508 .0857441
DD 42 .8555940 .3755942
DD 43 .5064015 .3754481
DD 44 .7473300 .6382839
DD 45 .8369946 .2230079
DD 46 .0888227 .4090133
DD 47 .2941972 .7151814
DD 48 .8097245 .4409488
DD 49 .7016796 .7737924
DD 50 .7911888 .3245793
DD 51 .4417055 .1642405
DD 52 .9861068 .6765548
DD 53 .1653758 .4200836
DD 54 .3474846 .9282456
DD 55 .9388891 .4185320
DD 56 .6483560 .4481984
DD 57 .2553823 .9306381
DD 58 .3900387 .2252954
DD 59 .0304001 .9649132
DD 60 .0491502 .5212603
DD 61 .4624915 .1748404
DD 62 .8489945 .9167361
DD 63 .3889787 .4975564
DD 64 .1866230 .1065077
DD 65 .0982573 .4586319
DD 66 .1194741 .6660996
DD 67 .7592231 .5796617
DD 68 .4189022 .7709618
DD 69 .6682288 .8620764
DD 70 .3235340 .3953139











