id X Y Z
DDD 1 .7245584 .0959754 0.362641
DDD 2 .8401260 .2220543 0.811583
DDD 3 .4149768 .0676688 0.761608
DDD 4 .6913871 .4109036 0.472223
DDD 5 .2344820 .8512487 0.532120
DDD 6 .8461996 .3918496 0.906316
DDD 7 .5234479 .2529331 0.955734
DDD 8 .2757492 .2294123 0.037871
DDD 9 .4366985 .9633277 0.149399
DDD 10 .5064135 .5200762 0.192057
DDD 11 .8685932 .0813048 0.097505
DDD 12 .0172682 .5765536 0.095230
DDD 13 .4583880 .6639769 0.198735
DDD 14 .2416012 .7338545 0.755218
DDD 15 .4647033 .8210817 0.474456
DDD 16 .8680395 .7418381 0.863155
DDD 17 .2898846 .5601600 0.017013
DDD 18 .2224813 .3202024 0.841730
DDD 19 .8808605 .5657926 0.142072
DDD 20 .3268592 .0726742 0.748280
DDD 21 .2304303 .7876411 0.911058
DDD 22 .5912501 .6070164 0.791900
DDD 23 .5369150 .9814061 0.883375
DDD 24 .0058964 .3434110 0.844376
DDD 25 .7234294 .4948363 0.923968
DDD 26 .3507194 .5103319 0.776906
DDD 27 .1308431 .3558957 0.630875
DDD 28 .7107958 .5562242 0.923976
DDD 29 .1284434 .2778863 0.646656
DDD 30 .0434352 .9166854 0.530781
DDD 31 .6685563 .1600240 0.395540
DDD 32 .4398524 .9774344 0.317188
DDD 33 .6685740 .0824535 0.552310
DDD 34 .0033727 .3076832 0.377824
DDD 35 .4461377 .1602394 0.620803
DDD 36 .0555534 .8886259 0.754970
DDD 37 .8582889 .8572783 0.069245
DDD 38 .9979534 .1471631 0.713625
DDD 39 .5883868 .8316105 0.530753
DDD 40 .1044386 .0827198 0.712744
DDD 41 .1581486 .8890579 0.115425
DDD 42 .4882919 .5396138 0.112186
DDD 43 .3764619 .4007536 0.644995
DDD 44 .3588888 .5609325 0.123317
DDD 45 .4193024 .2677476 0.273234
DDD 46 .5207332 .5318041 0.463940
DDD 47 .6013123 .3057410 0.396860
DDD 48 .1271071 .1873331 0.766020
DDD 49 .8720247 .3259097 0.947448
DDD 50 .4228976 .1678468 0.629920
DDD 51 .5585039 .1920088 0.778928
DDD 52 .2252123 .2334971 0.406073
DDD 53 .9789699 .1652697 0.160889
DDD 54 .0126084 .0212126 0.491509
DDD 55 .0539419 .7703136 0.657667
DDD 56 .7280233 .7965298 0.195926
DDD 57 .4152334 .5281723 0.651018
DDD 58 .9382321 .4154817 0.159380
DDD 59 .9189061 .9448196 0.237188
DDD 60 .2127672 .9995189 0.469622
DDD 61 .7537063 .2911557 0.058955
DDD 62 .0541171 .9089102 0.779939
DDD 63 .0367172 .5764275 0.209421
DDD 64 .1826009 .6842553 0.144615
DDD 65 .1256245 .7523998 0.427087
DDD 66 .3949747 .8561627 0.645268
DDD 67 .7622588 .0784904 0.392947
DDD 68 .7044914 .9818407 0.037556
DDD 69 .1926137 .6543306 0.807119
DDD 70 .3482009 .9738489 0.591514
DDD 71 .8694893 .7490900 0.689146
DDD 72 .0186579 .6975847 0.037675
DDD 73 .2079416 .5271982 0.744638
DDD 74 .0332940 .8247803 0.422464
DDD 75 .7909786 .3260792 0.358403
DDD 76 .9744343 .8723741 0.776053
DDD 77 .7610926 .4589722 0.703865
DDD 78 .6826801 .9991452 0.859653
DDD 79 .9174173 .7081300 0.705405
DDD 80 .6200650 .1834765 0.361256
DDD 81 .9911883 .7914361 0.207562
DDD 82 .9784138 .5090818 0.608245
DDD 83 .1039462 .1170532 0.202492
DDD 84 .1216069 .0235262 0.646970
DDD 85 .6211817 .5118862 0.286202
DDD 86 .8343785 .5264099 0.061589
DDD 87 .2840647 .1836910 0.228245
DDD 88 .4087640 .1472159 0.753397
DDD 89 .1061605 .2543785 0.195601
DDD 90 .0237664 .0815638 0.011758
DDD 91 .2207801 .5217132 0.928677
DDD 92 .5431373 .7010036 0.206754
DDD 93 .5055010 .8439931 0.766235
DDD 94 .3367745 .7050484 0.685796
DDD 95 .9285679 .3106790 0.011216
DDD 96 .7770306 .2519232 0.021690
DDD 97 .3800193 .2121200 0.076304
DDD 98 .6136095 .2310242 0.553924
DDD 99 .1786185 .2417591 0.645019
DDD 100 .6186083 .1073681 0.000618
