id X Y
DD 1 .4281513 .1005392
DD 2 .6169051 .2106896
DD 3 .9035273 .6336672
DD 4 .9565580 .8791816
DD 5 .3658684 .8164822
DD 6 .0892132 .2505314
DD 7 .5630102 .0437056
DD 8 .8629269 .0040435
DD 9 .9030633 .5478366
DD 10 .4526560 .9801357
DD 11 .0218981 .5511152
DD 12 .7680719 .4952742
DD 13 .2564268 .7217500
DD 14 .2702404 .4755567
DD 15 .5810043 .3508614
DD 16 .1461314 .1257555
DD 17 .5845493 .9181310
DD 18 .0522633 .8925783
DD 19 .6494994 .0513824
DD 20 .8647589 .9542464
DD 21 .9881112 .9840271
DD 22 .1290795 .1427624
DD 23 .6320659 .5877755
DD 24 .4426443 .7874672
DD 25 .5804807 .4570136
DD 26 .2688086 .1032077
DD 27 .4994374 .3340681
DD 28 .3002026 .0156764
DD 29 .7306487 .8170005
DD 30 .2796038 .2397793
DD 31 .6930780 .6468741
DD 32 .1512580 .4612667
DD 33 .5218345 .2303988
DD 34 .7462624 .0118520
DD 35 .1436661 .1547661
DD 36 .2812062 .8056891
DD 37 .7855052 .4701176
DD 38 .3361155 .7898895
DD 39 .6869508 .0647262
DD 40 .4297949 .9607925
DD 41 .7619541 .5893949
DD 42 .7692887 .2554652
DD 43 .0394575 .5890684
DD 44 .3443180 .4264492
DD 45 .5049945 .6969964
DD 46 .5835839 .3666094
DD 47 .7504242 .3032586
DD 48 .7916763 .2271187
DD 49 .5897260 .8258480
DD 50 .2343865 .9596497
DD 51 .1752562 .8270862
DD 52 .9154127 .4457811
DD 53 .4987416 .4066975
DD 54 .8551596 .9219944
DD 55 .5196939 .6786771
DD 56 .2964859 .6744544
DD 57 .2535475 .2529355
DD 58 .1642445 .6085862
DD 59 .3827944 .4828642
DD 60 .9242051 .8762915
DD 61 .4243736 .2322321
DD 62 .5388385 .7880389
DD 63 .9807335 .9224672
DD 64 .5064015 .2050320
DD 65 .5929608 .9451828
DD 66 .1871838 .8927475
DD 67 .3623412 .9030617
DD 68 .1455702 .2533680
DD 69 .6593150 .7506817
DD 70 .6351514 .7105468
DD 71 .4311901 .3588499
DD 72 .3803725 .0025609
DD 73 .0748271 .3722791
DD 74 .4035635 .8937702
DD 75 .4679623 .9592771
DD 76 .9395446 .4214308
DD 77 .1505606 .0893036
DD 78 .7877544 .7748480
DD 79 .1007263 .6830679
DD 80 .2779144 .2136197
DD 81 .0309181 .1610672
DD 82 .0610237 .9658590
DD 83 .2996632 .8083892
DD 84 .0618849 .6378102
DD 85 .7393029 .6519983
DD 86 .2087941 .0827356
DD 87 .9766845 .3248764
DD 88 .2443993 .6263640
DD 89 .8937973 .2200815
DD 90 .4604421 .6731006
DD 91 .1492938 .1052917
DD 92 .2170580 .6036266
DD 93 .2572874 .7005128
DD 94 .4209237 .0399984
DD 95 .3819489 .3816144
DD 96 .7497148 .4559222
DD 97 .2278682 .4610107
DD 98 .5144781 .1420595
DD 99 .3470865 .1523946
DD 100 .0255370 .0310480



