id X Y Z
DDD 1 .2679324 .2094840 0.123660
DDD 2 .0530640 .6668116 0.599177
DDD 3 .6516811 .2922317 0.725663
DDD 4 .6239399 .4843451 0.579616
DDD 5 .2239744 .4537832 0.801781
DDD 6 .6020478 .0423157 0.916316
DDD 7 .2759720 .7361627 0.630541
DDD 8 .1337336 .3413089 0.944309
DDD 9 .6012580 .5291129 0.654448
DDD 10 .9878264 .4193262 0.486446
DDD 11 .2291691 .9459353 0.335979
DDD 12 .5200708 .0448133 0.936962
DDD 13 .1373490 .0261765 0.117373
DDD 14 .5082389 .5548882 0.793757
DDD 15 .4576712 .4495861 0.089469
DDD 16 .6365049 .3789754 0.413233
DDD 17 .7543824 .2710422 0.875565
DDD 18 .6714739 .3763850 0.816081
DDD 19 .3390754 .7611673 0.992124
DDD 20 .2950010 .4876688 0.606414
DDD 21 .0165623 .3129233 0.980038
DDD 22 .5820255 .9983649 0.245755
DDD 23 .5390314 .5388560 0.365983
DDD 24 .8639752 .5220513 0.765384
DDD 25 .4807017 .5626432 0.405992
DDD 26 .0162898 .1469792 0.343558
DDD 27 .0166911 .9654631 0.923497
DDD 28 .0561580 .5140028 0.625343
DDD 29 .6706363 .1832251 0.492327
DDD 30 .5250810 .2975747 0.522145
DDD 31 .6459135 .1031746 0.499770
DDD 32 .8392639 .9782804 0.071073
DDD 33 .7227547 .3535774 0.848921
DDD 34 .1855050 .1942629 0.609650
DDD 35 .4232969 .9313860 0.569742
DDD 36 .3751074 .5469811 0.741755
DDD 37 .4412923 .4207800 0.436179
DDD 38 .2847826 .6585707 0.251381
DDD 39 .1130130 .6085255 0.047475
DDD 40 .2404610 .6156805 0.031912
DDD 41 .5684410 .7260029 0.486371
DDD 42 .2537708 .7075587 0.605348
DDD 43 .4323245 .2057888 0.898012
DDD 44 .9056072 .5314004 0.536410
DDD 45 .5157375 .5336242 0.274830
DDD 46 .5780884 .9900738 0.639140
DDD 47 .5105746 .7427422 0.037444
DDD 48 .5441936 .2783363 0.634867
DDD 49 .6195934 .0126440 0.517338
DDD 50 .1999072 .4130839 0.517310
DDD 51 .3583426 .8117823 0.193785
DDD 52 .7206549 .9180600 0.472584
DDD 53 .1752420 .6140216 0.142018
DDD 54 .0836257 .5683253 0.632185
DDD 55 .4623662 .4104687 0.814671
DDD 56 .3491233 .2166924 0.201242
DDD 57 .0697789 .4570957 0.527047
DDD 58 .1538013 .1827723 0.687340
DDD 59 .3757379 .8077824 0.404049
DDD 60 .5404041 .9423215 0.881677
DDD 61 .7763819 .4827778 0.354653
DDD 62 .7238684 .3047219 0.874616
DDD 63 .3017875 .3523879 0.713802
DDD 64 .5512505 .2417251 0.242677
DDD 65 .7882024 .1507403 0.253826
DDD 66 .8193319 .3005666 0.152575
DDD 67 .1739704 .0880134 0.048571
DDD 68 .0228259 .3062351 0.418898
DDD 69 .2618234 .3523527 0.774145
DDD 70 .4592766 .9756093 0.453069
DDD 71 .6129888 .8730923 0.061049
DDD 72 .0429011 .2123652 0.943212
DDD 73 .7065903 .9806498 0.826798
DDD 74 .9951933 .2455569 0.988754
DDD 75 .3962744 .4088401 0.520311
