id X Y Z
DDD 1 .6991434 .4612258 0.467113
DDD 2 .3167974 .9084423 0.792828
DDD 3 .6389080 .2500923 0.777362
DDD 4 .2907935 .1716916 0.983647
DDD 5 .5259402 .0377137 0.451779
DDD 6 .5955667 .6287282 0.110988
DDD 7 .0603201 .6829707 0.301104
DDD 8 .8315645 .8325606 0.745445
DDD 9 .8497615 .2098600 0.393849
DDD 10 .9491883 .6626877 0.385535
DDD 11 .3895602 .2520288 0.603349
DDD 12 .3412797 .1036999 0.949226
DDD 13 .5346824 .1874871 0.012328
DDD 14 .8130663 .8694167 0.354419
DDD 15 .8000947 .4891700 0.116191
DDD 16 .2434863 .8443464 0.456214
DDD 17 .2973734 .5378002 0.177848
DDD 18 .0400411 .0090315 0.022806
DDD 19 .2054949 .3484148 0.642060
DDD 20 .3583505 .8529570 0.031585
DDD 21 .3541373 .1517368 0.408231
DDD 22 .1988439 .1526754 0.253785
DDD 23 .4289981 .7845953 0.048814
DDD 24 .7853884 .2356756 0.934447
DDD 25 .8381833 .0555807 0.078777
DDD 26 .1405607 .2318279 0.674140
DDD 27 .4418280 .7763739 0.324111
DDD 28 .7536081 .0409937 0.791575
DDD 29 .8664098 .5364682 0.596358
DDD 30 .1313227 .4621439 0.337675
DDD 31 .4108757 .5376048 0.832181
DDD 32 .4579832 .7180995 0.970568
DDD 33 .7013767 .3199459 0.152797
DDD 34 .3845987 .9903347 0.435188
DDD 35 .0502490 .8680888 0.746886
DDD 36 .1238361 .0071919 0.768942
DDD 37 .3955490 .6822707 0.644688
DDD 38 .7366175 .6008824 0.214755
DDD 39 .9001005 .6768018 0.559970
DDD 40 .1383629 .7958172 0.227531
DDD 41 .6213063 .3996731 0.944392
DDD 42 .4936091 .6826617 0.506378
DDD 43 .6600572 .6677096 0.486618
DDD 44 .0611913 .2760665 0.642633
DDD 45 .0816134 .3313372 0.810977
DDD 46 .1397059 .8938217 0.192042
DDD 47 .5834737 .0103123 0.795244
DDD 48 .6735163 .4132554 0.712073
DDD 49 .9626561 .2023814 0.797336
DDD 50 .6295036 .0765660 0.821284
DDD 51 .1926441 .5240936 0.613329
DDD 52 .9480153 .2874859 0.751150
DDD 53 .3311529 .7976559 0.454812
DDD 54 .3994372 .9617458 0.629349
DDD 55 .2040085 .4880799 0.325611
DDD 56 .9194032 .2952742 0.680142
DDD 57 .1954584 .2967018 0.667395
DDD 58 .0172829 .0664663 0.456820
DDD 59 .5562989 .6437489 0.652582
DDD 60 .9081395 .4992074 0.420462




