id X Y Z
DDD 1 .8342613 .7517063 0.755958
DDD 2 .6560003 .7021991 0.530567
DDD 3 .1225801 .4862230 0.108184
DDD 4 .9003775 .8531092 0.063397
DDD 5 .6141934 .0459211 0.755725
DDD 6 .2162002 .8338122 0.965618
DDD 7 .0558548 .9920223 0.266694
DDD 8 .4304012 .4669060 0.497482
DDD 9 .2842054 .3977067 0.839608
DDD 10 .9841924 .0850388 0.745497
DDD 11 .0715372 .1764508 0.827175
DDD 12 .4609292 .4726664 0.763095
DDD 13 .5796375 .8547216 0.486351
DDD 14 .7142635 .7141808 0.710968
DDD 15 .4348495 .2228113 0.469785
DDD 16 .0111239 .3251334 0.326152
DDD 17 .1491663 .4436681 0.320131
DDD 18 .5265616 .3235038 0.255661
DDD 19 .0745939 .3688450 0.557812
DDD 20 .1011242 .0470898 0.464254
DDD 21 .6388266 .6789281 0.724733
DDD 22 .4625745 .3106448 0.929864
DDD 23 .3046268 .1463032 0.108195
DDD 24 .3763569 .6294003 0.437222
DDD 25 .2458554 .3616526 0.281661
DDD 26 .8646463 .3586141 0.825973
DDD 27 .5500078 .6604239 0.355698
DDD 28 .3509931 .2938033 0.166837
DDD 29 .9380360 .1574669 0.861997
DDD 30 .1629078 .0629010 0.872860
DDD 31 .3223265 .6103646 0.910876
DDD 32 .2621259 .9767315 0.902385
DDD 33 .4756285 .5854789 0.500535
DDD 34 .5631505 .2824753 0.810982
DDD 35 .8176241 .8336708 0.715267
DDD 36 .1239037 .3182159 0.117883
DDD 37 .6893767 .0708140 0.355854
DDD 38 .4143319 .1647579 0.048254
DDD 39 .0142261 .1148934 0.512487
DDD 40 .5435068 .2407152 0.118823
DDD 41 .1594888 .6074294 0.352999
DDD 42 .6945521 .0329159 0.734900
DDD 43 .0267130 .8304988 0.501522
DDD 44 .2085163 .8784881 0.887112
DDD 45 .5068974 .3474910 0.162901
DDD 46 .0895037 .4371165 0.342798
DDD 47 .7261613 .7092453 0.890159
DDD 48 .6778742 .1689115 0.675545
DDD 49 .9495056 .0781299 0.306861
DDD 50 .5475491 .6596579 0.988440
DDD 51 .2656916 .5692333 0.387776
DDD 52 .2062952 .8429261 0.110824
DDD 53 .5925393 .0659232 0.462656
DDD 54 .9807360 .8271742 0.594394
DDD 55 .1542688 .3498656 0.792511
DDD 56 .8046444 .8525748 0.224009
DDD 57 .1135244 .1439790 0.853169
DDD 58 .9412199 .5213955 0.056632
DDD 59 .9006059 .0889867 0.952350
DDD 60 .5864512 .4493769 0.312635
DDD 61 .0688200 .1860334 0.151937
DDD 62 .6377171 .3932223 0.809763
DDD 63 .0029260 .7025009 0.759368
DDD 64 .6733875 .1780664 0.759184
DDD 65 .9900425 .2565007 0.332843
DDD 66 .5667695 .7731571 0.071065
DDD 67 .1892478 .5058005 0.575769
DDD 68 .5301921 .9760011 0.937653
DDD 69 .7551199 .7449477 0.066296
DDD 70 .3187550 .6344159 0.775464
DDD 71 .3167631 .3733657 0.406702
DDD 72 .5721834 .3693310 0.591271
DDD 73 .4101265 .6879963 0.149437
DDD 74 .7787404 .5033251 0.034758
DDD 75 .2177811 .2649308 0.156224
DDD 76 .2361534 .4327973 0.070527
DDD 77 .6844487 .2511870 0.793400
DDD 78 .9774219 .0248880 0.573665
DDD 79 .0336228 .5536399 0.683054
DDD 80 .4280974 .7308125 0.165244
DDD 81 .8832449 .9878700 0.000177
DDD 82 .2575607 .8796894 0.717167
DDD 83 .2067528 .1736507 0.821714
DDD 84 .3588867 .8832538 0.669338
DDD 85 .6575636 .0117201 0.518551
DDD 86 .2064747 .6115856 0.669658
DDD 87 .3053420 .0616703 0.781383
DDD 88 .2516492 .7001851 0.823210
DDD 89 .3438924 .6140030 0.387190
DDD 90 .9653043 .6639093 0.589916
DDD 91 .2333642 .6989453 0.136439
DDD 92 .2522792 .0055014 0.865659
DDD 93 .1313177 .1262530 0.862336
DDD 94 .0609253 .5352008 0.752428
DDD 95 .1332304 .7672527 0.396315
DDD 96 .0971521 .3202728 0.696382
DDD 97 .2558793 .9735518 0.503257
DDD 98 .8165406 .4537574 0.156897
DDD 99 .4168766 .0144747 0.590334
DDD 100 .6897801 .5023447 0.844935
DDD 101 .7381107 .8831299 0.536648
DDD 102 .6821365 .3335727 0.299816
DDD 103 .8651222 .3823693 0.549487
DDD 104 .7107952 .2395345 0.678107
DDD 105 .8711634 .1075452 0.594112
DDD 106 .4861460 .0125231 0.946697
DDD 107 .6140266 .2811792 0.664975
DDD 108 .7333084 .9695436 0.895889
DDD 109 .7333186 .2912200 0.032248
DDD 110 .6448187 .8869348 0.007420
DDD 111 .1008742 .6027558 0.538723
DDD 112 .0383453 .3504870 0.014490
DDD 113 .4400961 .2536552 0.139633
DDD 114 .7759530 .0449488 0.704114
DDD 115 .6713268 .6459021 0.363438
DDD 116 .4227174 .8317228 0.831091
DDD 117 .6675769 .4821659 0.458619
DDD 118 .9488008 .8643838 0.896136
DDD 119 .5531871 .5846737 0.652902
DDD 120 .7643434 .1754444 0.135728
DDD 121 .1699613 .5215168 0.941528
DDD 122 .9621135 .7790739 0.301036
DDD 123 .2811252 .4424053 0.545879
DDD 124 .9576914 .9552833 0.199748
DDD 125 .5807925 .7173684 0.689144
DDD 126 .5774532 .5309436 0.406193
DDD 127 .4106229 .7412627 0.575041
DDD 128 .0546694 .1089452 0.238032
DDD 129 .7286790 .9149712 0.708025
DDD 130 .5450488 .7133623 0.690708
DDD 131 .4883006 .0791521 0.007310
DDD 132 .0439477 .5476903 0.804904
DDD 133 .0147586 .7340827 0.742516
DDD 134 .5446345 .7745997 0.678900
DDD 135 .7496956 .8428480 0.262346
DDD 136 .6743515 .6262447 0.985891
DDD 137 .0905504 .9356083 0.739982
DDD 138 .8238627 .8884886 0.939580
DDD 139 .8944668 .0982335 0.615977
