id X Y Z
DDD 1 .0329747 .3082189 0.303520
DDD 2 .3006632 .3079871 0.408402
DDD 3 .7592883 .8212142 0.674862
DDD 4 .5875513 .1068704 0.029302
DDD 5 .8254907 .0689960 0.578933
DDD 6 .4492529 .0947343 0.266876
DDD 7 .8768608 .0458463 0.673047
DDD 8 .2184433 .8943470 0.027712
DDD 9 .5742224 .2515738 0.354913
DDD 10 .6532522 .5454378 0.231241
DDD 11 .3935268 .3857937 0.003743
DDD 12 .5198229 .0207666 0.401248
DDD 13 .9537798 .7525847 0.148778
DDD 14 .9146150 .6108878 0.998835
DDD 15 .5146530 .5045270 0.828941
DDD 16 .9334044 .6995064 0.707272
DDD 17 .3927954 .7077403 0.037277
DDD 18 .7569572 .3482468 0.166112
DDD 19 .5370930 .1244154 0.395252
DDD 20 .9078241 .6020424 0.441151
DDD 21 .1005462 .1372352 0.123313
DDD 22 .7800007 .1587322 0.462991
DDD 23 .9602234 .3693145 0.865538
DDD 24 .1822575 .6008437 0.751184
DDD 25 .8645457 .7096087 0.500423
DDD 26 .3831488 .2834961 0.191870
DDD 27 .0141274 .5004521 0.261939
DDD 28 .0049768 .6668894 0.156195
DDD 29 .8811893 .8817543 0.538424
DDD 30 .2767254 .7694953 0.045945
DDD 31 .1033415 .4536954 0.351294
DDD 32 .0010827 .8308629 0.637349
DDD 33 .1979462 .6922997 0.264476
DDD 34 .6845618 .4804237 0.740709
DDD 35 .1684821 .5433094 0.435262
DDD 36 .3762991 .9178649 0.361708
DDD 37 .0369937 .3801090 0.872431
DDD 38 .8017766 .9660630 0.574304
DDD 39 .8469788 .5293528 0.768647
DDD 40 .4913770 .4412629 0.964602
DDD 41 .3365983 .7691924 0.480978
DDD 42 .1067452 .1166860 0.856570
DDD 43 .5680472 .9528832 0.587816
DDD 44 .5643105 .5920813 0.508559
DDD 45 .2879541 .0058380 0.470287
DDD 46 .5364164 .5174307 0.026355
DDD 47 .3459367 .2251805 0.682962
DDD 48 .3552219 .6861119 0.769478
DDD 49 .4615930 .7533130 0.016114
DDD 50 .3192863 .2808424 0.563340
DDD 51 .0394002 .4142233 0.241761
DDD 52 .1614314 .7317105 0.976694
DDD 53 .3088916 .3440118 0.356996
DDD 54 .4204973 .8740639 0.126107
DDD 55 .2242349 .0036888 0.531899
DDD 56 .2978828 .9570245 0.155979
DDD 57 .3906010 .6584604 0.188326
DDD 58 .0886866 .0704348 0.344699
DDD 59 .5796515 .1067755 0.094589
DDD 60 .4607508 .1861769 0.417920


