id X Y
DD 1 .7106226 .7634604
DD 2 .1298537 .5645374
DD 3 .1508574 .1264247
DD 4 .0885332 .9393011
DD 5 .2197383 .5823444
DD 6 .6182096 .6294067
DD 7 .5811550 .3987283
DD 8 .4984280 .0961435
DD 9 .0520631 .1145417
DD 10 .1301770 .7562068
DD 11 .0398921 .0183056
DD 12 .6759246 .3774710
DD 13 .9626893 .9254459
DD 14 .4718057 .2206162
DD 15 .8388989 .7537997
DD 16 .6679429 .5115215
DD 17 .6768072 .3713615
DD 18 .2302653 .1808567
DD 19 .3469219 .7355929
DD 20 .2500715 .1995897
DD 21 .8815568 .3847125
DD 22 .2723686 .2917228
DD 23 .8998119 .2416047
DD 24 .5746152 .2754898
DD 25 .0756400 .2511218
DD 26 .6953099 .6660413
DD 27 .9119179 .8298803
DD 28 .9058035 .2983280
DD 29 .9020610 .1399585
DD 30 .8051763 .3680108
DD 31 .4878828 .9174563
DD 32 .0509262 .1477946
DD 33 .7807666 .5444799
DD 34 .8589529 .3611503
DD 35 .2129383 .2370224
DD 36 .9438166 .3669738
DD 37 .2243649 .0572293
DD 38 .8408940 .4468666
DD 39 .5537098 .8099303
DD 40 .0597592 .0484466
DD 41 .1615084 .0508777
DD 42 .4542916 .2179346
DD 43 .4304407 .1561280
DD 44 .9385558 .9852435
DD 45 .9089316 .8542333
DD 46 .7948266 .4144615
DD 47 .0254580 .4186344
DD 48 .0651389 .6089874
DD 49 .1245406 .9076699
DD 50 .8318472 .3081907
DD 51 .7716037 .9121969
DD 52 .7047792 .9133458
DD 53 .1403601 .1517600
DD 54 .8590712 .8542810
DD 55 .7182638 .3128060
DD 56 .0125889 .1116941
DD 57 .5155449 .5474262
DD 58 .4863702 .3379777
DD 59 .1015336 .2867743
DD 60 .8346789 .2036722
DD 61 .4660750 .1454598
DD 62 .5294447 .1068743
DD 63 .9489624 .8151160
DD 64 .0909847 .9260990
DD 65 .0191544 .5177821
DD 66 .3143595 .7177436
DD 67 .9282303 .8009970
DD 68 .4774331 .7394892
