id X Y
DD 1 .9056115 .7427122
DD 2 .9850949 .3626958
DD 3 .2949813 .9518900
DD 4 .5272841 .5232779
DD 5 .4881901 .7777517
DD 6 .4307547 .3210163
DD 7 .2049486 .6212526
DD 8 .8753866 .8885864
DD 9 .8357828 .6871177
DD 10 .2956154 .8794898
DD 11 .4365048 .8537225
DD 12 .2232631 .0045981
DD 13 .9272134 .2276836
DD 14 .9603145 .7774637
DD 15 .6589203 .5032816
DD 16 .2511192 .1891745
DD 17 .1552011 .2591253
DD 18 .1426844 .3752834
DD 19 .2469292 .1880648
DD 20 .7826468 .7511144
DD 21 .0928248 .3970641
DD 22 .8235993 .0970718
DD 23 .5023952 .1948256
DD 24 .3835872 .1294912
DD 25 .0235096 .5072029
DD 26 .3472027 .5895918
DD 27 .5845077 .9621259
DD 28 .5586855 .1552630
DD 29 .9380278 .9426754
DD 30 .7242028 .7972667
DD 31 .2758281 .1323611
DD 32 .3589281 .7699935
DD 33 .3934119 .3213624
DD 34 .8270786 .3917105
DD 35 .5904102 .9947664
DD 36 .5586081 .2123052
DD 37 .6950828 .4094582
DD 38 .2011956 .1074065
DD 39 .4841295 .8485757
DD 40 .2844206 .2334647


