id X Y Z
DDD 1 .7576751 .8926988 0.739264
DDD 2 .3615226 .8193881 0.584152
DDD 3 .0285214 .0121407 0.809956
DDD 4 .3580377 .3089645 0.274962
DDD 5 .3160579 .0555356 0.238777
DDD 6 .0008539 .1858016 0.590217
DDD 7 .2086856 .8588987 0.195393
DDD 8 .9336603 .0003118 0.328914
DDD 9 .9877763 .8720676 0.177806
DDD 10 .1428213 .9714845 0.006334
DDD 11 .0250769 .1129433 0.314809
DDD 12 .9510153 .1192213 0.700196
DDD 13 .7946214 .3997211 0.764719
DDD 14 .7439278 .7625297 0.315864
DDD 15 .5823491 .4303931 0.678065
DDD 16 .3853103 .4680636 0.081413
DDD 17 .6141001 .7412825 0.843966
DDD 18 .2177449 .0988808 0.176235
DDD 19 .1483514 .2495431 0.561228
DDD 20 .0771138 .7350685 0.417504
DDD 21 .4416501 .6442004 0.561926
DDD 22 .9344514 .6855975 0.543128
DDD 23 .4273304 .4497180 0.690696
DDD 24 .8734823 .2914299 0.755570
DDD 25 .1744329 .6960084 0.168150
DDD 26 .5571065 .3780656 0.366994
DDD 27 .1239389 .7775686 0.200091
DDD 28 .7603019 .6333894 0.949786
DDD 29 .8311363 .6977750 0.815192
DDD 30 .7667828 .3834133 0.612047
DDD 31 .2613057 .3356140 0.702533
DDD 32 .4461718 .6713236 0.623039
DDD 33 .0636203 .9420224 0.046877
DDD 34 .8388374 .6086743 0.921342
DDD 35 .8453329 .5098576 0.880474
DDD 36 .4558136 .9936426 0.693011
DDD 37 .1326472 .1410849 0.198350
DDD 38 .8177588 .4495223 0.272081
DDD 39 .9712871 .6703429 0.568450
DDD 40 .7636448 .0340892 0.985754
DDD 41 .2113441 .6464120 0.156510
DDD 42 .6981824 .5516809 0.100991
DDD 43 .3476617 .8105385 0.528721
DDD 44 .3458140 .7468086 0.492129
DDD 45 .9464508 .3688466 0.121482
DDD 46 .0548233 .1903938 0.817844
DDD 47 .4661919 .9984812 0.802285
DDD 48 .7516481 .9443401 0.211907
DDD 49 .6488142 .4544480 0.799044
DDD 50 .9742316 .9016238 0.979164
DDD 51 .2758095 .0946299 0.290039
DDD 52 .8931219 .8794631 0.137980
DDD 53 .3009938 .2899532 0.256507
DDD 54 .9264322 .8619280 0.811448
DDD 55 .2222335 .6484195 0.902989
DDD 56 .7236128 .9526117 0.642306
DDD 57 .7612522 .8065056 0.647900
DDD 58 .3746661 .2522384 0.956614
DDD 59 .8937960 .2175329 0.948711
DDD 60 .3248635 .6023524 0.675367
DDD 61 .1096086 .3198109 0.121770
DDD 62 .4566082 .4540596 0.603817
DDD 63 .2680097 .5609407 0.582542
DDD 64 .1437275 .4872027 0.842906
DDD 65 .0230404 .2894092 0.962714
DDD 66 .9805910 .4148744 0.596577
DDD 67 .6822921 .2387903 0.198554
DDD 68 .7179333 .9928455 0.763858
DDD 69 .3833242 .3992863 0.542628
DDD 70 .2655212 .8828316 0.784935
DDD 71 .1561633 .1092549 0.166128
DDD 72 .2027550 .8995819 0.020166
DDD 73 .0124129 .2565765 0.232214
DDD 74 .0133318 .4490701 0.770287
DDD 75 .5711448 .0444891 0.386327
DDD 76 .3581363 .7206384 0.782874
DDD 77 .4966548 .7746407 0.358437
DDD 78 .4379688 .4493146 0.337642
DDD 79 .4684901 .8948627 0.287846
DDD 80 .3784692 .7727337 0.182248
DDD 81 .5025612 .9513363 0.724682
DDD 82 .2850680 .7646607 0.277809
DDD 83 .8537862 .3126803 0.003461
DDD 84 .0448870 .4660850 0.318725
DDD 85 .8032426 .2728248 0.510493
DDD 86 .1616326 .4247471 0.520903
DDD 87 .4013689 .5036248 0.406428
DDD 88 .1525849 .6018185 0.736791
DDD 89 .4260323 .3677949 0.589530
DDD 90 .7551806 .6547944 0.840571
DDD 91 .8304038 .3061910 0.176771
DDD 92 .0133399 .6405305 0.159280
DDD 93 .8982290 .8065110 0.902872
DDD 94 .0569845 .6212715 0.254880
DDD 95 .9783891 .2064115 0.262870
DDD 96 .0560575 .9565225 0.157880
DDD 97 .5092916 .0836266 0.249817
DDD 98 .6141860 .6192317 0.160788
DDD 99 .2267439 .9772044 0.100642
DDD 100 .1458269 .0180214 0.370571
DDD 101 .8242286 .8432355 0.267865
DDD 102 .1207186 .8076408 0.705380
DDD 103 .4370502 .5887063 0.256390
DDD 104 .2146269 .2344713 0.129594
DDD 105 .3743280 .2991625 0.869262
DDD 106 .3171346 .8373032 0.553716
DDD 107 .4354258 .8679825 0.661772
DDD 108 .1444760 .8877674 0.610870
DDD 109 .5177831 .5730284 0.006329
DDD 110 .2045833 .8292706 0.518419
DDD 111 .3364087 .0935411 0.104773
DDD 112 .5664801 .1150843 0.401041
DDD 113 .9041736 .3171543 0.410914
DDD 114 .9883458 .1499004 0.254349
DDD 115 .6266409 .2921058 0.352606
DDD 116 .3368866 .3367304 0.308609
DDD 117 .7931672 .5089034 0.870297
DDD 118 .9514891 .2920127 0.945196
DDD 119 .9325476 .4621352 0.672259
DDD 120 .9239079 .8232423 0.390770
DDD 121 .6692159 .6975854 0.229465
DDD 122 .6193564 .9098745 0.391594
DDD 123 .7751103 .2806065 0.620064
DDD 124 .7867372 .2717153 0.933290
DDD 125 .1604241 .2545855 0.232106
DDD 126 .1107669 .6690232 0.867156
DDD 127 .3687425 .0566150 0.816527
DDD 128 .0508318 .3121449 0.483226
DDD 129 .2111748 .3219070 0.764396
DDD 130 .4819575 .0602189 0.101724
DDD 131 .6501790 .7773681 0.720683
DDD 132 .3811989 .7903382 0.843660
DDD 133 .7745041 .1738488 0.952667
DDD 134 .1544508 .6901024 0.517418
DDD 135 .2272007 .0491887 0.992680
DDD 136 .9280731 .4747329 0.914461
DDD 137 .9816216 .6010725 0.698295
DDD 138 .1781933 .7994094 0.581167
DDD 139 .8159181 .5681689 0.630106
DDD 140 .5670306 .5102458 0.539758
DDD 141 .8123816 .6958409 0.453432
DDD 142 .1164623 .8728800 0.643626
DDD 143 .9892469 .4621512 0.975791
DDD 144 .3782434 .4930494 0.955867
DDD 145 .7319130 .0617458 0.127596
DDD 146 .7491980 .1932781 0.436973
DDD 147 .6881131 .4277418 0.349701
DDD 148 .4072314 .4659624 0.174925
DDD 149 .5750261 .9907693 0.663330
