id X Y
DD 1 .4133507 .0694473
DD 2 .6359969 .1438874
DD 3 .1218553 .9948349
DD 4 .7617065 .7350309
DD 5 .1566600 .7706777
DD 6 .4005069 .1804184
DD 7 .8737880 .4683544
DD 8 .9848888 .8404221
DD 9 .6653136 .3469813
DD 10 .6997040 .9090305
DD 11 .7520458 .0735757
DD 12 .1913695 .7872324
DD 13 .0471649 .4292897
DD 14 .1397005 .4814204
DD 15 .9751019 .6262334
DD 16 .5010154 .1543313
DD 17 .7664360 .4576255
DD 18 .3050216 .6962284
DD 19 .7774381 .5785508
DD 20 .1286094 .1212417
DD 21 .8997435 .6912412
DD 22 .5934492 .2475430
DD 23 .9166723 .1508172
DD 24 .4451200 .9473826
DD 25 .2005709 .8156087
DD 26 .1607924 .6484732
DD 27 .5903878 .5787984
DD 28 .9791613 .0638178
DD 29 .4881757 .1109820
DD 30 .3167739 .5923622
DD 31 .7024843 .5295932
DD 32 .4830312 .6748508
DD 33 .5683315 .0417862
DD 34 .3733729 .7524965
DD 35 .2977764 .5705784
DD 36 .5353749 .4425856
DD 37 .9597063 .8956160
DD 38 .9821250 .1344464
DD 39 .2374712 .2831185
DD 40 .8751753 .3783543
DD 41 .1410886 .7451603
DD 42 .4070334 .0834552
DD 43 .8170623 .1947448
DD 44 .7594288 .4906950
DD 45 .8510775 .5258991
DD 46 .9649038 .9125745
DD 47 .0320861 .1605424
DD 48 .1095216 .0403433
DD 49 .1632580 .4169500
DD 50 .0250701 .8555262
DD 51 .5760900 .1565121
DD 52 .0589765 .4284822
DD 53 .6262914 .9819746
DD 54 .4956349 .6615504
DD 55 .4090691 .6547090
DD 56 .7378983 .7952779
DD 57 .6997554 .6715846
DD 58 .6335057 .6377835
DD 59 .8635355 .8319873
DD 60 .7271000 .3315078















