id X Y Z
DDD 1 .6917715 .5247554 0.819221
DDD 2 .7378436 .1139249 0.339980
DDD 3 .8518798 .1052310 0.307187
DDD 4 .0521666 .3458570 0.374641
DDD 5 .3524628 .3514586 0.521801
DDD 6 .3805797 .1890325 0.419696
DDD 7 .5557044 .4702690 0.147594
DDD 8 .0772804 .3562981 0.554632
DDD 9 .7159619 .9365972 0.420452
DDD 10 .4052439 .9201521 0.017439
DDD 11 .8571943 .9276414 0.331394
DDD 12 .3595010 .6950659 0.376791
DDD 13 .3538466 .5333790 0.120183
DDD 14 .5903287 .5813364 0.259725
DDD 15 .0586750 .2738090 0.739170
DDD 16 .7432660 .2077927 0.596967
DDD 17 .8818057 .8215337 0.167697
DDD 18 .3240207 .4982354 0.301782
DDD 19 .9196705 .0087885 0.120009
DDD 20 .9589212 .4194959 0.926625
DDD 21 .2830145 .7415597 0.041039
DDD 22 .0969983 .7920041 0.435689
DDD 23 .0900822 .3382857 0.374362
DDD 24 .4169581 .2387771 0.369955
DDD 25 .7720099 .4825845 0.168480
DDD 26 .2776438 .6353145 0.281807
DDD 27 .6675479 .2917843 0.645182
DDD 28 .4879728 .2580479 0.544814
DDD 29 .3361526 .2565297 0.404193
DDD 30 .6631987 .6072635 0.938131
DDD 31 .2523944 .7396703 0.124675
DDD 32 .8575803 .9338412 0.389126
DDD 33 .4081645 .5108027 0.738876
DDD 34 .5855495 .0972497 0.322428
DDD 35 .3775010 .0495064 0.574706
DDD 36 .5181731 .7320458 0.590168
DDD 37 .8146414 .1262660 0.909770
DDD 38 .0104863 .9461747 0.941752
DDD 39 .0693020 .9535977 0.184110
DDD 40 .3070705 .9986859 0.569887
DDD 41 .2118436 .9167717 0.551936
DDD 42 .1044339 .6266035 0.103209
DDD 43 .5500589 .9070247 0.909456
DDD 44 .6232604 .8676447 0.632556
DDD 45 .6614741 .3910733 0.216340
DDD 46 .1528096 .2518010 0.987996
DDD 47 .7204392 .7973496 0.854402
DDD 48 .0525924 .9425170 0.821771
DDD 49 .8155611 .2574631 0.522792
DDD 50 .4993209 .5668440 0.625968
DDD 51 .0653489 .3242329 0.523239
DDD 52 .1039364 .7905533 0.261976
DDD 53 .3709671 .5460135 0.707811
DDD 54 .3356687 .8132869 0.901636
DDD 55 .0048661 .6992290 0.477244
DDD 56 .1064782 .4624406 0.491313
DDD 57 .0204537 .4928301 0.476968
DDD 58 .7062819 .9721427 0.716864
DDD 59 .4660355 .5230605 0.850818
DDD 60 .5409783 .3024467 0.067356
DDD 61 .0686358 .4752584 0.278872
DDD 62 .0028628 .3782206 0.939927
DDD 63 .5801850 .7797025 0.223732
DDD 64 .6754787 .2392356 0.929875
DDD 65 .1975684 .3065139 0.056099
DDD 66 .5086798 .0621441 0.830131
DDD 67 .9143335 .8436393 0.393912
DDD 68 .3485955 .5484425 0.116267
DDD 69 .5581114 .0927413 0.334378
DDD 70 .2127004 .4146537 0.305387
DDD 71 .5241676 .2286857 0.582204
DDD 72 .0911948 .7538785 0.412557
DDD 73 .4296277 .6250344 0.149872
DDD 74 .1488137 .8810802 0.969683
DDD 75 .3699665 .5138007 0.778047
DDD 76 .4999040 .8850173 0.235448
DDD 77 .1319739 .9234829 0.610711
DDD 78 .9255470 .3821548 0.495933
DDD 79 .2657654 .4633455 0.593316
DDD 80 .8735649 .7341946 0.989373
DDD 81 .6901491 .0698441 0.983457
DDD 82 .8968391 .0206061 0.814218
DDD 83 .5359493 .8162774 0.506303
DDD 84 .5963966 .0577369 0.441605
DDD 85 .9433763 .8599652 0.165683
DDD 86 .5845865 .3712709 0.570414
DDD 87 .9323811 .5507951 0.833438
DDD 88 .5992852 .8410115 0.435877
DDD 89 .3567925 .0766172 0.081289
DDD 90 .4988385 .2657317 0.508532
DDD 91 .1190667 .6379858 0.721286
DDD 92 .4532812 .7981769 0.286693
DDD 93 .7353346 .3279299 0.702239
DDD 94 .4116696 .4707720 0.088120
DDD 95 .1602743 .3800571 0.076205
DDD 96 .2470353 .2031894 0.129597
DDD 97 .3558112 .4161500 0.387131
DDD 98 .4259172 .0232228 0.306968
DDD 99 .9519243 .3857628 0.558730
DDD 100 .3725636 .9494063 0.187362
