id X Y
DD 1 .5884970 .8288415
DD 2 .0759604 .9925589
DD 3 .0685313 .8427757
DD 4 .8837477 .6074549
DD 5 .1257302 .0066340
DD 6 .4210328 .4625417
DD 7 .4298494 .0651231
DD 8 .4473278 .9976810
DD 9 .3024455 .4136839
DD 10 .2193801 .8997705
DD 11 .7381714 .1182545
DD 12 .1502632 .5926753
DD 13 .3461311 .4500804
DD 14 .7018101 .8403590
DD 15 .2003182 .1267402
DD 16 .1796247 .5929308
DD 17 .9394968 .1854955
DD 18 .6698737 .9884772
DD 19 .5120721 .6888309
DD 20 .9062653 .4662305
DD 21 .8182057 .7004083
DD 22 .2004900 .7683545
DD 23 .9448026 .0358974
DD 24 .7138206 .6654459
DD 25 .1916997 .4880462
DD 26 .4829592 .9292784
DD 27 .8095675 .2871959
DD 28 .1184854 .7273960
DD 29 .1593594 .6630180
DD 30 .5358022 .4974147
DD 31 .3947592 .1338211
DD 32 .2102045 .6813580
DD 33 .9856461 .6171391
DD 34 .2110182 .6065537
DD 35 .3522714 .1177412
DD 36 .7935746 .3715976
DD 37 .1642799 .5324842
DD 38 .9285095 .8531660
DD 39 .7610690 .3788376
DD 40 .3294094 .8490718








