id X Y Z
DDD 1 .3107517 .3287108 0.198641
DDD 2 .8181019 .3620941 0.382056
DDD 3 .8886111 .1346344 0.976255
DDD 4 .7773762 .1098492 0.006509
DDD 5 .8536184 .0294228 0.650916
DDD 6 .6542089 .9914234 0.238729
DDD 7 .5942253 .5948615 0.394861
DDD 8 .1203563 .9004490 0.374621
DDD 9 .8895768 .9468158 0.139080
DDD 10 .2359626 .0433264 0.934300
DDD 11 .2700653 .1511060 0.105242
DDD 12 .8555734 .9383830 0.527741
DDD 13 .2960558 .1219780 0.250340
DDD 14 .7724083 .1592026 0.241324
DDD 15 .8318811 .2958397 0.120943
DDD 16 .3801754 .2491414 0.114636
DDD 17 .7992015 .8705677 0.198538
DDD 18 .6870270 .0533371 0.162025
DDD 19 .4265551 .7965180 0.889836
DDD 20 .5976896 .2777045 0.941593
DDD 21 .0180433 .6751773 0.207656
DDD 22 .5537666 .1610245 0.339904
DDD 23 .7787597 .3784492 0.905700
DDD 24 .1426158 .4433080 0.910810
DDD 25 .9804346 .0966669 0.260796
DDD 26 .5934419 .9756781 0.642215
DDD 27 .1379920 .6448359 0.018379
DDD 28 .8042413 .9261009 0.639034
DDD 29 .9939481 .6301279 0.956536
DDD 30 .5013748 .1109325 0.418287
DDD 31 .7579910 .3725365 0.117511
DDD 32 .3287556 .9814700 0.899469
DDD 33 .6963087 .5756669 0.881116
DDD 34 .2873076 .6120338 0.276081
DDD 35 .9694504 .4041293 0.435794
DDD 36 .3763985 .0035910 0.864685
DDD 37 .4263574 .0137308 0.922570
DDD 38 .0937739 .4040893 0.027036
DDD 39 .4108480 .3138913 0.269921
DDD 40 .3830309 .3605442 0.683067
DDD 41 .7479422 .8692274 0.399863
DDD 42 .6192711 .0030310 0.269589
DDD 43 .8611146 .8573335 0.108047
DDD 44 .4231738 .6991136 0.043286
DDD 45 .0255395 .8182241 0.038924
DDD 46 .8077328 .7284306 0.381746
DDD 47 .3717767 .9209706 0.960390
DDD 48 .8942188 .9681736 0.933884
DDD 49 .3918179 .4355414 0.737497
DDD 50 .8759569 .6455803 0.710772
DDD 51 .0251099 .2710283 0.038110
DDD 52 .9391676 .8353428 0.023780
DDD 53 .2637579 .5010875 0.374838
DDD 54 .5358008 .3275399 0.139018
DDD 55 .6487473 .8568271 0.146387
DDD 56 .9979148 .4723715 0.824805
DDD 57 .7553523 .7773113 0.515236
DDD 58 .4281108 .2661277 0.447341
DDD 59 .1960942 .7566104 0.954169
DDD 60 .7247463 .8605057 0.009329
DDD 61 .9013145 .8396837 0.664992
DDD 62 .3205112 .3741185 0.751758
DDD 63 .2558044 .0606176 0.203241
DDD 64 .7323789 .8178559 0.723979
DDD 65 .5476307 .6866480 0.135328
DDD 66 .5313315 .5091876 0.916466
DDD 67 .2824840 .0682321 0.570660
DDD 68 .2205259 .8765768 0.939772
DDD 69 .0811960 .8750099 0.174143
DDD 70 .3271100 .3134269 0.616162
DDD 71 .6446881 .1330670 0.112978
DDD 72 .5196267 .9384480 0.487065
DDD 73 .8621836 .8212706 0.800728
DDD 74 .7012653 .9005353 0.352357
DDD 75 .4651902 .3218832 0.494356
DDD 76 .9280382 .3132245 0.171581
DDD 77 .2891988 .6789374 0.243922
DDD 78 .9766851 .0360711 0.448143
DDD 79 .4824027 .7602620 0.699848
DDD 80 .9436385 .2949100 0.691367
DDD 81 .8686793 .8463776 0.728648
DDD 82 .0851383 .4444318 0.006107
DDD 83 .7907387 .1199911 0.834757
DDD 84 .0884526 .8568840 0.561025
DDD 85 .4764074 .6793107 0.211239
DDD 86 .1615704 .7395103 0.123707
DDD 87 .3216082 .1601497 0.247086
DDD 88 .9975635 .3475977 0.163411
DDD 89 .1904068 .3765690 0.190198
DDD 90 .2515019 .2142574 0.114660
