id X Y
DD 1 .6469754 .9946700
DD 2 .5831912 .6041570
DD 3 .9979134 .0830732
DD 4 .8655759 .9322426
DD 5 .4122376 .5805263
DD 6 .4109878 .1800577
DD 7 .1327389 .4314820
DD 8 .3719734 .1189908
DD 9 .7923083 .1477086
DD 10 .8939916 .9527704
DD 11 .3684090 .1786412
DD 12 .2642959 .3218512
DD 13 .7213435 .0884730
DD 14 .1900103 .5422251
DD 15 .6017011 .5742978
DD 16 .8657238 .3845170
DD 17 .6703463 .4715029
DD 18 .6644079 .5937130
DD 19 .6548917 .1370756
DD 20 .9069386 .3476253
DD 21 .8674418 .9042960
DD 22 .5513783 .9727563
DD 23 .2146613 .0267299
DD 24 .2973695 .4366203
DD 25 .5155624 .4762906
DD 26 .2148945 .3103387
DD 27 .0649791 .3676842
DD 28 .4591872 .8764792
DD 29 .2891589 .3255753
DD 30 .9911424 .6141957
DD 31 .0694118 .9045867
DD 32 .7390611 .1337639
DD 33 .5829603 .7665625
DD 34 .7544091 .4001428
DD 35 .7372071 .7026554
DD 36 .2603494 .3622447
DD 37 .5522101 .1855330
DD 38 .8835477 .4107034
DD 39 .9614082 .8126107
DD 40 .8010505 .8791209
DD 41 .9252159 .0554933
DD 42 .2163010 .4765778
DD 43 .6461630 .9020284
DD 44 .8804977 .4246471
DD 45 .8854516 .4413167
DD 46 .8639186 .4397772
DD 47 .4442973 .8119731
DD 48 .2104384 .7587540
DD 49 .0118604 .2606713
DD 50 .4186619 .2955262
DD 51 .7051271 .8298069
DD 52 .0137918 .8240326
DD 53 .3324126 .3357693
DD 54 .1219444 .8233206
DD 55 .9863923 .1760989
DD 56 .4370398 .2552351
DD 57 .9873782 .9155023
DD 58 .9710144 .9658070
DD 59 .1130997 .7855891
DD 60 .3798566 .4412231
DD 61 .8151793 .8670603
DD 62 .5272398 .0774317
DD 63 .7699697 .9191972
DD 64 .5382443 .6460787
DD 65 .3650969 .1306617
DD 66 .3492138 .9030905
DD 67 .9930874 .4760916
DD 68 .3050932 .8718725
DD 69 .4075084 .3005533
DD 70 .5090560 .7602873
DD 71 .6802644 .0818713
DD 72 .3947454 .1963651
DD 73 .9537429 .3399714
DD 74 .5604374 .8865961
DD 75 .3685250 .1109398
DD 76 .6557951 .2447004
DD 77 .1140439 .4572850
DD 78 .6120177 .2774979
DD 79 .0310361 .7581840
DD 80 .5090135 .2549282
DD 81 .8135381 .0650744
DD 82 .8201369 .5779481
DD 83 .5247059 .1071017
DD 84 .7949472 .8729775
DD 85 .4525125 .5134298
DD 86 .6497596 .7043090
DD 87 .5735838 .8485527
DD 88 .5383887 .3634819
DD 89 .0387123 .9332840
DD 90 .6628287 .8615655
DD 91 .8020988 .8863387
DD 92 .2345809 .3486380
DD 93 .1357722 .0451272
DD 94 .3783387 .4840219
DD 95 .3360821 .5228503
DD 96 .7346674 .4880626
DD 97 .1633073 .1829816
DD 98 .9085970 .3659587
DD 99 .8684227 .2500492
DD 100 .6555611 .6883936
DD 101 .1505895 .0530439
DD 102 .6112973 .8620113
DD 103 .8401147 .3780853
DD 104 .4620580 .4821592
DD 105 .9871461 .8909382
DD 106 .9071849 .5253109
DD 107 .5163577 .8158800
DD 108 .9666791 .1412254
DD 109 .5300206 .7010483
DD 110 .6982510 .9147131
DD 111 .2412806 .2750377
DD 112 .9653807 .8909090
DD 113 .6188441 .1559351
DD 114 .4815483 .5407165
DD 115 .0337647 .0004797
DD 116 .0749284 .2666268
DD 117 .1162705 .5033710
