id X Y
DD 1 .4674331 .3955179
DD 2 .7185374 .1875797
DD 3 .1271307 .0693581
DD 4 .8146327 .6342916
DD 5 .6507443 .4646238
DD 6 .3039285 .8987351
DD 7 .4252968 .4577343
DD 8 .4651534 .5442669
DD 9 .3902303 .6345487
DD 10 .0074141 .1484491
DD 11 .4425463 .2118863
DD 12 .4570747 .0400313
DD 13 .2986917 .3298273
DD 14 .5753748 .8753179
DD 15 .8668507 .2652738
DD 16 .7501331 .6762506
DD 17 .4653011 .9898908
DD 18 .2351979 .1468224
DD 19 .6302227 .2663725
DD 20 .0677385 .0226314
DD 21 .1374649 .8217816
DD 22 .5424418 .6599923
DD 23 .2524446 .1687709
DD 24 .5170746 .7431004
DD 25 .8432092 .9155889
DD 26 .0071182 .5248037
DD 27 .2539229 .9021876
DD 28 .1271718 .0006261
DD 29 .8372701 .6482639
DD 30 .2699655 .3663212
DD 31 .5696755 .2629599
DD 32 .4840301 .4834577
DD 33 .6954725 .4460053
DD 34 .5097446 .2698764
DD 35 .0253659 .2445843
DD 36 .2395246 .2743398
DD 37 .1983889 .9949355
DD 38 .0477431 .4568576
DD 39 .4402013 .9859212
DD 40 .2434841 .5850427
DD 41 .3366755 .8843234
DD 42 .7758302 .8169618
DD 43 .8004234 .3467080
DD 44 .3959885 .0543252
DD 45 .3368894 .4361342
DD 46 .0695618 .5360488
DD 47 .2010205 .8270543
DD 48 .0395864 .8582355
DD 49 .0479972 .1192249
DD 50 .2579921 .0470114
DD 51 .8822015 .1296262
DD 52 .8087926 .3074291
DD 53 .8451905 .4660297
DD 54 .5070006 .3943610
DD 55 .6910744 .1202568
DD 56 .3268792 .9069702
DD 57 .3990310 .8041153
DD 58 .1331056 .8415081
DD 59 .6778814 .2747506
DD 60 .9876310 .0298600
DD 61 .2243548 .3845139
DD 62 .8998846 .1629991
DD 63 .2900461 .9066831
DD 64 .2823937 .4063192
DD 65 .8647694 .6332743
DD 66 .7592856 .5522494
DD 67 .7561963 .5530256
DD 68 .7303966 .5566321
DD 69 .8849854 .2722039
DD 70 .7852628 .4385985
DD 71 .7562324 .8514577
DD 72 .4429907 .0961413
DD 73 .5346308 .9493036
DD 74 .7073312 .7457896
DD 75 .3524163 .0752610
DD 76 .7000973 .5167623
DD 77 .0136004 .7889300
DD 78 .4867882 .2372610
DD 79 .4103624 .1987193
DD 80 .6398200 .6001705
DD 81 .7104015 .9162501
DD 82 .7885083 .5819149
DD 83 .3677197 .9479808
DD 84 .2598278 .0435928
DD 85 .6013615 .5300860
DD 86 .9863716 .6373130
DD 87 .2122386 .7493696
DD 88 .4017744 .1799175
DD 89 .1899694 .4927764
DD 90 .5005445 .1855271
DD 91 .9098230 .8191657
DD 92 .2376743 .8496172
DD 93 .9320313 .6752152
DD 94 .7999866 .9701578
DD 95 .2770753 .8459022
DD 96 .9998129 .5327623
DD 97 .0337232 .4397564
DD 98 .3137129 .3713098
DD 99 .4217462 .7982624
DD 100 .2934246 .7751819

