id X Y Z
DDD 1 .1538626 .8153141 0.366544
DDD 2 .1228716 .3858925 0.750988
DDD 3 .2759854 .8724468 0.921620
DDD 4 .6273696 .4562551 0.829078
DDD 5 .0928212 .9989044 0.477835
DDD 6 .4767184 .4168914 0.381835
DDD 7 .5030755 .4807997 0.094700
DDD 8 .7621856 .4409961 0.727795
DDD 9 .6447234 .5862348 0.095874
DDD 10 .0679539 .6046119 0.823697
DDD 11 .8780656 .0612182 0.423322
DDD 12 .5698942 .5449855 0.833305
DDD 13 .9286779 .2825976 0.891231
DDD 14 .3024838 .6288462 0.497623
DDD 15 .5534108 .6222599 0.475464
DDD 16 .7555242 .7441308 0.327275
DDD 17 .5935835 .1342998 0.827858
DDD 18 .3284173 .5730193 0.126878
DDD 19 .8554626 .1910941 0.777943
DDD 20 .4174543 .7822229 0.502358
DDD 21 .8191648 .6535235 0.138102
DDD 22 .1697663 .0603183 0.829744
DDD 23 .3209372 .4907400 0.144973
DDD 24 .5226825 .3610755 0.914477
DDD 25 .3655033 .8291600 0.643789
DDD 26 .5631524 .0332121 0.759048
DDD 27 .0774724 .0095648 0.080775
DDD 28 .1800127 .6253620 0.478745
DDD 29 .1538530 .6035756 0.059828
DDD 30 .3211286 .8822946 0.290272
