id X Y
DD 1 .5857349 .9931424
DD 2 .1866012 .3657869
DD 3 .4968342 .8457869
DD 4 .8231563 .3582634
DD 5 .3466644 .6608817
DD 6 .0250674 .3175108
DD 7 .7149053 .4049248
DD 8 .3984961 .2692688
DD 9 .9612491 .1389756
DD 10 .7168145 .5559719
DD 11 .5721918 .0363899
DD 12 .1064602 .4442084
DD 13 .7080736 .1450410
DD 14 .1405476 .3711456
DD 15 .1130994 .3775532
DD 16 .0591576 .4912497
DD 17 .5215423 .8874683
DD 18 .3212025 .1416162
DD 19 .5864179 .7962259
DD 20 .1267387 .9044844
DD 21 .7702598 .1011486
DD 22 .7469820 .1285675
DD 23 .8563936 .8815662
DD 24 .9659654 .0337248
DD 25 .7359469 .4295644
DD 26 .3641911 .7607601
DD 27 .5609078 .9018932
DD 28 .4396552 .7717885
DD 29 .5745067 .1960893
DD 30 .7316832 .6261922
DD 31 .9722028 .1101459
DD 32 .4420118 .0597339
DD 33 .7322654 .0018766
DD 34 .9768842 .1244238
DD 35 .8945088 .1097554
DD 36 .9925152 .4862922
DD 37 .3568139 .8572434
DD 38 .7305198 .3468264
DD 39 .6868260 .7007304
DD 40 .6836964 .3085214

