id X Y
DD 1 .0346608 .8034342
DD 2 .9924199 .4780711
DD 3 .5057450 .0325635
DD 4 .9608942 .9248715
DD 5 .9970917 .9162531
DD 6 .8380872 .1065186
DD 7 .6370941 .8951177
DD 8 .1811074 .4694259
DD 9 .7244932 .6681341
DD 10 .2192224 .3365029
DD 11 .4903452 .6384636
DD 12 .3503087 .7696159
DD 13 .1992035 .9223077
DD 14 .0347005 .8172650
DD 15 .7614626 .0920050
DD 16 .0611582 .9715866
DD 17 .9572922 .8358882
DD 18 .8145969 .1323806
DD 19 .9580532 .7831670
DD 20 .1375127 .4995925
DD 21 .9211944 .0380799
DD 22 .2131188 .8590945
DD 23 .5645215 .1070364
DD 24 .3619629 .8967279
DD 25 .0180839 .9362407
DD 26 .6766510 .6169306
DD 27 .8168781 .1936225
DD 28 .1501522 .7369047
DD 29 .2327897 .6535871
DD 30 .6984137 .0947152
DD 31 .5348329 .9394133
DD 32 .7415790 .6069781
DD 33 .1854668 .7468559
DD 34 .4813887 .0334302
DD 35 .0877126 .2519325
DD 36 .5742399 .5837046
DD 37 .1406366 .3717693
DD 38 .6163250 .0055932
DD 39 .5746449 .0130355
DD 40 .9831299 .9309933
DD 41 .5456187 .9586819
DD 42 .5417917 .5701459
DD 43 .6783618 .5987121
DD 44 .2102698 .9186985
DD 45 .7627851 .7303174
DD 46 .0884018 .9951101
DD 47 .4058780 .0001969
DD 48 .9365878 .7149786
DD 49 .6014690 .5380375
DD 50 .3194886 .2285543
DD 51 .0582069 .6732162
DD 52 .1436391 .2300284
DD 53 .5717716 .5126126
DD 54 .1656687 .1616924
DD 55 .2751848 .1992371
DD 56 .0858026 .5897750
DD 57 .4739130 .9199986
DD 58 .0108871 .4662220
DD 59 .8803781 .6746085
DD 60 .5012514 .5939061
DD 61 .0031816 .3821532
DD 62 .4226918 .4012847
DD 63 .5049556 .4505225
DD 64 .9126485 .0633838
DD 65 .4919417 .2674580
DD 66 .6296435 .9737179
DD 67 .5983132 .4287487
DD 68 .9661764 .4083739
DD 69 .7265655 .5748417
DD 70 .1339218 .6985452
DD 71 .4371474 .5751325
DD 72 .2301656 .0483075
DD 73 .9685623 .0302340
DD 74 .0073461 .9449345
DD 75 .1235750 .6448719
DD 76 .7222418 .4915676
DD 77 .8755832 .3835083
DD 78 .9541853 .4661362
DD 79 .3168096 .3206264
DD 80 .6565705 .9330786
