id X Y Z
DDD 1 .3159037 .7502419 0.902743
DDD 2 .7481957 .8869962 0.938490
DDD 3 .7706732 .9450779 0.514743
DDD 4 .7132958 .2558723 0.159435
DDD 5 .5863532 .0053094 0.030680
DDD 6 .9672116 .9574522 0.036280
DDD 7 .3642537 .0163932 0.372059
DDD 8 .5087476 .6115913 0.761630
DDD 9 .2368301 .6025610 0.092714
DDD 10 .5502275 .7446338 0.740909
DDD 11 .5671362 .4679812 0.187702
DDD 12 .6564673 .5467259 0.124082
DDD 13 .8873910 .2412295 0.797140
DDD 14 .5448470 .8270387 0.371706
DDD 15 .4993991 .0902377 0.104430
DDD 16 .6640833 .0364834 0.555406
DDD 17 .5480072 .1516261 0.151150
DDD 18 .2295017 .3680795 0.598865
DDD 19 .7523304 .8401321 0.525108
DDD 20 .9632992 .0014881 0.690118
DDD 21 .9357954 .4964989 0.297081
DDD 22 .6858898 .5498763 0.244999
DDD 23 .3202831 .9589758 0.221948
DDD 24 .6328305 .6512657 0.885436
DDD 25 .2144609 .3052782 0.851551
DDD 26 .6224543 .3173700 0.116451
DDD 27 .8919401 .4467460 0.295429
DDD 28 .8510820 .9426769 0.668171
DDD 29 .4688230 .1403045 0.749629
DDD 30 .2119657 .5547065 0.701769
DDD 31 .4876827 .4299533 0.369835
DDD 32 .8748293 .6600121 0.675463
DDD 33 .4186929 .0886675 0.826025
DDD 34 .8664243 .5541198 0.160329
DDD 35 .8086636 .2920706 0.994720
DDD 36 .1878272 .7992441 0.129494
DDD 37 .4427836 .9428164 0.572154
DDD 38 .4076577 .2508259 0.322459
DDD 39 .4170908 .6425741 0.808890
DDD 40 .6859191 .9897140 0.283109
DDD 41 .9247367 .5776293 0.652160
DDD 42 .0021432 .1857189 0.315890
DDD 43 .9961354 .2826765 0.871211
DDD 44 .3628845 .6123086 0.186442
DDD 45 .2497572 .5511667 0.069766
DDD 46 .5137419 .5209419 0.237182
DDD 47 .4417834 .2828656 0.301365
DDD 48 .9339114 .0739676 0.999969
DDD 49 .4717539 .8508592 0.013243
DDD 50 .5881870 .6716892 0.061282
DDD 51 .4178563 .1193910 0.544950
DDD 52 .1812403 .3741417 0.862009
DDD 53 .7372890 .4764149 0.860823
DDD 54 .8183251 .2308729 0.314633
DDD 55 .2593331 .5238743 0.432630
DDD 56 .5291829 .6496013 0.734228
DDD 57 .9940470 .1952621 0.360769
DDD 58 .7492668 .8515733 0.861838
DDD 59 .7380102 .2822487 0.272687
DDD 60 .4533725 .8097802 0.116870
DDD 61 .3279387 .3258737 0.334340
DDD 62 .2677568 .6154699 0.012997
DDD 63 .2084461 .6762656 0.237375
DDD 64 .8017617 .6756169 0.896216
DDD 65 .4643633 .7988503 0.121978
DDD 66 .0802319 .1537324 0.135674
DDD 67 .0310390 .5928355 0.039141
DDD 68 .9525378 .2106398 0.207868
DDD 69 .5355571 .0151729 0.510589
DDD 70 .5191918 .4001339 0.929420


