id X Y Z
DDD 1 .0653141 .7552985 0.719722
DDD 2 .8317532 .2340122 0.309653
DDD 3 .4046531 .2205592 0.671315
DDD 4 .8746906 .4360328 0.138243
DDD 5 .5899144 .5374472 0.675410
DDD 6 .1078098 .9151549 0.946113
DDD 7 .9015460 .1171197 0.944084
DDD 8 .7864141 .8517524 0.090870
DDD 9 .9319837 .3557329 0.903549
DDD 10 .2384764 .9024750 0.679033
DDD 11 .6707812 .4502423 0.866584
DDD 12 .1639118 .3892037 0.234245
DDD 13 .2168811 .4164277 0.033179
DDD 14 .0860194 .7072237 0.631947
DDD 15 .7330616 .3759528 0.413911
DDD 16 .1133778 .8708107 0.536163
DDD 17 .9619472 .5934066 0.591299
DDD 18 .0817445 .2056894 0.262569
DDD 19 .6015101 .4237965 0.115367
DDD 20 .0438442 .4626719 0.141699
DDD 21 .5633394 .5766414 0.166207
DDD 22 .1517251 .4597429 0.447212
DDD 23 .7693000 .6529403 0.598172
DDD 24 .6105354 .0929696 0.449807
DDD 25 .5291777 .9416422 0.923143
DDD 26 .1405202 .4593988 0.875990
DDD 27 .2186815 .5860951 0.205587
DDD 28 .0196759 .1145999 0.219517
DDD 29 .1663993 .4991003 0.912647
DDD 30 .2342245 .2882472 0.446579
DDD 31 .2701313 .3059029 0.093632
DDD 32 .6667981 .2851432 0.099783
DDD 33 .4951263 .0535158 0.732485
DDD 34 .9193501 .3258919 0.143324
DDD 35 .3442554 .8054621 0.111756
DDD 36 .8032527 .6880777 0.520315
DDD 37 .6057543 .3441259 0.952445
DDD 38 .4241952 .0898122 0.115444
DDD 39 .8379846 .2666989 0.379686
DDD 40 .0232787 .6449170 0.958715
DDD 41 .4903809 .4609807 0.987020
DDD 42 .3745108 .1823457 0.998681
DDD 43 .3205061 .3973196 0.355333
DDD 44 .8366495 .9687365 0.246271
DDD 45 .5715945 .4235436 0.178209
DDD 46 .5554330 .5467732 0.913706
DDD 47 .6332827 .2891151 0.307380
DDD 48 .4395637 .0853341 0.757564
DDD 49 .7180526 .8787267 0.711656
DDD 50 .2068065 .8497645 0.425681
DDD 51 .2324152 .4674152 0.969422
DDD 52 .0191104 .5990509 0.351117
DDD 53 .4776856 .0198008 0.339850
DDD 54 .1891769 .2957285 0.421273
DDD 55 .2405124 .8835247 0.055996
