id X Y Z
DDD 1 .0188139 .2196894 0.034067
DDD 2 .5401872 .4149467 0.073579
DDD 3 .4514715 .8459911 0.293440
DDD 4 .2059379 .9724695 0.159631
DDD 5 .3005036 .1023379 0.581309
DDD 6 .5666188 .4821721 0.445918
DDD 7 .1265397 .8115422 0.454073
DDD 8 .2856717 .9490236 0.143632
DDD 9 .0175328 .3139603 0.913220
DDD 10 .5782205 .8556996 0.372215
DDD 11 .6341635 .7298706 0.168113
DDD 12 .6154630 .8995232 0.608705
DDD 13 .5356555 .1480307 0.480227
DDD 14 .5149428 .3396764 0.047262
DDD 15 .8219011 .4159592 0.407220
DDD 16 .2578154 .6937709 0.633043
DDD 17 .7291307 .1924231 0.750179
DDD 18 .6941811 .5560261 0.794127
DDD 19 .1215483 .4463741 0.770052
DDD 20 .5967712 .6019771 0.262309
