id X Y
DD 1 .0653141 .7552985
DD 2 .8317532 .2340122
DD 3 .4046531 .2205592
DD 4 .8746906 .4360328
DD 5 .5899144 .5374472
DD 6 .1078098 .9151549
DD 7 .9015460 .1171197
DD 8 .7864141 .8517524
DD 9 .9319837 .3557329
DD 10 .2384764 .9024750
DD 11 .6707812 .4502423
DD 12 .1639118 .3892037
DD 13 .2168811 .4164277
DD 14 .0860194 .7072237
DD 15 .7330616 .3759528
DD 16 .1133778 .8708107
DD 17 .9619472 .5934066
DD 18 .0817445 .2056894
DD 19 .6015101 .4237965
DD 20 .0438442 .4626719
DD 21 .5633394 .5766414
DD 22 .1517251 .4597429
DD 23 .7693000 .6529403
DD 24 .6105354 .0929696
DD 25 .5291777 .9416422
DD 26 .1405202 .4593988
DD 27 .2186815 .5860951
DD 28 .0196759 .1145999
DD 29 .1663993 .4991003
DD 30 .2342245 .2882472
DD 31 .2701313 .3059029
DD 32 .6667981 .2851432
DD 33 .4951263 .0535158
DD 34 .9193501 .3258919
DD 35 .3442554 .8054621
DD 36 .8032527 .6880777
DD 37 .6057543 .3441259
DD 38 .4241952 .0898122
DD 39 .8379846 .2666989
DD 40 .0232787 .6449170
DD 41 .4903809 .4609807
DD 42 .3745108 .1823457
DD 43 .3205061 .3973196
DD 44 .8366495 .9687365
DD 45 .5715945 .4235436
DD 46 .5554330 .5467732
DD 47 .6332827 .2891151
DD 48 .4395637 .0853341
DD 49 .7180526 .8787267
DD 50 .2068065 .8497645
DD 51 .2324152 .4674152
DD 52 .0191104 .5990509
DD 53 .4776856 .0198008
DD 54 .1891769 .2957285
DD 55 .2405124 .8835247
DD 56 .5242902 .8060588
DD 57 .5757657 .8471515
DD 58 .6428912 .5418901
DD 59 .1791370 .5590043
DD 60 .8092327 .4587067
DD 61 .4164893 .7863850
DD 62 .4228973 .6211993
DD 63 .2318037 .4226878
DD 64 .4019061 .7602912
DD 65 .3931267 .4488177
DD 66 .6269918 .8934567
DD 67 .1414109 .5883629
DD 68 .8742708 .1204075
DD 69 .2531987 .9639143
DD 70 .9454226 .0333242
DD 71 .4748942 .9030696
DD 72 .8874860 .6268096
DD 73 .5815464 .8327719
DD 74 .3449060 .9271675
DD 75 .9917963 .0530051
DD 76 .4584333 .4904959
DD 77 .6555663 .6462777
DD 78 .7602779 .0889611
DD 79 .2323533 .8460517
DD 80 .8414787 .8965145
DD 81 .4932906 .2810994
DD 82 .0021513 .8187663
DD 83 .1946049 .4969806
DD 84 .6420500 .7437641
DD 85 .8563963 .3311989
DD 86 .9991122 .8155728
DD 87 .0989410 .8234096
DD 88 .3762623 .6828495
DD 89 .2866347 .5520907
DD 90 .7781388 .3195802
DD 91 .7424047 .2176281
DD 92 .6634828 .6618289
DD 93 .9455795 .9895987
DD 94 .2470882 .0972702
DD 95 .8239763 .0914343
DD 96 .5863794 .8654744
DD 97 .0939961 .2343941
DD 98 .8782479 .6959080
DD 99 .8759717 .1981571
DD 100 .4756555 .4844464
DD 101 .4885428 .8881318
DD 102 .8021098 .3823891
DD 103 .0655910 .8180706
DD 104 .4743304 .1765648
DD 105 .7899204 .8465299
DD 106 .6056757 .0446289
DD 107 .1345642 .2504370
DD 108 .7090781 .3831409
DD 109 .2679910 .3992721
DD 110 .2897633 .0719756
DD 111 .1237425 .3874483
DD 112 .7437977 .8391144
DD 113 .6557969 .4161405
DD 114 .3749376 .8444073
DD 115 .2833934 .3523643
DD 116 .2132400 .6665235
DD 117 .9458133 .0333212
DD 118 .0558455 .9485537
DD 119 .6988618 .2661806
DD 120 .1321764 .3666134
DD 121 .2381761 .2733520
DD 122 .5888930 .6018682
DD 123 .6651672 .1641860
DD 124 .3482473 .8266748
DD 125 .4420323 .9267173
DD 126 .7583552 .0045519
DD 127 .7230115 .9158057
DD 128 .9542875 .1334795
DD 129 .6975671 .7926227
DD 130 .3011706 .4521183
DD 131 .5225809 .7081528
DD 132 .1985798 .5359673
DD 133 .8276674 .0210163
DD 134 .5808225 .0297629
DD 135 .3104278 .2357455
DD 136 .5291464 .3256152
DD 137 .9445877 .8174517
DD 138 .5858707 .5729880
DD 139 .8386297 .1958771
DD 140 .8808411 .7037025
DD 141 .5283909 .1669225
DD 142 .4888511 .3172111
DD 143 .8743228 .0211568
DD 144 .1616645 .8804682
DD 145 .8603434 .5023253
DD 146 .5364163 .2723682
DD 147 .2416196 .9877717
DD 148 .1173789 .7019366
DD 149 .6358485 .3877435
DD 150 .9517485 .8468036
DD 151 .4568219 .9200506
DD 152 .3511562 .0259674
DD 153 .8979098 .3062731
DD 154 .8154305 .6080194
DD 155 .5217494 .6689428
DD 156 .2476488 .8698717
DD 157 .1235220 .5366427
DD 158 .5511186 .3061397
DD 159 .3189098 .3740536
DD 160 .8985286 .0277116
DD 161 .3617933 .8724123
DD 162 .6775142 .3992249
DD 163 .3061407 .2259138
DD 164 .8491975 .4061860
DD 165 .7640076 .5820671
DD 166 .8982929 .3078530
DD 167 .8372629 .0271871
DD 168 .5840267 .7537851
DD 169 .6622457 .5278516
DD 170 .3867988 .4896659
DD 171 .4391896 .3085538
DD 172 .1401399 .7586778
DD 173 .5445848 .7557229
DD 174 .2824744 .1628618
DD 175 .7548399 .0870391
DD 176 .0874113 .6665753
DD 177 .8413073 .1383322
DD 178 .9511495 .1208914
DD 179 .6151164 .5615860
DD 180 .3350057 .6206003
DD 181 .3779524 .7974750
DD 182 .4714687 .5689033
DD 183 .8321079 .1227033
DD 184 .8224432 .8509667
DD 185 .6674530 .0519808
DD 186 .0948945 .2757594
DD 187 .8095870 .0100517
DD 188 .1258299 .6430599
DD 189 .9050041 .5315464
DD 190 .0868791 .5737255
DD 191 .9457787 .7838610
DD 192 .3575485 .6882879
DD 193 .5957174 .8665471
DD 194 .3919535 .8512236
DD 195 .0572816 .4831039
DD 196 .4603624 .9728540
DD 197 .1865214 .0083895
DD 198 .9756388 .1723119
DD 199 .6819290 .9253809
DD 200 .0945412 .7853843
DD 201 .8901735 .7545047
DD 202 .4812426 .5198410
DD 203 .1222858 .0605063
DD 204 .7892718 .7251234
DD 205 .0806568 .4466082
DD 206 .9997563 .8975157
DD 207 .4703804 .6218106
DD 208 .8772773 .7681938
DD 209 .2056394 .0803870
DD 210 .2862292 .1393745
DD 211 .6081791 .5262122
DD 212 .9542187 .5001947
DD 213 .1030829 .2093027
DD 214 .6661485 .7634758
DD 215 .3072155 .5561367
DD 216 .2021155 .5491990
DD 217 .9254890 .0447347
DD 218 .1605121 .5698674
DD 219 .0546955 .8133986
DD 220 .8886723 .0539860
DD 221 .5666834 .0492132
DD 222 .0184370 .9211916
DD 223 .1123017 .2671867
DD 224 .7020592 .6781312
DD 225 .5524408 .0890298
DD 226 .8813023 .7575624
DD 227 .5678310 .4253300
DD 228 .3033469 .2313532
DD 229 .7976590 .8570378
DD 230 .2125820 .3856315
DD 231 .7687015 .7400487
DD 232 .5764557 .3853017
DD 233 .4492008 .7959912
DD 234 .4126790 .9450420
DD 235 .5302745 .8164281
DD 236 .5281325 .2717497
DD 237 .2249248 .1472992
DD 238 .1982290 .1937484
DD 239 .8908417 .8238842
DD 240 .6381270 .9269348
DD 241 .2258334 .0196057
DD 242 .3604962 .8669644
DD 243 .9390343 .7179206
DD 244 .6823940 .5965767
DD 245 .1396743 .5161345
DD 246 .9276440 .3527798
DD 247 .3683175 .9615075
DD 248 .6498063 .8418780
DD 249 .0707358 .9792712
DD 250 .0408143 .7907704
DD 251 .9171387 .3924457
DD 252 .3455151 .1875972
DD 253 .9219834 .3053853
DD 254 .5141108 .9382050
DD 255 .7322066 .7151084
DD 256 .6217576 .7290640
DD 257 .3220915 .0524262
DD 258 .0837328 .2617353
DD 259 .9462820 .8019866
DD 260 .8995607 .6657891
DD 261 .5313307 .7073598
DD 262 .7616670 .7007359
DD 263 .3907679 .5724926
DD 264 .7424509 .1550993
DD 265 .5766763 .0000398
DD 266 .4944974 .4117422
DD 267 .3672946 .6735110
DD 268 .7159345 .1800139
DD 269 .0579097 .5446452
DD 270 .4880519 .5417163
DD 271 .7813995 .5182138
DD 272 .6141693 .3013556
DD 273 .6328941 .3593392
DD 274 .0937584 .6911508
DD 275 .6953087 .4466905
DD 276 .3579046 .2148739
DD 277 .1316057 .9593435
DD 278 .0627431 .2163038
DD 279 .4857328 .8539741
DD 280 .4654230 .9599374
DD 281 .5649151 .7381474
DD 282 .2588540 .8831366
DD 283 .2964978 .0880752
DD 284 .9708739 .4271344
DD 285 .9855144 .2461055
DD 286 .5819559 .6238104
DD 287 .3547348 .7526673
DD 288 .0120444 .4879019
DD 289 .2247933 .7452081
DD 290 .8879938 .2598763
DD 291 .9732619 .7560990
DD 292 .0322695 .6200847
DD 293 .9708766 .0633396
DD 294 .1024803 .0445762
DD 295 .6906958 .0304387
DD 296 .6388406 .3291058
DD 297 .4694365 .2908715
DD 298 .5092189 .7399534
DD 299 .0047365 .3012887
DD 300 .6329261 .9652143
DD 301 .3203039 .2569687
DD 302 .3562309 .6827510
DD 303 .5329777 .6211382
DD 304 .5736765 .7130537
DD 305 .4093065 .9925165
DD 306 .4560102 .9063601
DD 307 .1894977 .5860541
DD 308 .4618388 .5805782
DD 309 .9561698 .5311113
DD 310 .3673850 .8743595
DD 311 .0943954 .2375411
DD 312 .7258659 .1401244
DD 313 .9757208 .4190841
DD 314 .0314247 .7444693
DD 315 .4373399 .6084333
DD 316 .6661596 .5752267
DD 317 .1410428 .2000615
DD 318 .3939833 .3200245
DD 319 .3951094 .7037110
DD 320 .8607429 .2625478
DD 321 .1036346 .9090976
DD 322 .5826297 .9593526
DD 323 .4570014 .4141674
DD 324 .7583140 .6690743
DD 325 .7670345 .2559423
DD 326 .6158685 .7017234
DD 327 .1409025 .4428807
DD 328 .7822909 .7705103
DD 329 .8267749 .6965433
DD 330 .4077144 .7318189
DD 331 .0867113 .7814805
DD 332 .7421102 .4975840
DD 333 .0809398 .9864084
DD 334 .9908371 .0429527
DD 335 .8927163 .6052250
DD 336 .1957024 .8927606
DD 337 .5820044 .0789886
DD 338 .4166508 .7725491
DD 339 .8144341 .6629404
DD 340 .6297190 .7106397
DD 341 .6420419 .3767722
DD 342 .7008788 .1716758
DD 343 .5743226 .3199024
DD 344 .9217467 .1210934
DD 345 .0197877 .3623105
DD 346 .4682798 .5337007
DD 347 .0346869 .3687735
DD 348 .5213968 .9749845
DD 349 .3094596 .5309293
DD 350 .6103786 .6454295
DD 351 .3650047 .5557378
DD 352 .1348175 .7680852
DD 353 .6176369 .3164106
DD 354 .3051990 .4373589
DD 355 .5888030 .4760101
DD 356 .4198283 .9895973
DD 357 .0559092 .3454573
DD 358 .1581574 .4979626
DD 359 .0241229 .0749237
DD 360 .2965388 .9674563
DD 361 .3934102 .8762921
DD 362 .0084243 .9802081
DD 363 .1355188 .4478352
DD 364 .9509630 .6233843
DD 365 .4047591 .6712635
DD 366 .1052252 .1667839
DD 367 .6944406 .9641141
DD 368 .4568017 .7264352
DD 369 .0153394 .8228723
DD 370 .8937028 .5737987
DD 371 .8987573 .9475185
DD 372 .1632209 .2845603
DD 373 .2872486 .1971565
DD 374 .5601216 .9609925
DD 375 .2310843 .2272854
DD 376 .5941073 .6395002
DD 377 .6056606 .1779070
DD 378 .7713511 .9797855
DD 379 .3394839 .8313006
DD 380 .5769428 .6310937
DD 381 .1167492 .2897171
DD 382 .7037204 .4287669
DD 383 .1030142 .9247401
DD 384 .6670925 .8728721
DD 385 .5347238 .0474006
DD 386 .4914936 .1995109
DD 387 .2985096 .8046081
DD 388 .6559590 .7315916
DD 389 .8769411 .0238420
DD 390 .6353707 .9838867
DD 391 .9138788 .3426282
DD 392 .0491112 .0291351
DD 393 .5024552 .6478782
DD 394 .6965763 .6773095
DD 395 .1571168 .7259746
DD 396 .8731525 .7859990
DD 397 .0207811 .6383371
DD 398 .7622525 .1506636
DD 399 .5891298 .6773615
DD 400 .0177482 .5013583
DD 401 .2040492 .2498939
DD 402 .7030316 .6769077
DD 403 .5623814 .5430417
