id X Y Z
DDD 1 .4633207 .0565565 0.270512
DDD 2 .7391718 .9550219 0.126836
DDD 3 .5491141 .0956370 0.865509
DDD 4 .7869308 .1577331 0.040975
DDD 5 .7345844 .0913893 0.369196
DDD 6 .5537789 .1447838 0.541733
DDD 7 .3752601 .0206857 0.841433
DDD 8 .9596931 .6321814 0.392901
DDD 9 .2621544 .5039118 0.923145
DDD 10 .0354185 .8192326 0.191897
DDD 11 .5624471 .6372884 0.753699
DDD 12 .4996102 .2963627 0.449697
DDD 13 .0779479 .8198991 0.028913
DDD 14 .5641843 .7496587 0.858648
DDD 15 .2929276 .9486755 0.198234
DDD 16 .4916246 .0106287 0.013019
DDD 17 .1931664 .3724915 0.295790
DDD 18 .5416522 .5833638 0.203484
DDD 19 .4936081 .1977641 0.517614
DDD 20 .4477344 .6127848 0.763023
DDD 21 .9979552 .2858387 0.157998
DDD 22 .9602839 .2939879 0.642042
DDD 23 .3025743 .3777282 0.738707
DDD 24 .9744977 .8584019 0.413297
DDD 25 .6093392 .4627593 0.754626
DDD 26 .2054990 .3395576 0.313795
DDD 27 .3751897 .4501367 0.832704
DDD 28 .3481933 .0892964 0.161807
DDD 29 .9353803 .5196557 0.674905
DDD 30 .4179330 .1912202 0.197651
DDD 31 .8152887 .7705391 0.185596
DDD 32 .9521077 .1466573 0.661610
DDD 33 .6024051 .9439513 0.101908
DDD 34 .5910498 .0714086 0.428511
DDD 35 .0833952 .4909076 0.739502
DDD 36 .0655716 .6585835 0.150007
DDD 37 .6460620 .9563503 0.190401
DDD 38 .8019370 .7909631 0.858315
DDD 39 .1752988 .8528755 0.875058
DDD 40 .4045249 .3200703 0.763618
DDD 41 .9958687 .6422506 0.304759
DDD 42 .5707670 .5005178 0.994510
DDD 43 .6807321 .3052439 0.495930
DDD 44 .0985499 .1467711 0.390479
DDD 45 .2868216 .8736737 0.181662
DDD 46 .3170638 .9722409 0.560703
DDD 47 .0232957 .2737601 0.360341
DDD 48 .4494611 .9221367 0.682600
DDD 49 .4105399 .3751028 0.850447
DDD 50 .2285714 .7037984 0.208595








