id X Y
DD 1 .3811413 .1621415
DD 2 .9742182 .5640965
DD 3 .8654348 .8522951
DD 4 .5183802 .9311654
DD 5 .3151932 .6350916
DD 6 .7844019 .6889904
DD 7 .4238102 .2356228
DD 8 .6447277 .4598420
DD 9 .2207020 .2810739
DD 10 .0449254 .9631933
DD 11 .9803409 .4982490
DD 12 .0915062 .4999810
DD 13 .3712060 .0686083
DD 14 .3174388 .4422117
DD 15 .1511475 .8749254
DD 16 .9355569 .5609661
DD 17 .7198315 .6149580
DD 18 .3276961 .4520784
DD 19 .7578872 .2173198
DD 20 .9577190 .2466997
DD 21 .2387960 .7238210
DD 22 .2810015 .3681263
DD 23 .2035750 .2891939
DD 24 .1803688 .3987216
DD 25 .4375963 .1191168
DD 26 .3052820 .1710034
DD 27 .8685812 .3840806
DD 28 .9312075 .9520529
DD 29 .0875906 .2106824
DD 30 .2809452 .9448457

