id X Y
DD 1 .2657341 .2846026
DD 2 .6310535 .9017950
DD 3 .9670921 .0988089
DD 4 .8795032 .3097767
DD 5 .8749094 .1853936
DD 6 .5063647 .9329531
DD 7 .6774251 .9367073
DD 8 .0120096 .6113536
DD 9 .8006274 .3931223
DD 10 .2979356 .8480119
DD 11 .8954060 .3861331
DD 12 .0131881 .2890230
DD 13 .9425454 .9217954
DD 14 .6837396 .1523536
DD 15 .8184035 .2208321
DD 16 .0282594 .3386951
DD 17 .5457277 .8586651
DD 18 .3467486 .3218628
DD 19 .2426493 .2800069
DD 20 .4089407 .6806030
DD 21 .8261266 .7742470
DD 22 .4335635 .5677042
DD 23 .3591297 .4029718
DD 24 .2914472 .7230560
DD 25 .7763328 .4203512
DD 26 .9264383 .9692839
DD 27 .4911632 .9090848
DD 28 .2970552 .5638450
DD 29 .6754020 .5949117
DD 30 .2151997 .3395293
DD 31 .0962933 .4646305
DD 32 .7999313 .2032047
DD 33 .2679655 .6969277
DD 34 .5657146 .1749051
DD 35 .9840367 .7603610
DD 36 .3045831 .5680113
DD 37 .3942424 .0143661
DD 38 .9667193 .9058635
DD 39 .7049304 .8804311
DD 40 .9479484 .4476822
DD 41 .0439746 .1824002
DD 42 .9969766 .4017074
DD 43 .4452283 .5754973
DD 44 .9887925 .6180221
DD 45 .3737147 .5188968
DD 46 .8898859 .2971287
DD 47 .5155041 .8597798
DD 48 .3697412 .4800417
DD 49 .1683008 .0885892
DD 50 .8828255 .1959625
DD 51 .6503239 .4339185
DD 52 .0349331 .4665563
DD 53 .5437595 .3669097
DD 54 .2236653 .1709809
DD 55 .8400574 .3924862
DD 56 .6589302 .2701543
DD 57 .3802849 .2689845
DD 58 .8670404 .2168312
DD 59 .2948036 .5070508
DD 60 .7901835 .6219042
DD 61 .0403472 .0788240
DD 62 .9281365 .4265034
DD 63 .3943131 .0827135
DD 64 .1350048 .9009528
DD 65 .3683909 .4582745
DD 66 .3718919 .6499950
DD 67 .1066938 .9680772
DD 68 .8056545 .2809465
DD 69 .7849882 .2348290
DD 70 .2006767 .2571204
DD 71 .3625964 .7556334
DD 72 .8288081 .4199901
DD 73 .4797211 .0619231
DD 74 .5636686 .3646954
DD 75 .2504783 .5415861
DD 76 .0583245 .8766368
DD 77 .2734705 .3148766
DD 78 .7462978 .5016064
DD 79 .6524542 .8211616
DD 80 .8588912 .4851880
DD 81 .6621965 .7301712
DD 82 .9082921 .1735571
DD 83 .0691452 .1774869
DD 84 .5247815 .8493590
DD 85 .8707021 .3152849
DD 86 .7240082 .1525661
DD 87 .8858472 .3791476
DD 88 .3706118 .9141493
DD 89 .4362781 .9508370
DD 90 .7388935 .5545689
DD 91 .2112427 .3335688
DD 92 .7786466 .2515387
DD 93 .9085308 .8763282
DD 94 .2910743 .8817607
DD 95 .6737889 .0503955
DD 96 .2098514 .2464099
DD 97 .6931052 .8952897
DD 98 .2572294 .1945977
DD 99 .1898199 .3510762
DD 100 .2835540 .7948801
DD 101 .8834182 .6551893
DD 102 .6670579 .4416535
DD 103 .7213070 .5178892
DD 104 .5032270 .4280057
DD 105 .1159239 .7519725
DD 106 .3908098 .7138115
DD 107 .4201279 .4076780
DD 108 .0535633 .9496053
DD 109 .0508420 .6786465
DD 110 .6395042 .8025530
DD 111 .3096021 .7625979
DD 112 .3166721 .7277277
DD 113 .0216814 .7818491
DD 114 .9276140 .9303845
DD 115 .7829547 .5322032
DD 116 .3528775 .7050709
DD 117 .7133019 .4098731
DD 118 .4331547 .8847252
DD 119 .7022786 .9782371
DD 120 .5642613 .9944435
DD 121 .4196620 .3301493
DD 122 .3502696 .0248614
DD 123 .7604706 .1655200
DD 124 .1067434 .6011361
DD 125 .4988039 .2637229
DD 126 .8645605 .7448523
DD 127 .0225229 .1493585
DD 128 .3391546 .3648562
DD 129 .0840391 .0287881
DD 130 .7915694 .9635542
DD 131 .1914584 .7519322
DD 132 .6954080 .6396577
DD 133 .9266980 .3048772
DD 134 .7039717 .0762122
DD 135 .1481040 .2771464
DD 136 .8385354 .5310793
DD 137 .4372174 .4238339
DD 138 .5332009 .5403475
DD 139 .6928027 .8454677
DD 140 .8030076 .6854876
DD 141 .5577447 .8632275
DD 142 .1663761 .8819531
DD 143 .1710709 .2372933
DD 144 .0544181 .6774002
DD 145 .0408421 .2624006
DD 146 .4695644 .3962871
DD 147 .7941146 .2154352
DD 148 .9932620 .9663470
DD 149 .0252850 .8008704
DD 150 .4535643 .1808397
DD 151 .9690229 .2543308
DD 152 .4021995 .1956086
DD 153 .4913484 .6733379
DD 154 .9585527 .3763265
DD 155 .8323659 .4356236
DD 156 .6838517 .2809518
DD 157 .2443886 .1650879
DD 158 .2690946 .6048443
DD 159 .4348267 .9767904
DD 160 .4588290 .2882638
DD 161 .5169274 .4760964
DD 162 .4811703 .5826069
DD 163 .6534080 .4415181
DD 164 .1913512 .5247666
DD 165 .0958562 .9616904
DD 166 .2280332 .7479587
DD 167 .9116558 .1375702
DD 168 .9824742 .5692774
DD 169 .0727828 .8521408
DD 170 .5318639 .4836453
DD 171 .1672512 .5399097
DD 172 .5185938 .1427586
DD 173 .8819492 .7830942
DD 174 .0833457 .1256026
DD 175 .3802278 .7838800
DD 176 .3855541 .7711843
DD 177 .2315541 .6132871
DD 178 .1614422 .4388057
DD 179 .8039773 .3552720
DD 180 .5563432 .1185305
DD 181 .8507245 .0255119
DD 182 .6908126 .6040014
DD 183 .9451127 .0611435
DD 184 .8330172 .6684790
DD 185 .6657799 .3013389
DD 186 .5944576 .9974285
DD 187 .9171639 .1972805
DD 188 .3711468 .1092038
DD 189 .0858464 .4296282
DD 190 .6343462 .1589111
DD 191 .1669898 .5352290
DD 192 .1377393 .3263914
DD 193 .5192780 .3533968
DD 194 .3429263 .3319934
DD 195 .1816918 .3338497
DD 196 .2512456 .3354297
DD 197 .0587529 .6791376
DD 198 .4335829 .8230626
DD 199 .7877261 .0373861
DD 200 .6249141 .7844759
DD 201 .4643165 .5672179
DD 202 .2382608 .1646903
DD 203 .0328131 .6540624
DD 204 .1824156 .8359021
DD 205 .1400500 .7915180
DD 206 .2556251 .6817028
DD 207 .3951521 .0162619
DD 208 .1373139 .2843917
DD 209 .7414501 .1009977
DD 210 .8032912 .5467731
DD 211 .1933538 .2053670
DD 212 .4256163 .6957472
DD 213 .3670098 .0354158
DD 214 .0528095 .7756057
DD 215 .5744099 .3813727
DD 216 .3532945 .1512460
DD 217 .9788987 .2419518
DD 218 .3862484 .8500722
DD 219 .3359261 .0894172
DD 220 .8683201 .8581653
DD 221 .7640469 .1090175
DD 222 .0483746 .7709294
DD 223 .0927488 .8224054
DD 224 .5894186 .4378776
DD 225 .5883408 .1780710
DD 226 .4785855 .3300402
DD 227 .9270257 .2009291
DD 228 .8213988 .1286991
DD 229 .5130489 .3137822
DD 230 .4919051 .2552939
DD 231 .6646425 .5887244
DD 232 .2595737 .4414545
DD 233 .5339987 .0074255
DD 234 .6385125 .6197053
DD 235 .2998884 .2939313
DD 236 .9334421 .9815047
DD 237 .2704343 .4579110
DD 238 .6064252 .5194544
DD 239 .8441046 .7134584
DD 240 .1624595 .2017614
DD 241 .2718891 .2193926
DD 242 .4421187 .5139080
DD 243 .0029822 .8597820
DD 244 .8943817 .7769991
DD 245 .9278150 .2239269
DD 246 .6490184 .6839458
DD 247 .5910753 .6665421
DD 248 .7693187 .0905508
DD 249 .6561155 .8821835
DD 250 .8839573 .4031971
