id X Y
DD 1 .0011909 .6844621
DD 2 .4618188 .6873235
DD 3 .9484649 .8308121
DD 4 .9252970 .6848321
DD 5 .6190261 .3799227
DD 6 .2321955 .6255823
DD 7 .1946308 .5550945
DD 8 .5964927 .1594499
DD 9 .0749213 .6741604
DD 10 .5443344 .4209784
DD 11 .4125000 .3424357
DD 12 .0565589 .8578450
DD 13 .8844183 .2540758
DD 14 .7369303 .0688056
DD 15 .9033339 .2020678
DD 16 .7538081 .5580545
DD 17 .0123835 .2980388
DD 18 .2967723 .1839820
DD 19 .0462082 .8115843
DD 20 .1065105 .9296337
DD 21 .3742277 .3806961
DD 22 .5924668 .4692960
DD 23 .4563388 .9833723
DD 24 .6522522 .8075908
DD 25 .0083640 .7964066
DD 26 .2410383 .9187796
DD 27 .9549667 .1389667
DD 28 .8869964 .6467009
DD 29 .3890206 .7816523
DD 30 .7767182 .9094054
DD 31 .9937440 .1095655
DD 32 .9963583 .1941603
DD 33 .5399290 .5113029
DD 34 .4513909 .0725891
DD 35 .5554733 .9129736
DD 36 .5292684 .5943288
DD 37 .1758185 .0131425
DD 38 .5313206 .4502557
DD 39 .3069556 .3642757
DD 40 .2868484 .1900847
DD 41 .0400507 .2895994
DD 42 .3649384 .9285136
DD 43 .9086126 .4595693
DD 44 .2969849 .2111012
DD 45 .9231351 .9551503
DD 46 .7816277 .3052582
DD 47 .8894488 .4291190
DD 48 .7177396 .3401322
DD 49 .5382744 .5924021
DD 50 .0415990 .5863109
DD 51 .3748328 .1883274
DD 52 .8603925 .8241783
DD 53 .4964918 .7993858
DD 54 .5921049 .2179780
DD 55 .2084775 .6219460
DD 56 .2455696 .3481838
DD 57 .0653013 .5451267
DD 58 .2953987 .9521972
DD 59 .6389069 .7189827
DD 60 .7035642 .3146981
DD 61 .2112867 .9700893
DD 62 .5789999 .9037200
DD 63 .7446062 .0327937
DD 64 .0026157 .4737140
DD 65 .6183623 .1626231
DD 66 .1189828 .0970586
DD 67 .1509531 .2728768
DD 68 .3365683 .0226798
DD 69 .9398927 .7120702
DD 70 .2021634 .4142098
DD 71 .3459389 .0419179
DD 72 .2259837 .3474602
DD 73 .4842585 .9837235
DD 74 .8232143 .3424456
DD 75 .0305914 .8136706
DD 76 .9844455 .5008041
DD 77 .8498578 .0803583
DD 78 .8578943 .2847459
DD 79 .4439203 .2042804
DD 80 .8744406 .3156580
DD 81 .7169416 .3495896
DD 82 .3137356 .4337263
DD 83 .4811085 .4216998
DD 84 .4248665 .7264457
DD 85 .0700858 .0658401
DD 86 .6946868 .3231972
DD 87 .6775841 .4848657
DD 88 .1048661 .4222146
DD 89 .5665117 .5602331
DD 90 .9263685 .1597722
DD 91 .7605082 .3863477
DD 92 .6463466 .3813323
DD 93 .5818687 .5912580
DD 94 .0737515 .9002214
DD 95 .4731244 .8292037
DD 96 .7801995 .1381971
DD 97 .6565045 .1435858
DD 98 .2432263 .7785528
DD 99 .7563214 .5008108
DD 100 .9988916 .8082062
DD 101 .6316486 .1119444
DD 102 .5961878 .6000788
DD 103 .1256629 .0534723
DD 104 .1807538 .9480107
DD 105 .7063462 .4714927
DD 106 .3114146 .6080130
DD 107 .2110510 .0436315
DD 108 .5089514 .2538620
DD 109 .9623829 .5556678
DD 110 .6186813 .0914177
DD 111 .9300899 .0385543
DD 112 .0907758 .9016408
DD 113 .5958478 .9570046
DD 114 .6861942 .1416091
DD 115 .6451266 .9313742
DD 116 .0305535 .0079372
DD 117 .1603882 .3359657
DD 118 .1796017 .0774042
DD 119 .9078513 .2124254
DD 120 .4321240 .2423346
DD 121 .5686169 .0673442
DD 122 .7204828 .0478773
DD 123 .0242433 .5268182
DD 124 .9044952 .0468289
DD 125 .4145374 .1733376
DD 126 .2573762 .1845737
DD 127 .6765590 .3052464
DD 128 .6169415 .2190975
DD 129 .3712595 .3869208
DD 130 .5225683 .4134110
DD 131 .2179613 .5870434
DD 132 .7974653 .7921132
DD 133 .9846852 .4586755
DD 134 .2830126 .6497777
DD 135 .0092976 .3615366
DD 136 .7911978 .1933786
DD 137 .1252478 .9647696
DD 138 .0039117 .5886215
DD 139 .2964395 .8357840
DD 140 .3929745 .5928407
DD 141 .6761978 .8933050
DD 142 .8286490 .6646012
DD 143 .6305038 .9938008
DD 144 .1409741 .1493209
DD 145 .7283302 .1807891
DD 146 .4389114 .9956559
DD 147 .7121794 .6444242
DD 148 .6059657 .5410850
DD 149 .6174605 .1400131
DD 150 .3940030 .2366266
DD 151 .7952933 .8619875
DD 152 .4333689 .7169507
DD 153 .5823556 .3651524
DD 154 .9585058 .2578495
DD 155 .4136530 .3060119
DD 156 .9929822 .2301174
DD 157 .6372389 .2194371
DD 158 .2125964 .4269167
DD 159 .1991093 .3631520
DD 160 .9638971 .8176817
DD 161 .4443900 .4052679
DD 162 .3994896 .0100853
DD 163 .9376913 .3866645
DD 164 .0297667 .0645833
DD 165 .5387689 .3861901
DD 166 .9996304 .8230952
DD 167 .7645690 .5156990
DD 168 .0822577 .0415084
DD 169 .1979988 .5746628
DD 170 .9314166 .7494374
DD 171 .5275074 .6387429
DD 172 .9281673 .7320568
DD 173 .5674497 .2190975
DD 174 .5633865 .1073967
DD 175 .8523818 .0225812
DD 176 .4683468 .8652641
DD 177 .3415696 .8181669
DD 178 .8829667 .0854723
DD 179 .3232287 .9601674
DD 180 .6642255 .4453459
DD 181 .3690162 .6599203
DD 182 .2020271 .5790629
DD 183 .4432152 .4978269
DD 184 .3303891 .8213182
DD 185 .9905518 .7277687
DD 186 .1896498 .7495833
DD 187 .6718146 .8842520
DD 188 .8893199 .5649252
DD 189 .7350638 .7349387
DD 190 .8076722 .4904595
DD 191 .8373825 .8407738
DD 192 .6970633 .7260880
DD 193 .1904868 .4435211
DD 194 .8847234 .7227336
DD 195 .6032339 .0844305
DD 196 .3962425 .2108709
DD 197 .4328026 .6937738
DD 198 .5996262 .0562882
DD 199 .4192283 .7423818
DD 200 .9754973 .0777398
DD 201 .3377041 .7138711
DD 202 .0551972 .8409820
DD 203 .5197763 .3782503
DD 204 .8120812 .4736721
DD 205 .4159146 .2998186
DD 206 .4086296 .9952706
DD 207 .0330858 .3080019
DD 208 .9470068 .7324551
DD 209 .5045586 .3497881
DD 210 .6848017 .2381671
DD 211 .1453747 .7150095
DD 212 .1897837 .8332947
DD 213 .7133898 .0066568
DD 214 .4340121 .4636767
DD 215 .5176815 .7809743
DD 216 .3724537 .9686351
DD 217 .4660840 .3070655
DD 218 .8057935 .9851248
DD 219 .7818113 .6314106
DD 220 .1702786 .3958715
DD 221 .2932155 .7548425
DD 222 .3956203 .2400745
DD 223 .9458624 .3514321
DD 224 .3790984 .0484209
DD 225 .2249370 .6311721
DD 226 .3814744 .2848139
DD 227 .9186840 .6596073
DD 228 .3870278 .5573950
DD 229 .1977942 .1234158
DD 230 .0023960 .0206752
DD 231 .1165205 .0346850
DD 232 .8008209 .3859024
DD 233 .8315078 .4990268
DD 234 .3412979 .5827247
DD 235 .2440076 .1720192
DD 236 .7848855 .7037868
DD 237 .2479654 .5705305
DD 238 .6594802 .6846498
DD 239 .8455885 .6035580
DD 240 .6435869 .4313915
DD 241 .2960710 .5920720
DD 242 .1904389 .9519460
DD 243 .1023245 .1472879
DD 244 .5251389 .5567186
DD 245 .6125049 .4975673
DD 246 .3357167 .3887899
DD 247 .6029847 .5590599
DD 248 .8480317 .3811356
DD 249 .3898537 .0350210
DD 250 .6157011 .1122655
DD 251 .4472000 .3417523
DD 252 .1486061 .7745611
DD 253 .5399788 .8711091
DD 254 .5134322 .3508910
DD 255 .0423782 .1237578
DD 256 .5210397 .8218447
DD 257 .1318930 .1346543
DD 258 .5096372 .4426780
DD 259 .3349782 .3508149
DD 260 .6686642 .4178341
DD 261 .5498256 .1371521
DD 262 .1423659 .1812301
DD 263 .9706529 .2422304
DD 264 .8081921 .4194085
