id X Y Z
DDD 1 .2435494 .1485127 0.817907
DDD 2 .4330268 .6520389 0.812924
DDD 3 .3964404 .3623092 0.739056
DDD 4 .9138340 .0113045 0.723306
DDD 5 .2145130 .8767161 0.615189
DDD 6 .2052362 .3399858 0.008649
DDD 7 .1484101 .5123094 0.689068
DDD 8 .2574618 .4286383 0.040769
DDD 9 .3549611 .2593996 0.842407
DDD 10 .0036038 .9582908 0.718987
DDD 11 .3731288 .2677478 0.592168
DDD 12 .4922215 .6795747 0.781250
DDD 13 .1805252 .9100040 0.739566
DDD 14 .9596572 .6588247 0.926318
DDD 15 .6736268 .1671965 0.605011
DDD 16 .2067701 .0043440 0.963857
DDD 17 .0242608 .9928799 0.261062
DDD 18 .3705142 .3683033 0.394244
DDD 19 .3922920 .2049596 0.347834
DDD 20 .4873210 .0443564 0.239935
DDD 21 .0923757 .6315323 0.423372
DDD 22 .8239971 .5425332 0.559260
DDD 23 .1813090 .9376002 0.926440
DDD 24 .6817219 .9533444 0.334491
DDD 25 .8995700 .4590035 0.906762
DDD 26 .3261319 .9818336 0.681260
DDD 27 .5012342 .5816654 0.004620
DDD 28 .1153194 .9465749 0.692037
DDD 29 .4632614 .2790242 0.941597
DDD 30 .2292493 .9428640 0.028831


