id X Y Z
DDD 1 .0035901 .3101043 0.014076
DDD 2 .6736960 .3943873 0.584881
DDD 3 .8428688 .9383210 0.210398
DDD 4 .3751575 .9474895 0.560753
DDD 5 .5286247 .8562096 0.693161
DDD 6 .9495719 .8368914 0.370091
DDD 7 .6289792 .4387270 0.868871
DDD 8 .3972144 .5451328 0.899703
DDD 9 .7474620 .2511604 0.445963
DDD 10 .9329596 .0954574 0.812063
DDD 11 .2232949 .0974755 0.036389
DDD 12 .0679485 .7374144 0.061396
DDD 13 .4233815 .7568638 0.638722
DDD 14 .3771149 .9952727 0.656413
DDD 15 .9786481 .3537747 0.997081
DDD 16 .5335188 .4027803 0.302883
DDD 17 .2238817 .1222300 0.854933
DDD 18 .8116714 .1544913 0.620071
DDD 19 .2340236 .9217258 0.111640
DDD 20 .1984483 .3747864 0.808264
