id X Y
DD 1 .1502480 .6489658
DD 2 .9086008 .1543951
DD 3 .2779782 .9766871
DD 4 .2945126 .6992537
DD 5 .5942579 .5777142
DD 6 .2960271 .8725746
DD 7 .6669143 .8582161
DD 8 .2205672 .8179726
DD 9 .5321140 .0504400
DD 10 .7074403 .3884466
DD 11 .1247715 .5785786
DD 12 .1410912 .0840942
DD 13 .5174631 .9397191
DD 14 .6073773 .3483922
DD 15 .5114988 .4167137
DD 16 .1875316 .3871187
DD 17 .9878304 .9101018
DD 18 .7405728 .6846917
DD 19 .3527374 .7322017
DD 20 .1446394 .3347889
DD 21 .7513816 .0239458
DD 22 .3174726 .9451367
DD 23 .5065163 .6472481
DD 24 .4699531 .9273327
DD 25 .1925311 .5234480
DD 26 .4056219 .0860411
DD 27 .2867699 .4199414
DD 28 .8923883 .1598851
DD 29 .5483231 .5582814
DD 30 .0165526 .8584104
DD 31 .9444339 .9910833
DD 32 .9877594 .4426183
DD 33 .5489235 .7727786
DD 34 .2879511 .4053115
DD 35 .5357819 .2689220
DD 36 .7267174 .6538857
DD 37 .0319600 .6861343
DD 38 .4460421 .0517667
DD 39 .7115732 .6731521
DD 40 .9632431 .4424701
DD 41 .8318617 .6936288
DD 42 .8932805 .5067765
DD 43 .8394872 .2915734
DD 44 .1794923 .0708050
DD 45 .3117491 .2864066
DD 46 .8016028 .8103558
DD 47 .1262250 .7098343
DD 48 .5254435 .6418213
DD 49 .3468358 .7318766
DD 50 .0016405 .3467519
DD 51 .0345684 .1567153
DD 52 .2894590 .9778515
DD 53 .3847075 .9763289
DD 54 .7434592 .1082916
DD 55 .2945881 .0644401
DD 56 .4085217 .7208053
DD 57 .3992518 .9258982
DD 58 .0645397 .1325876
DD 59 .1871043 .4755332
DD 60 .4745697 .3986123
DD 61 .1214158 .5315307
DD 62 .0358757 .6491142
DD 63 .5314041 .9347730
DD 64 .9160060 .2537070
DD 65 .8713782 .2481472
DD 66 .0672192 .9594445
DD 67 .9381312 .5868224
DD 68 .6311155 .5551151
DD 69 .6331260 .4577222
DD 70 .7376583 .4387231
DD 71 .3921649 .1571485
DD 72 .3227806 .9164786
DD 73 .7038334 .3405331
DD 74 .2778715 .2842278
DD 75 .1092154 .3258750
DD 76 .1315401 .8181412
DD 77 .3168472 .4483630
DD 78 .8655576 .7501562
DD 79 .8637675 .7112427
DD 80 .8866938 .0821944
DD 81 .0784883 .8779732
DD 82 .3056956 .5960551
DD 83 .6149091 .2613835
DD 84 .3928114 .4751668
DD 85 .8752850 .4626914
DD 86 .4524468 .3395892
DD 87 .2604912 .3101456
DD 88 .6416603 .9138212
DD 89 .0996615 .7944939
DD 90 .8896663 .6426313
DD 91 .7289672 .8847379
DD 92 .6872232 .9253046
DD 93 .6085095 .1584907
DD 94 .9221494 .7729311
DD 95 .3721716 .0599947
DD 96 .1441326 .0636765
DD 97 .7704788 .6062549
DD 98 .8398905 .5719082
DD 99 .7511978 .2360897
DD 100 .8675050 .9106241
DD 101 .2742268 .4139661
DD 102 .7027938 .7223900
DD 103 .4114474 .1735640
DD 104 .3448163 .0889526
DD 105 .0612754 .0658733
DD 106 .5534270 .3484006
DD 107 .1218236 .4515592
DD 108 .6781120 .3932220
DD 109 .8135288 .6731086
DD 110 .0005668 .0923850
DD 111 .3069539 .7221826
DD 112 .7575054 .6926794
DD 113 .8669122 .3824205
DD 114 .5264436 .8035371
DD 115 .0302269 .7159594
DD 116 .3245730 .6874217
DD 117 .2389969 .8489199
DD 118 .6557433 .8341786
DD 119 .8893396 .4103587
DD 120 .0969103 .8995017
DD 121 .6498852 .2414691
DD 122 .2845880 .6794184
DD 123 .5649554 .1054136
DD 124 .9727694 .4564724
DD 125 .9820338 .5188733
DD 126 .0028662 .3086046
DD 127 .5169790 .3574833
DD 128 .5573565 .2756463
DD 129 .5660993 .8595623
DD 130 .1534454 .0253587
DD 131 .4518620 .8042396
DD 132 .8500207 .1831273
DD 133 .9962991 .1469872
DD 134 .6569516 .0562674
DD 135 .6882584 .8709894
DD 136 .9042262 .3024535
DD 137 .8701837 .3074831
DD 138 .2909601 .3065855
DD 139 .4272549 .1804771
DD 140 .6198516 .7234722
DD 141 .9141236 .0668829
DD 142 .1475949 .8345859
DD 143 .1873090 .1953412
DD 144 .5500198 .0128473
DD 145 .3972235 .3366969
DD 146 .4036941 .5844729
DD 147 .2929320 .2044323
DD 148 .7023165 .5533820
DD 149 .5527762 .9602057
DD 150 .3228511 .7810591
DD 151 .3100618 .2212281
DD 152 .7869114 .0001212
DD 153 .9177821 .9433433
DD 154 .5687995 .1276825
DD 155 .6999756 .6946156
DD 156 .2117546 .3169784
DD 157 .0674606 .5647811
DD 158 .4447670 .5621272
DD 159 .7175001 .1393391
DD 160 .3476730 .9084128
DD 161 .1630897 .9041513
DD 162 .5835776 .8135880
DD 163 .7081813 .8754461
DD 164 .1838524 .2864655
DD 165 .0479146 .3468830
DD 166 .8984378 .3670029
DD 167 .4629841 .0230920
DD 168 .4668434 .5142426
DD 169 .3172726 .5186533
DD 170 .2645022 .6793576
DD 171 .1679970 .7310992
DD 172 .7638875 .3427162
DD 173 .8554882 .8719875
DD 174 .4364641 .6058486
DD 175 .7405230 .3246929
DD 176 .6140159 .5084932
DD 177 .7734986 .7920736
DD 178 .1175798 .9820700
DD 179 .9718466 .6398720
DD 180 .0280289 .0859867
DD 181 .4975752 .6083888
DD 182 .8806849 .1716750
DD 183 .9008690 .2689007
DD 184 .0711204 .0882018
DD 185 .9509140 .2932648
DD 186 .8019233 .1272385
DD 187 .2217137 .7734406
DD 188 .1095694 .6861321
DD 189 .3362735 .8980512
DD 190 .2030605 .1253344
DD 191 .2823089 .1288717
DD 192 .5255742 .4675429
DD 193 .9692453 .9220687
DD 194 .8084131 .8251178
DD 195 .3598595 .7453854
DD 196 .3019643 .0816992
DD 197 .9281483 .8290718
DD 198 .9075806 .6629854
DD 199 .4030280 .3684592
DD 200 .8511778 .4173757
DD 201 .9779437 .8204759
DD 202 .7753215 .8341699
DD 203 .3095509 .9933592
DD 204 .8105520 .1372716
DD 205 .2919750 .7441308
DD 206 .6350739 .2254027
DD 207 .0619206 .6353432
DD 208 .2486285 .9427296
DD 209 .9367436 .6619589
DD 210 .8627748 .6510625
DD 211 .6726732 .3792721
DD 212 .8248308 .3684415
DD 213 .9013341 .1193017
DD 214 .9127912 .6085084
DD 215 .8947239 .5893652
