id X Y Z
DDD 1 .3978962 .1658628 0.082699
DDD 2 .2961372 .8099930 0.267140
DDD 3 .5644347 .3519382 0.919129
DDD 4 .1772571 .5214004 0.787921
DDD 5 .2990951 .0113063 0.084654
DDD 6 .2034518 .8711899 0.960205
DDD 7 .6290839 .4120168 0.458998
DDD 8 .5073098 .0027144 0.547418
DDD 9 .6000853 .0805604 0.214407
DDD 10 .5171644 .0930810 0.023263
DDD 11 .6583805 .3419083 0.619338
DDD 12 .5454599 .5589061 0.437339
DDD 13 .6558589 .5462867 0.392149
DDD 14 .4782358 .9473790 0.952413
DDD 15 .3639781 .5174220 0.137732
DDD 16 .1354228 .2608201 0.760339
DDD 17 .2760560 .6550174 0.784210
DDD 18 .2726534 .2294699 0.139447
DDD 19 .3400875 .6391920 0.130801
DDD 20 .7161841 .5264516 0.797958
DDD 21 .9442250 .9923053 0.726712
DDD 22 .3296920 .3802286 0.401298
DDD 23 .5093015 .4672894 0.434498
DDD 24 .1590648 .6904668 0.956153
DDD 25 .6499722 .4020998 0.480845
DDD 26 .1302475 .7375409 0.449570
DDD 27 .9583469 .2954473 0.281512
DDD 28 .2146535 .9760262 0.356255
DDD 29 .6390521 .8453806 0.147720
DDD 30 .3429964 .2379179 0.419983
DDD 31 .7676449 .9128231 0.252461
DDD 32 .0455579 .8990602 0.887804
DDD 33 .8278606 .1276153 0.200444
DDD 34 .5162819 .0768690 0.799408
DDD 35 .0674691 .3832542 0.739273
DDD 36 .4185838 .5609301 0.561656
DDD 37 .4451964 .9441382 0.627418
DDD 38 .3387926 .6999836 0.978710
DDD 39 .5573936 .4289946 0.928087
DDD 40 .6026065 .5861900 0.343154
DDD 41 .6555626 .0870776 0.230282
DDD 42 .6422476 .2349493 0.969630
DDD 43 .1046338 .5379505 0.647772
DDD 44 .8660553 .6379426 0.653836
DDD 45 .4846880 .9269906 0.812736
DDD 46 .8544652 .0880171 0.676813
DDD 47 .7907848 .1204654 0.440768
DDD 48 .6905887 .4940658 0.506964
DDD 49 .3093526 .4268960 0.275798
DDD 50 .5213433 .9167080 0.895686
DDD 51 .9053730 .1237351 0.956398
DDD 52 .4151925 .5933689 0.759279
DDD 53 .4900092 .9659282 0.215322
DDD 54 .8014391 .5538313 0.053024
DDD 55 .8885368 .4689651 0.800029
DDD 56 .9975924 .7615162 0.624196
DDD 57 .4160971 .1443623 0.560466
DDD 58 .4969906 .6961709 0.754502
DDD 59 .1040653 .5084141 0.796759
DDD 60 .9275250 .5023377 0.957653
DDD 61 .3003533 .5112976 0.358368
DDD 62 .2203788 .2844747 0.388729
DDD 63 .5779253 .4064986 0.014486
DDD 64 .0490705 .7909296 0.177178
DDD 65 .4998299 .8008128 0.914703
DDD 66 .7051863 .4896647 0.588536
DDD 67 .4663139 .9311641 0.616204
DDD 68 .1469053 .7307260 0.914701
DDD 69 .9577349 .7819403 0.310006
DDD 70 .0561632 .0834649 0.952166
DDD 71 .0211830 .5987600 0.634623
DDD 72 .6239893 .7375070 0.706378
DDD 73 .5516181 .2223382 0.425984
DDD 74 .8925684 .7099275 0.011160
DDD 75 .2000847 .4476884 0.098488
DDD 76 .4458580 .0890861 0.591312
DDD 77 .6998306 .7350678 0.680539
DDD 78 .8745108 .1876182 0.162347
DDD 79 .8210951 .9231245 0.194641
DDD 80 .7493476 .7302063 0.472562
DDD 81 .5195946 .4224181 0.460319
DDD 82 .0120695 .4605014 0.914809
DDD 83 .2924796 .4371408 0.886930
DDD 84 .1112358 .1479494 0.067905
DDD 85 .1464218 .2502487 0.086144
DDD 86 .4421306 .1788503 0.307009
DDD 87 .4506683 .1255975 0.343727
DDD 88 .4449386 .9337500 0.440805
DDD 89 .5160311 .9808537 0.806455
DDD 90 .0180330 .1297845 0.823244
DDD 91 .9190187 .1551917 0.130217
DDD 92 .8410575 .3238822 0.764707
DDD 93 .9763166 .2618814 0.696817
DDD 94 .0922725 .8503224 0.406971
DDD 95 .6537458 .6410920 0.482639
DDD 96 .3902318 .5610722 0.838918
DDD 97 .5383274 .1133746 0.850001
DDD 98 .2826680 .7441148 0.070240
DDD 99 .9723083 .8176120 0.636011
DDD 100 .1244016 .3456681 0.471841
DDD 101 .3916252 .5745286 0.400323
DDD 102 .7975543 .8863076 0.586600
DDD 103 .3634459 .5614124 0.767719
DDD 104 .6852483 .9455810 0.829097
DDD 105 .5007915 .6662946 0.340107
DDD 106 .0557158 .4392636 0.076430
DDD 107 .7569674 .6987493 0.101722
DDD 108 .1762326 .7099931 0.547617
DDD 109 .6662640 .0954878 0.426629
DDD 110 .8719381 .2151539 0.473363
DDD 111 .6852969 .7353175 0.551824
DDD 112 .8773062 .7826091 0.933191
DDD 113 .3740863 .2705908 0.451033
DDD 114 .3892055 .4097110 0.535898
DDD 115 .8976906 .7292723 0.217733
DDD 116 .0990335 .7360070 0.624547
DDD 117 .0755628 .2189734 0.755364
DDD 118 .2237327 .8947169 0.744454
DDD 119 .4919447 .9850390 0.794131
DDD 120 .4255090 .6494301 0.952590
DDD 121 .2292161 .8897823 0.757478
DDD 122 .9491719 .6950803 0.111696
DDD 123 .5073189 .0775570 0.372171
DDD 124 .9431200 .8281369 0.803371
DDD 125 .5038504 .0962849 0.534381
DDD 126 .0814959 .3896391 0.162905
DDD 127 .1763075 .4236299 0.713292
DDD 128 .7748540 .9132134 0.436541
