id X Y Z
DDD 1 .2491840 .1807010 0.243438
DDD 2 .8517055 .1708193 0.235689
DDD 3 .4723293 .9936560 0.932764
DDD 4 .5811755 .6871925 0.153874
DDD 5 .1736731 .9563277 0.996012
DDD 6 .6649739 .9795075 0.428712
DDD 7 .4494511 .8160499 0.185201
DDD 8 .6459872 .1109085 0.306895
DDD 9 .5107357 .8038073 0.473130
DDD 10 .6145888 .8496405 0.449416
DDD 11 .8497918 .2318397 0.758809
DDD 12 .7923539 .5645824 0.287539
DDD 13 .8025568 .3737307 0.822801
DDD 14 .4553838 .5047315 0.628635
DDD 15 .0490346 .3744571 0.483532
DDD 16 .2432171 .4911857 0.404983
DDD 17 .5321273 .7738845 0.332812
DDD 18 .1699501 .1883112 0.350739
DDD 19 .7383376 .5785927 0.891180
DDD 20 .1618955 .6825027 0.378557
DDD 21 .7435019 .9844685 0.714614
DDD 22 .8822797 .4767814 0.776063
DDD 23 .0434345 .5745065 0.718742
DDD 24 .3470256 .5394588 0.875362
DDD 25 .8107116 .2684798 0.051196
DDD 26 .9529918 .9947558 0.341807
DDD 27 .3799744 .0968770 0.557198
DDD 28 .7850505 .6196382 0.015745
DDD 29 .6877291 .0615161 0.165014
DDD 30 .3824862 .6587378 0.886387
DDD 31 .9888285 .4178337 0.704907
DDD 32 .6573024 .6701112 0.445110
DDD 33 .0382897 .5947840 0.193942
DDD 34 .6835208 .1882753 0.937936
DDD 35 .3489939 .0208470 0.486852
DDD 36 .1213806 .8944722 0.130628
DDD 37 .0857787 .1496256 0.348877
DDD 38 .7948703 .6120065 0.797655
DDD 39 .2946342 .2141821 0.399755
DDD 40 .2841840 .6287718 0.954394
DDD 41 .8398009 .3614116 0.526856
DDD 42 .3928766 .3592968 0.999443
DDD 43 .6666991 .9396533 0.903682
DDD 44 .2566119 .9018057 0.055245
DDD 45 .5474548 .3851779 0.389813
DDD 46 .1178593 .2664446 0.161154
DDD 47 .7084759 .3644492 0.515482
DDD 48 .0276055 .5310069 0.678289
DDD 49 .7837403 .0049160 0.787364
DDD 50 .7675096 .4397190 0.513817









