id X Y Z
DDD 1 .6998242 .2934860 0.064889
DDD 2 .6453026 .1774697 0.357759
DDD 3 .0222635 .4361487 0.847311
DDD 4 .9914208 .6831918 0.276756
DDD 5 .8309740 .7718874 0.528152
DDD 6 .0321672 .4106551 0.662371
DDD 7 .4555791 .6676486 0.604779
DDD 8 .0618490 .5308158 0.367368
DDD 9 .7370762 .7999807 0.553292
DDD 10 .4492523 .6361374 0.591576
DDD 11 .6117380 .5487098 0.944998
DDD 12 .4621462 .4631818 0.475971
DDD 13 .9014286 .1461287 0.939218
DDD 14 .2920722 .3906035 0.073660
DDD 15 .1005997 .2600176 0.898120
DDD 16 .7813896 .0767280 0.854573
DDD 17 .0813461 .2836225 0.906134
DDD 18 .6535140 .3025084 0.668099
DDD 19 .2775693 .8877725 0.577330
DDD 20 .6926866 .0077302 0.774422
DDD 21 .7801567 .9104140 0.382631
DDD 22 .7528541 .2953941 0.246090
DDD 23 .2873114 .4052553 0.147994
DDD 24 .3252320 .4132955 0.914135
DDD 25 .1054006 .0697274 0.524938
DDD 26 .4772661 .9224544 0.190542
DDD 27 .1710966 .1863615 0.955133
DDD 28 .2959154 .8862733 0.831864
DDD 29 .8378186 .9417418 0.365900
DDD 30 .7168510 .3566353 0.970629
DDD 31 .0986949 .2716898 0.394566
DDD 32 .1772108 .0256418 0.629379
DDD 33 .8521206 .3960650 0.341916
DDD 34 .4593753 .9238455 0.234150
DDD 35 .2896338 .5647928 0.396380
DDD 36 .1507399 .6847097 0.711510
DDD 37 .7219304 .2892519 0.167880
DDD 38 .2710608 .3051316 0.138212
DDD 39 .0675475 .9682374 0.503081
DDD 40 .9435535 .5952517 0.557060
DDD 41 .4077129 .2611524 0.886083
DDD 42 .8249243 .6469534 0.291645
DDD 43 .7452495 .1761470 0.646945
DDD 44 .8668340 .6164803 0.484203
DDD 45 .3678917 .4284028 0.214435
DDD 46 .5483225 .8069758 0.305447
DDD 47 .6670650 .4219321 0.565307
DDD 48 .8743769 .2835367 0.914373
DDD 49 .2497739 .8929087 0.843957
DDD 50 .2465146 .8260767 0.418411
DDD 51 .7388694 .9369481 0.010460
DDD 52 .0308660 .6309630 0.426489
DDD 53 .5083053 .3776970 0.713827
DDD 54 .7192092 .4555494 0.740985
DDD 55 .1551825 .2078467 0.595136
DDD 56 .6276141 .4424031 0.903168
DDD 57 .8670831 .5720455 0.293319
DDD 58 .9222200 .1817606 0.745462
DDD 59 .7865749 .3274220 0.918979
DDD 60 .4060944 .1285566 0.161193
DDD 61 .4774627 .9123315 0.523825
DDD 62 .1365107 .6788064 0.928545
DDD 63 .8195508 .8157826 0.565780
DDD 64 .9472487 .3611955 0.045455
DDD 65 .9479991 .5445699 0.984326
DDD 66 .8920653 .9829884 0.558691
DDD 67 .7449752 .2457103 0.363337
DDD 68 .2572090 .3918295 0.961369
DDD 69 .1078700 .1091457 0.327195
DDD 70 .0541773 .9212157 0.722265
DDD 71 .6700222 .8381016 0.009477
DDD 72 .9277309 .6593939 0.358178
DDD 73 .4343349 .7577725 0.600824
DDD 74 .5149053 .4387178 0.919462
DDD 75 .1825258 .9004140 0.303221
DDD 76 .9722901 .8421076 0.491963
DDD 77 .5156902 .4572445 0.428158
DDD 78 .3426025 .4597357 0.765978
DDD 79 .6255209 .5630753 0.837640
DDD 80 .5364494 .9344368 0.134789
DDD 81 .7375860 .1540778 0.937737
DDD 82 .0275793 .7781388 0.637562
DDD 83 .6436697 .7258423 0.600018
DDD 84 .1537627 .2308767 0.075204
DDD 85 .5719772 .7686688 0.731117
DDD 86 .6221186 .2131983 0.637192
DDD 87 .2421733 .4581271 0.046372
DDD 88 .0661355 .2740465 0.256284
DDD 89 .4143881 .2571299 0.589647
DDD 90 .1082163 .8790264 0.512615
DDD 91 .3526758 .3043418 0.584430
DDD 92 .3502194 .8753746 0.126400
DDD 93 .8565747 .1234911 0.293874
DDD 94 .2365793 .9044748 0.067587
DDD 95 .0295735 .0273418 0.766322
DDD 96 .1890741 .2424312 0.670893
DDD 97 .5980767 .7844910 0.089326
DDD 98 .3655649 .3035644 0.884178
DDD 99 .9040494 .2800803 0.927478
DDD 100 .6009871 .0477472 0.708105
DDD 101 .8915563 .0837092 0.201322
DDD 102 .4889066 .9348013 0.962170
DDD 103 .4020576 .5276178 0.650262
DDD 104 .2849957 .9497395 0.579782
DDD 105 .4832269 .0213245 0.426998
DDD 106 .6762242 .6010153 0.999914
DDD 107 .4863902 .2486610 0.002136
DDD 108 .9653141 .6271445 0.091714
DDD 109 .4510829 .4103139 0.472848
DDD 110 .5604740 .3296366 0.084448
DDD 111 .3118639 .0278372 0.556226
DDD 112 .7145253 .8141413 0.257957
DDD 113 .1600456 .6894404 0.903702
DDD 114 .2916499 .7366103 0.920453
DDD 115 .1865723 .6069417 0.264615
DDD 116 .2080496 .1241305 0.825085
DDD 117 .7445490 .5179055 0.572000
DDD 118 .5362041 .1154279 0.904365
DDD 119 .6110520 .2954274 0.016836
DDD 120 .7100633 .6259109 0.231513
DDD 121 .0954926 .0460774 0.937744
DDD 122 .6368106 .5060353 0.922118
DDD 123 .9211218 .3474341 0.260365
DDD 124 .8136936 .1867833 0.453213
DDD 125 .2698971 .9012343 0.376784
DDD 126 .9572527 .4866610 0.092088
DDD 127 .1890567 .9946918 0.249903
DDD 128 .5559726 .5228871 0.493875
DDD 129 .5580050 .9467952 0.640229
DDD 130 .7223698 .7948871 0.246367
DDD 131 .5416663 .7816578 0.262545
DDD 132 .5006909 .6978591 0.723381
DDD 133 .1339714 .7680399 0.135070
DDD 134 .3231572 .1225672 0.435049
DDD 135 .9327528 .6812820 0.724513
DDD 136 .7299470 .4866853 0.243946
DDD 137 .2827008 .6068542 0.415131
DDD 138 .0922680 .5424767 0.003847
DDD 139 .6613318 .1768253 0.930275
DDD 140 .4078431 .5723958 0.448724
DDD 141 .6367888 .1125639 0.679863
DDD 142 .9653215 .0128645 0.268246
DDD 143 .5559026 .0771876 0.016284
DDD 144 .6774375 .9690365 0.354262
DDD 145 .6739350 .7954557 0.040660
DDD 146 .2285806 .2693513 0.945045
DDD 147 .7489623 .2902311 0.516359
DDD 148 .1247166 .3651309 0.463992
DDD 149 .9166001 .4641120 0.411959
DDD 150 .7137151 .1519067 0.628012
DDD 151 .3448656 .1106194 0.466161
DDD 152 .8910089 .2576278 0.273135
DDD 153 .8420850 .1972190 0.767421
DDD 154 .3355257 .0279138 0.888063
DDD 155 .0380358 .7857212 0.669242
DDD 156 .7379176 .7971095 0.607065
DDD 157 .4526178 .5450395 0.138046
DDD 158 .7786587 .4606151 0.941854
DDD 159 .8674408 .2051593 0.851221
DDD 160 .9665038 .1908208 0.863082
DDD 161 .7714392 .6752698 0.510520
DDD 162 .4244975 .6355116 0.209650
DDD 163 .7971531 .5166181 0.733987
DDD 164 .0651131 .3108555 0.814519
DDD 165 .2222842 .0725362 0.417782
DDD 166 .2695742 .2955697 0.940452
DDD 167 .6917200 .3025530 0.710935
DDD 168 .3078879 .8306211 0.176766
DDD 169 .9160639 .1703142 0.595706
DDD 170 .6220002 .0493726 0.746882
DDD 171 .5089743 .6594753 0.859937
DDD 172 .2486703 .7634838 0.928904
DDD 173 .3099564 .9385844 0.601083
DDD 174 .7725712 .9046321 0.901698
DDD 175 .1618259 .1035207 0.899180
DDD 176 .1526522 .7032752 0.800118
DDD 177 .5205245 .9700751 0.604748
DDD 178 .6223573 .7427601 0.991562
DDD 179 .5044764 .6830370 0.010775
DDD 180 .8807893 .3671257 0.688881
DDD 181 .7638814 .0024660 0.731206
DDD 182 .4087474 .1884777 0.912677
DDD 183 .2774090 .0109601 0.121547
DDD 184 .5896467 .2168690 0.051475
DDD 185 .9623341 .0834644 0.000895
DDD 186 .2070708 .9417250 0.566610
DDD 187 .5994092 .1367784 0.161962
DDD 188 .8320068 .9860443 0.201854
DDD 189 .4983382 .7301938 0.282803
DDD 190 .7950764 .1274107 0.023161
DDD 191 .7237804 .2599165 0.299216
DDD 192 .2412204 .8653039 0.959370
DDD 193 .4130067 .4538662 0.067561
DDD 194 .7527068 .5818279 0.490649
DDD 195 .2798232 .2434002 0.333283
DDD 196 .9549421 .8998145 0.763044
DDD 197 .0378198 .9152413 0.393063
DDD 198 .3297586 .2328373 0.503919
DDD 199 .0995537 .7186965 0.982797
DDD 200 .2815441 .8280239 0.000001
DDD 201 .1145882 .7459069 0.018456
DDD 202 .6491801 .8442070 0.946429
DDD 203 .9835442 .2796539 0.359816
DDD 204 .8351634 .1419420 0.717878
DDD 205 .9001322 .7149459 0.190864
DDD 206 .2239095 .3827722 0.979943
DDD 207 .3886718 .8454982 0.329386
DDD 208 .4629880 .5748708 0.515665
DDD 209 .5685409 .4400862 0.162707
DDD 210 .5503159 .1303667 0.106134
DDD 211 .0244714 .7298718 0.965684
DDD 212 .7610480 .5232969 0.832315
DDD 213 .4152841 .2369620 0.778534
DDD 214 .7014618 .4007530 0.011748
DDD 215 .7236933 .2849348 0.304286
DDD 216 .8224329 .0854401 0.551450
DDD 217 .9338572 .9696450 0.445179
DDD 218 .3785599 .3350624 0.074810
DDD 219 .7065711 .1965775 0.922391
DDD 220 .0845112 .4497371 0.926197
DDD 221 .7770421 .9101370 0.096775
DDD 222 .7891546 .7375384 0.534203
DDD 223 .4872143 .5888255 0.981328
DDD 224 .7393865 .2923150 0.340108
DDD 225 .9312762 .6340440 0.221716
DDD 226 .0057156 .2766547 0.035016
DDD 227 .1744442 .0525506 0.664442
DDD 228 .1444796 .6432959 0.252008
DDD 229 .1240276 .8741865 0.158653
DDD 230 .1184857 .6149639 0.274609
DDD 231 .7982992 .5456287 0.423790
DDD 232 .0177821 .3575515 0.900790
DDD 233 .5504788 .0234287 0.039615
DDD 234 .5315812 .1443113 0.470012
DDD 235 .5473402 .8187226 0.281135
DDD 236 .9249841 .8763088 0.998384
DDD 237 .4472297 .6225431 0.402348
DDD 238 .1615021 .9913316 0.882781
DDD 239 .4307965 .6028931 0.830179
DDD 240 .6633342 .3917910 0.465027
DDD 241 .8571366 .6884562 0.689938
DDD 242 .0823614 .8214274 0.708924
DDD 243 .8834934 .2522772 0.152138
DDD 244 .6197462 .8278552 0.451038
DDD 245 .1208084 .1327544 0.989884
DDD 246 .3223029 .7077068 0.120838
DDD 247 .2104149 .8671015 0.483157
DDD 248 .0283245 .2253745 0.181697
DDD 249 .1966894 .7898581 0.674117
DDD 250 .0507305 .9446436 0.265086
DDD 251 .5216568 .1293306 0.073551
DDD 252 .2751336 .1718890 0.719367
DDD 253 .8530645 .7188048 0.674539
DDD 254 .3061304 .1744995 0.109288
DDD 255 .9374333 .1652816 0.330648
DDD 256 .9956963 .8408341 0.575818
DDD 257 .0917259 .4621142 0.193721
DDD 258 .6994207 .5578337 0.488827
DDD 259 .3467077 .7065671 0.428228
DDD 260 .6833604 .0064348 0.015792
DDD 261 .8544507 .8397355 0.136261
DDD 262 .1879241 .9577027 0.800298
DDD 263 .8819210 .6527601 0.820855
DDD 264 .8743289 .0761361 0.339449
DDD 265 .1298428 .6256136 0.602900
DDD 266 .0502099 .2204378 0.109728
DDD 267 .5262015 .8462053 0.241639
DDD 268 .6978063 .7332217 0.333467
DDD 269 .0194976 .0989389 0.453804
DDD 270 .6022125 .6241649 0.044836
DDD 271 .8983430 .4514339 0.510711
DDD 272 .6773698 .2080513 0.640655
DDD 273 .1388581 .9816761 0.163182
DDD 274 .9801865 .4295173 0.120920
DDD 275 .2647463 .7886681 0.584466
DDD 276 .1423293 .4971335 0.010806
DDD 277 .9195321 .6685020 0.951424
DDD 278 .4762178 .2052697 0.847835
DDD 279 .2064242 .8029341 0.638455
DDD 280 .4554978 .0250268 0.940138
DDD 281 .9462521 .9248103 0.054614
DDD 282 .4471629 .2149042 0.435294
DDD 283 .1230765 .5573340 0.722094
DDD 284 .4864486 .2948469 0.848838
DDD 285 .4030606 .3729732 0.579659
DDD 286 .7280483 .6384003 0.342383
DDD 287 .8851495 .2210571 0.152708
DDD 288 .3569933 .9989359 0.992564
DDD 289 .0197126 .1065835 0.333775
DDD 290 .7661154 .7668224 0.447295
DDD 291 .4486972 .9797428 0.952229
DDD 292 .4582706 .8620351 0.628445
DDD 293 .6006942 .6669278 0.525715
DDD 294 .3518543 .5455600 0.156461
DDD 295 .1267724 .1278392 0.639070
DDD 296 .0864899 .1650784 0.115718
DDD 297 .2856581 .3854771 0.866719
DDD 298 .8585247 .9553538 0.562097
DDD 299 .4649766 .3096317 0.487424
DDD 300 .7670348 .4485102 0.641665
DDD 301 .1314894 .7407080 0.270767
DDD 302 .3118209 .7085280 0.179386
DDD 303 .2977095 .4576479 0.087297
DDD 304 .4342823 .3198090 0.246147
DDD 305 .4226147 .8971039 0.435272
DDD 306 .3964905 .6011251 0.600346
DDD 307 .5655606 .4341763 0.720191
DDD 308 .1071536 .5906805 0.558359
DDD 309 .3075797 .9887111 0.823019
DDD 310 .6668751 .5999222 0.708462
DDD 311 .8531941 .7136664 0.288086
DDD 312 .5480672 .1451670 0.198086
DDD 313 .9263218 .9791616 0.142067
DDD 314 .7634981 .3565914 0.859033
DDD 315 .3609845 .6508118 0.243777
DDD 316 .6156212 .9906968 0.054618
DDD 317 .1339738 .0746016 0.468432
DDD 318 .3479789 .3295450 0.497683
DDD 319 .1525647 .9611451 0.446005
DDD 320 .6189888 .8698837 0.293836
DDD 321 .2434406 .6854975 0.930016
DDD 322 .7537094 .0572890 0.361386
DDD 323 .0243572 .9980091 0.893421
DDD 324 .9546662 .6116639 0.925572
DDD 325 .9003940 .8278227 0.985323
DDD 326 .0098874 .3653887 0.487924
DDD 327 .2220634 .2417961 0.666264
DDD 328 .6538680 .0761410 0.592018
DDD 329 .2707421 .6236596 0.912548
DDD 330 .9316542 .4024348 0.633854
DDD 331 .4829924 .1243811 0.607831
DDD 332 .1915244 .0982906 0.367749
DDD 333 .1620312 .2057809 0.244724
DDD 334 .3792429 .3886724 0.074879
DDD 335 .5120188 .8937051 0.587733
DDD 336 .0054865 .2614568 0.834202
DDD 337 .5166476 .8503090 0.270714
DDD 338 .5741976 .8242464 0.377322
DDD 339 .0028620 .6804943 0.276755
DDD 340 .6472049 .6323548 0.761232
DDD 341 .9060911 .5560796 0.892635
DDD 342 .5208832 .6422883 0.326585
DDD 343 .6952891 .2611361 0.559855
DDD 344 .3328038 .7650738 0.641971
DDD 345 .2219988 .5588691 0.704998
DDD 346 .1166574 .4053577 0.230100
DDD 347 .7127473 .2177598 0.850060
DDD 348 .8861255 .3323582 0.724166
DDD 349 .7010055 .4131772 0.060708
DDD 350 .4442374 .1320305 0.601573
DDD 351 .5538396 .2786035 0.740764
DDD 352 .6629805 .6682232 0.791900
DDD 353 .7369299 .2937850 0.660498
DDD 354 .0249465 .7037049 0.355253
DDD 355 .6149621 .5787804 0.351256
DDD 356 .0184923 .3067446 0.873651
DDD 357 .6251857 .0638428 0.852349
DDD 358 .4716840 .0399826 0.013780
DDD 359 .0003299 .4135866 0.683439
DDD 360 .2270824 .2776422 0.585378
DDD 361 .4507202 .4257704 0.708491
DDD 362 .0156166 .3442588 0.188874
DDD 363 .6295225 .7635267 0.652251
DDD 364 .4872984 .4700587 0.591235
DDD 365 .7721913 .1157870 0.361264
DDD 366 .7907479 .7094383 0.228736
DDD 367 .2815864 .4522619 0.925142
DDD 368 .7413427 .8017169 0.952131
DDD 369 .5714983 .6224155 0.723079
DDD 370 .5456763 .2369775 0.143846
DDD 371 .2186404 .2557190 0.898806
DDD 372 .5118172 .2314183 0.592625
DDD 373 .1291897 .3038407 0.634972
DDD 374 .6120096 .5607295 0.517744
DDD 375 .4108337 .6126281 0.822000
DDD 376 .8058547 .8286287 0.189335
DDD 377 .0526760 .0485304 0.716844
DDD 378 .4940605 .2803549 0.707485
DDD 379 .1384129 .7937891 0.860637
DDD 380 .3594638 .1646771 0.122586
DDD 381 .6255829 .7680580 0.423994
DDD 382 .3546025 .2973389 0.896101
DDD 383 .8755619 .4693984 0.211055
DDD 384 .0925714 .2158761 0.816235
DDD 385 .9629856 .0306013 0.713762
DDD 386 .9566243 .4099395 0.534961
DDD 387 .8645844 .5707972 0.775495
DDD 388 .6179016 .7696511 0.585855
DDD 389 .1486734 .0381177 0.261974
