id X Y
DD 1 .9267637 .7195318
DD 2 .6594348 .7939866
DD 3 .6395447 .0937004
DD 4 .1866952 .7556251
DD 5 .4670255 .1706938
DD 6 .4990841 .0488831
DD 7 .0673548 .4658529
DD 8 .5552058 .0030264
DD 9 .5414815 .4276294
DD 10 .7218672 .6071874
DD 11 .7497193 .3944496
DD 12 .8451133 .4839449
DD 13 .7266277 .8917069
DD 14 .6151670 .2149290
DD 15 .9538303 .0186173
DD 16 .8635998 .7421286
DD 17 .0045610 .6659548
DD 18 .6186907 .7448040
DD 19 .7426876 .5154803
DD 20 .4352611 .5698368
DD 21 .0653736 .2509570
DD 22 .6496811 .6175268
DD 23 .0325603 .6472917
DD 24 .9181612 .1372852
DD 25 .7257311 .1243429
DD 26 .9932557 .1879236
DD 27 .6081253 .3185634
DD 28 .6836355 .0223192
DD 29 .4913458 .0396863
DD 30 .0170294 .2606825
DD 31 .1093188 .8793999
DD 32 .6647020 .7524952
DD 33 .1074593 .4001620
DD 34 .7543329 .7639609
DD 35 .0078471 .3682745
DD 36 .5505937 .7725353
DD 37 .1328586 .4568361
DD 38 .5604932 .3473274
DD 39 .9702061 .2195149
DD 40 .0525844 .9259007
DD 41 .1393540 .3510008
DD 42 .5818016 .2838004
DD 43 .7579659 .1677997
DD 44 .8889344 .5900088
DD 45 .0800527 .1644930
DD 46 .6869485 .5440246
DD 47 .9449851 .1639951
DD 48 .7344393 .5304032
DD 49 .6861709 .1614684
DD 50 .7958622 .2739093




