id X Y Z
DDD 1 .9149119 .8867600 0.694948
DDD 2 .6601656 .2314464 0.166249
DDD 3 .1475371 .6050166 0.430813
DDD 4 .3912440 .6106789 0.828146
DDD 5 .9235940 .3799754 0.498517
DDD 6 .0221283 .6319973 0.666887
DDD 7 .6211408 .8809947 0.857151
DDD 8 .0156014 .6817676 0.268692
DDD 9 .8630370 .1754421 0.708235
DDD 10 .1707177 .9892193 0.322079
DDD 11 .9794914 .0307652 0.532114
DDD 12 .7517611 .5752723 0.545874
DDD 13 .2440165 .5061802 0.670603
DDD 14 .5238515 .1222944 0.425898
DDD 15 .9969649 .5820650 0.514433
DDD 16 .4688388 .7109399 0.442096
DDD 17 .9029197 .5341994 0.682571
DDD 18 .1222526 .8970287 0.374472
DDD 19 .0257278 .6406903 0.938506
DDD 20 .4075155 .7080724 0.032171
DDD 21 .1205528 .4125209 0.965783
DDD 22 .2387862 .7200578 0.130578
DDD 23 .1961513 .1024610 0.523695
DDD 24 .8975763 .2625082 0.622974
DDD 25 .3402882 .4473469 0.985691
DDD 26 .3270955 .7631736 0.293473
DDD 27 .0619619 .5487674 0.497435
DDD 28 .2860251 .9899923 0.319911
DDD 29 .7085723 .0477552 0.946312
DDD 30 .2015032 .1217525 0.211734
DDD 31 .2744784 .2884682 0.637260
DDD 32 .1884447 .7621807 0.229414
DDD 33 .2272221 .4198274 0.643669
DDD 34 .8753025 .7245456 0.966884
DDD 35 .6241945 .2159383 0.653089
DDD 36 .3989302 .1123044 0.923965
DDD 37 .2483483 .1066536 0.973588
DDD 38 .3947197 .3003720 0.977941
DDD 39 .9168662 .2370993 0.382633
DDD 40 .3915791 .2133018 0.016900
DDD 41 .3591424 .4951817 0.503634
DDD 42 .2909823 .0705397 0.430748
DDD 43 .6551774 .9722931 0.016463
DDD 44 .3191775 .7320075 0.017660
DDD 45 .3951781 .3054173 0.520724
DDD 46 .9330876 .0740984 0.509509
DDD 47 .3759561 .2768942 0.565614
DDD 48 .7623783 .5387678 0.787427
DDD 49 .3872802 .8470065 0.532256
DDD 50 .0990197 .1463087 0.796169














