id X Y
DD 1 .9314065 .7045774
DD 2 .3133846 .1738402
DD 3 .7434267 .8045723
DD 4 .2755481 .7699390
DD 5 .9983182 .0643607
DD 6 .6870947 .9662640
DD 7 .9991386 .0134641
DD 8 .3208499 .5084668
DD 9 .5465402 .2370195
DD 10 .4419807 .8430137
DD 11 .8466817 .5035212
DD 12 .9066280 .5690863
DD 13 .1848633 .6602476
DD 14 .7043656 .7725722
DD 15 .4677084 .3099587
DD 16 .2507178 .3453992
DD 17 .9801401 .7669047
DD 18 .8737991 .9925448
DD 19 .0959933 .9150146
DD 20 .9390337 .7767100
DD 21 .6955236 .6571300
DD 22 .1092720 .1414226
DD 23 .8394746 .3895866
DD 24 .7233543 .7192549
DD 25 .6754079 .5371076
DD 26 .7606850 .1424402
DD 27 .1428335 .2521424
DD 28 .0965770 .7354801
DD 29 .0219678 .9712365
DD 30 .6844167 .5278822

