id X Y Z
DDD 1 .6122006 .7272576 0.734234
DDD 2 .6798647 .4602806 0.570554
DDD 3 .0018514 .4603750 0.485730
DDD 4 .7077107 .2511707 0.052180
DDD 5 .9298588 .4774429 0.485329
DDD 6 .2309269 .8562937 0.313683
DDD 7 .8442278 .0145275 0.774998
DDD 8 .8166505 .6182812 0.956114
DDD 9 .4147829 .6971110 0.585772
DDD 10 .7261641 .1361292 0.640321
DDD 11 .2306267 .8166684 0.544082
DDD 12 .2137986 .9447753 0.298708
DDD 13 .9138475 .2477057 0.679627
DDD 14 .3236461 .6267429 0.534366
DDD 15 .6889757 .2740059 0.032731
DDD 16 .0390520 .0128485 0.199095
DDD 17 .6749996 .0670239 0.660354
DDD 18 .9529784 .1123240 0.454639
DDD 19 .8947945 .8067629 0.814836
DDD 20 .3415826 .0149489 0.899768
DDD 21 .5732477 .1318305 0.175231
DDD 22 .7051304 .9984717 0.940750
DDD 23 .7553413 .8639936 0.812154
DDD 24 .7435775 .1607281 0.032698
DDD 25 .3416300 .3242093 0.335831
DDD 26 .8002093 .7219966 0.677473
DDD 27 .7210871 .0300867 0.946219
DDD 28 .6645303 .2912741 0.468473
DDD 29 .3778389 .5648092 0.273293
DDD 30 .0915536 .3798576 0.815177
DDD 31 .9440279 .7980056 0.239243
DDD 32 .4726598 .7339026 0.837694
DDD 33 .6385882 .7206765 0.992465
DDD 34 .9746764 .0390252 0.722105
DDD 35 .0312445 .6673459 0.210291
DDD 36 .5276910 .5565651 0.383227
DDD 37 .4502119 .8148942 0.560456
DDD 38 .8547459 .5523467 0.454115
DDD 39 .6460317 .1823231 0.570271
DDD 40 .0518857 .1817115 0.386743
DDD 41 .7553952 .9597818 0.190288
DDD 42 .9864443 .9437650 0.545422
DDD 43 .0878211 .3568336 0.188738
DDD 44 .1138703 .9952283 0.035942
DDD 45 .3823386 .2049393 0.510714
DDD 46 .5352058 .5395294 0.276733
DDD 47 .2360303 .6407639 0.145731
DDD 48 .7324634 .1368533 0.757238
DDD 49 .3640665 .1359519 0.179229
DDD 50 .1189879 .0103131 0.313776
DDD 51 .8718759 .1637550 0.971873
DDD 52 .2053593 .0842496 0.818257
DDD 53 .1519963 .5791005 0.785827
DDD 54 .8748876 .3524372 0.296204
DDD 55 .3960946 .4496574 0.088387
DDD 56 .2401846 .9437021 0.187278
DDD 57 .7592904 .1619572 0.238700
DDD 58 .2550708 .5746804 0.881622
DDD 59 .3394237 .1269470 0.155547
DDD 60 .3130971 .5361835 0.216465
DDD 61 .4359197 .7492743 0.285268
DDD 62 .2916387 .4704344 0.691835
DDD 63 .8165972 .3674007 0.783512
DDD 64 .9027548 .4183133 0.729202
DDD 65 .4187734 .9181079 0.747816
DDD 66 .9802110 .3432478 0.107631
DDD 67 .2035204 .8673635 0.599588
DDD 68 .8451388 .9035200 0.693407
DDD 69 .6165570 .6556467 0.503845
DDD 70 .7171632 .9170815 0.024503
DDD 71 .8211936 .1429687 0.238921
DDD 72 .0273685 .9494940 0.862893
DDD 73 .7806252 .3577500 0.582725
DDD 74 .3856101 .9008797 0.736579
DDD 75 .2888581 .7427048 0.233018
DDD 76 .9863063 .4538021 0.811637
DDD 77 .7793039 .9757287 0.790409
DDD 78 .7203851 .7903433 0.070197
DDD 79 .4627500 .6877550 0.832156
DDD 80 .7004032 .0503133 0.162728
