id X Y Z
DDD 1 .7658133 .5742899 0.527787
DDD 2 .7587938 .3072023 0.142828
DDD 3 .9204940 .4237688 0.641830
DDD 4 .1536642 .5063252 0.215042
DDD 5 .5015840 .4308893 0.231445
DDD 6 .8971754 .9381665 0.263878
DDD 7 .9866233 .2627378 0.940105
DDD 8 .6626781 .1692938 0.148547
DDD 9 .0936062 .7301662 0.569308
DDD 10 .9623508 .5149366 0.904109
DDD 11 .7736433 .3881874 0.936619
DDD 12 .7304283 .9988856 0.868956
DDD 13 .4836569 .1368864 0.990038
DDD 14 .3556653 .9510527 0.849980
DDD 15 .5350061 .2888392 0.293109
DDD 16 .9048895 .2708894 0.203210
DDD 17 .0551586 .7339063 0.182079
DDD 18 .2139629 .1272477 0.815255
DDD 19 .9469593 .6101760 0.470342
DDD 20 .1197737 .8476412 0.847433
DDD 21 .5938247 .2690570 0.248913
DDD 22 .9959376 .5542642 0.253512
DDD 23 .0369968 .7288496 0.240105
DDD 24 .7520901 .2500763 0.540638
DDD 25 .7279528 .1078278 0.634298
DDD 26 .5659257 .0027924 0.344279
DDD 27 .2078647 .0157381 0.733451
DDD 28 .0298685 .0122711 0.251384
DDD 29 .3467805 .2999298 0.923444
DDD 30 .4893719 .0095868 0.138844
DDD 31 .9356112 .0648717 0.521314
DDD 32 .6937305 .8935475 0.920148
DDD 33 .9992214 .1248513 0.073715
DDD 34 .2268580 .9696009 0.938271
DDD 35 .4115814 .0599827 0.917620
DDD 36 .4761540 .7614955 0.210885
DDD 37 .1542084 .3135506 0.976614
DDD 38 .2612417 .1997587 0.457823
DDD 39 .4646574 .2199616 0.791542
DDD 40 .9974268 .0725481 0.381366
DDD 41 .4577746 .8504581 0.596801
DDD 42 .9151063 .9107666 0.089229
DDD 43 .5414557 .9090359 0.283866
DDD 44 .0874479 .8650273 0.940890
DDD 45 .7509117 .8419963 0.869718
DDD 46 .7133810 .4491455 0.566004
DDD 47 .3385974 .5170181 0.471109
DDD 48 .3276853 .0428583 0.851019
DDD 49 .6161485 .3948534 0.082840
DDD 50 .6186445 .4724499 0.754234
DDD 51 .8725741 .6095007 0.691352
DDD 52 .7677597 .4664316 0.773425
DDD 53 .5997012 .7792803 0.959503
DDD 54 .3142849 .8964167 0.216998
DDD 55 .3391370 .1174077 0.185410
DDD 56 .3062776 .9803739 0.267392
DDD 57 .0099517 .3597093 0.091910
DDD 58 .9333418 .5035717 0.050865
DDD 59 .0555461 .4798418 0.090529
DDD 60 .1356942 .9962696 0.536902
DDD 61 .3219178 .8570270 0.589810
DDD 62 .2285144 .0286002 0.985414
DDD 63 .0954189 .6737016 0.644915
DDD 64 .9361417 .6116564 0.532918
DDD 65 .7212833 .4638628 0.246664
DDD 66 .1514752 .3365715 0.637932
DDD 67 .9173269 .9580681 0.509677
DDD 68 .1633180 .4848993 0.368045
DDD 69 .2004654 .1662872 0.509918
