id X Y Z
DDD 1 .0011909 .6844621 0.631226
DDD 2 .4618188 .6873235 0.650124
DDD 3 .9484649 .8308121 0.438189
DDD 4 .9252970 .6848321 0.464594
DDD 5 .6190261 .3799227 0.368681
DDD 6 .2321955 .6255823 0.765091
DDD 7 .1946308 .5550945 0.393491
DDD 8 .5964927 .1594499 0.157016
DDD 9 .0749213 .6741604 0.539189
DDD 10 .5443344 .4209784 0.754280
DDD 11 .4125000 .3424357 0.273555
DDD 12 .0565589 .8578450 0.322699
DDD 13 .8844183 .2540758 0.565293
DDD 14 .7369303 .0688056 0.527915
DDD 15 .9033339 .2020678 0.458712
DDD 16 .7538081 .5580545 0.163555
DDD 17 .0123835 .2980388 0.281066
DDD 18 .2967723 .1839820 0.090598
DDD 19 .0462082 .8115843 0.751550
DDD 20 .1065105 .9296337 0.343791
DDD 21 .3742277 .3806961 0.287338
DDD 22 .5924668 .4692960 0.224847
DDD 23 .4563388 .9833723 0.328771
DDD 24 .6522522 .8075908 0.823418
DDD 25 .0083640 .7964066 0.220096
DDD 26 .2410383 .9187796 0.441391
DDD 27 .9549667 .1389667 0.890659
DDD 28 .8869964 .6467009 0.374998
DDD 29 .3890206 .7816523 0.713530
DDD 30 .7767182 .9094054 0.132551
DDD 31 .9937440 .1095655 0.901663
DDD 32 .9963583 .1941603 0.805606
DDD 33 .5399290 .5113029 0.191920
DDD 34 .4513909 .0725891 0.679828
DDD 35 .5554733 .9129736 0.906276
DDD 36 .5292684 .5943288 0.953803
DDD 37 .1758185 .0131425 0.195812
DDD 38 .5313206 .4502557 0.261731
DDD 39 .3069556 .3642757 0.088643
DDD 40 .2868484 .1900847 0.558630
DDD 41 .0400507 .2895994 0.473580
DDD 42 .3649384 .9285136 0.389389
DDD 43 .9086126 .4595693 0.312017
DDD 44 .2969849 .2111012 0.042322
DDD 45 .9231351 .9551503 0.298733
DDD 46 .7816277 .3052582 0.172413
DDD 47 .8894488 .4291190 0.306007
DDD 48 .7177396 .3401322 0.205955
DDD 49 .5382744 .5924021 0.357197
DDD 50 .0415990 .5863109 0.001399
DDD 51 .3748328 .1883274 0.684699
