id X Y Z
DDD 1 .7129149 .7728997 0.898286
DDD 2 .0048035 .3902947 0.277835
DDD 3 .8993589 .4431889 0.786693
DDD 4 .1342643 .0520310 0.363062
DDD 5 .6560359 .3515753 0.469980
DDD 6 .2446944 .9915510 0.884177
DDD 7 .7145821 .1741962 0.898090
DDD 8 .5615311 .3136427 0.615644
DDD 9 .8245467 .4546180 0.591551
DDD 10 .3027484 .4292910 0.708251
DDD 11 .2874259 .1667736 0.777362
DDD 12 .6728632 .1155363 0.937475
DDD 13 .8018036 .0204875 0.788369
DDD 14 .9240009 .0955030 0.855951
DDD 15 .2904763 .6573923 0.409972
DDD 16 .1029367 .1226512 0.872829
DDD 17 .8435917 .3274984 0.138616
DDD 18 .5777734 .8213257 0.616897
DDD 19 .8210231 .4538953 0.643043
DDD 20 .6965990 .2116563 0.490411
DDD 21 .2351003 .2358123 0.905160
DDD 22 .4144920 .5753328 0.500332
DDD 23 .1915694 .0968409 0.003654
DDD 24 .0635137 .6817705 0.630432
DDD 25 .4999215 .7812858 0.740529
DDD 26 .4492545 .9112247 0.742194
DDD 27 .3591691 .1006686 0.329918
DDD 28 .1409863 .9395410 0.994248
DDD 29 .7544084 .0351152 0.903971
DDD 30 .3719277 .7829729 0.640414
DDD 31 .0232568 .8390190 0.458596
DDD 32 .7604570 .4728860 0.704671
DDD 33 .8171337 .1627499 0.760238
DDD 34 .6687105 .7087371 0.486148
DDD 35 .9255371 .5955687 0.238458
DDD 36 .1857990 .7304914 0.522721
DDD 37 .3745951 .5100764 0.501344
DDD 38 .4002564 .5031608 0.484477
DDD 39 .7644112 .1337758 0.665197
DDD 40 .9392172 .1984299 0.879719
DDD 41 .5707236 .3144084 0.773654
DDD 42 .0166037 .9109317 0.523145
DDD 43 .3903209 .8459588 0.030679
DDD 44 .9532022 .5166571 0.766784
DDD 45 .8291517 .2823475 0.772304
DDD 46 .9993191 .4627731 0.839078
DDD 47 .5772996 .1241664 0.546177
DDD 48 .1846447 .9038133 0.665572
DDD 49 .5336101 .7961112 0.533711
DDD 50 .9064164 .7383139 0.105736
DDD 51 .6699228 .0523241 0.287109
DDD 52 .2998776 .4595481 0.712458
DDD 53 .3832242 .9044570 0.208611
DDD 54 .5557668 .9585690 0.402721
DDD 55 .7837609 .8511782 0.293839
DDD 56 .8870655 .0893613 0.597294
DDD 57 .8058890 .5238608 0.740196
DDD 58 .6178775 .4440377 0.333831
DDD 59 .9913387 .7145845 0.086208
DDD 60 .8750184 .8477363 0.874722
DDD 61 .7543088 .4201401 0.701193
DDD 62 .7990654 .9627155 0.291799
DDD 63 .0545175 .7577250 0.904173
DDD 64 .4351642 .4211248 0.118286
DDD 65 .5256905 .5602447 0.259484
DDD 66 .0812152 .3555893 0.348608
DDD 67 .7681157 .7548634 0.647532
DDD 68 .6160684 .2731206 0.723154
DDD 69 .9374902 .3184666 0.988423
DDD 70 .1444637 .0654724 0.823321
DDD 71 .8584973 .1762836 0.253821
DDD 72 .3075478 .6499434 0.968486
DDD 73 .2580154 .7908536 0.050995
DDD 74 .1343088 .3083156 0.907722
DDD 75 .6347566 .7410860 0.266017
DDD 76 .8540799 .1951328 0.915849
DDD 77 .7320939 .1161431 0.012122
DDD 78 .3447995 .6144088 0.853913
DDD 79 .2190401 .2845476 0.546589
DDD 80 .7348665 .3481366 0.815845
DDD 81 .3584243 .2210608 0.244713
DDD 82 .1746173 .3301744 0.659163
DDD 83 .1864475 .1957829 0.540442
DDD 84 .2005662 .0022565 0.111343
DDD 85 .7666313 .8023640 0.607701
DDD 86 .8730181 .4095294 0.849320
DDD 87 .8238641 .0134745 0.377667
DDD 88 .6043664 .0731959 0.578104
DDD 89 .6084553 .6275382 0.717342
DDD 90 .1277573 .4370792 0.430350


