id X Y Z
DDD 1 .4281513 .1005392 0.422710
DDD 2 .6169051 .2106896 0.417917
DDD 3 .9035273 .6336672 0.131292
DDD 4 .9565580 .8791816 0.837657
DDD 5 .3658684 .8164822 0.678293
DDD 6 .0892132 .2505314 0.030386
DDD 7 .5630102 .0437056 0.521912
DDD 8 .8629269 .0040435 0.302473
DDD 9 .9030633 .5478366 0.734453
DDD 10 .4526560 .9801357 0.610996
DDD 11 .0218981 .5511152 0.530317
DDD 12 .7680719 .4952742 0.486568
DDD 13 .2564268 .7217500 0.531662
DDD 14 .2702404 .4755567 0.355316
DDD 15 .5810043 .3508614 0.155241
DDD 16 .1461314 .1257555 0.531877
DDD 17 .5845493 .9181310 0.120683
DDD 18 .0522633 .8925783 0.973032
DDD 19 .6494994 .0513824 0.603114
DDD 20 .8647589 .9542464 0.021144
DDD 21 .9881112 .9840271 0.760053
DDD 22 .1290795 .1427624 0.646487
DDD 23 .6320659 .5877755 0.411971
DDD 24 .4426443 .7874672 0.482378
DDD 25 .5804807 .4570136 0.846175
DDD 26 .2688086 .1032077 0.363636
DDD 27 .4994374 .3340681 0.335377
DDD 28 .3002026 .0156764 0.815976
DDD 29 .7306487 .8170005 0.602703
DDD 30 .2796038 .2397793 0.065184
DDD 31 .6930780 .6468741 0.448783
DDD 32 .1512580 .4612667 0.039018
DDD 33 .5218345 .2303988 0.165760
DDD 34 .7462624 .0118520 0.326436
DDD 35 .1436661 .1547661 0.828304
DDD 36 .2812062 .8056891 0.017521
DDD 37 .7855052 .4701176 0.340822
DDD 38 .3361155 .7898895 0.745587
DDD 39 .6869508 .0647262 0.554570
DDD 40 .4297949 .9607925 0.755042
DDD 41 .7619541 .5893949 0.919934
DDD 42 .7692887 .2554652 0.838598
DDD 43 .0394575 .5890684 0.617893
DDD 44 .3443180 .4264492 0.443239
DDD 45 .5049945 .6969964 0.145386
DDD 46 .5835839 .3666094 0.194515
DDD 47 .7504242 .3032586 0.888165
DDD 48 .7916763 .2271187 0.509920
DDD 49 .5897260 .8258480 0.622831
DDD 50 .2343865 .9596497 0.561928
DDD 51 .1752562 .8270862 0.776957
DDD 52 .9154127 .4457811 0.301752
DDD 53 .4987416 .4066975 0.656213
DDD 54 .8551596 .9219944 0.059860
DDD 55 .5196939 .6786771 0.561903
DDD 56 .2964859 .6744544 0.578033
DDD 57 .2535475 .2529355 0.784083
DDD 58 .1642445 .6085862 0.958026
DDD 59 .3827944 .4828642 0.803633
DDD 60 .9242051 .8762915 0.365939
DDD 61 .4243736 .2322321 0.842110
DDD 62 .5388385 .7880389 0.032180
DDD 63 .9807335 .9224672 0.211034
DDD 64 .5064015 .2050320 0.437106
DDD 65 .5929608 .9451828 0.791815
DDD 66 .1871838 .8927475 0.643334
DDD 67 .3623412 .9030617 0.260235
DDD 68 .1455702 .2533680 0.949522
DDD 69 .6593150 .7506817 0.149489
DDD 70 .6351514 .7105468 0.062360
DDD 71 .4311901 .3588499 0.046126
DDD 72 .3803725 .0025609 0.542347
DDD 73 .0748271 .3722791 0.080877
DDD 74 .4035635 .8937702 0.961655
DDD 75 .4679623 .9592771 0.291005
DDD 76 .9395446 .4214308 0.802990
DDD 77 .1505606 .0893036 0.647735
DDD 78 .7877544 .7748480 0.570708
DDD 79 .1007263 .6830679 0.240370
DDD 80 .2779144 .2136197 0.594878
DDD 81 .0309181 .1610672 0.224920
DDD 82 .0610237 .9658590 0.029489
DDD 83 .2996632 .8083892 0.419350
DDD 84 .0618849 .6378102 0.722582
DDD 85 .7393029 .6519983 0.306786
DDD 86 .2087941 .0827356 0.247963
DDD 87 .9766845 .3248764 0.098527
DDD 88 .2443993 .6263640 0.042878
DDD 89 .8937973 .2200815 0.352069
DDD 90 .4604421 .6731006 0.250141
DDD 91 .1492938 .1052917 0.905159
DDD 92 .2170580 .6036266 0.359476
DDD 93 .2572874 .7005128 0.896228
DDD 94 .4209237 .0399984 0.056640
DDD 95 .3819489 .3816144 0.898225
DDD 96 .7497148 .4559222 0.349139
DDD 97 .2278682 .4610107 0.391880
DDD 98 .5144781 .1420595 0.645270
DDD 99 .3470865 .1523946 0.188546
DDD 100 .0255370 .0310480 0.829780


