id X Y Z
DDD 1 .2238446 .0830459 0.798220
DDD 2 .7247373 .5966952 0.268770
DDD 3 .5814296 .3289546 0.040238
DDD 4 .7463926 .4222115 0.046645
DDD 5 .5739620 .4601053 0.973427
DDD 6 .7259755 .5609845 0.282064
DDD 7 .9182257 .9648716 0.532616
DDD 8 .6368542 .8022594 0.690353
DDD 9 .1071193 .5758686 0.157981
DDD 10 .9480516 .2829352 0.935461
DDD 11 .1171545 .8564517 0.940485
DDD 12 .2474132 .8510312 0.071548
DDD 13 .9885279 .1285767 0.358668
DDD 14 .3838966 .3648390 0.554517
DDD 15 .6089820 .4464049 0.980058
DDD 16 .6020836 .7735690 0.713137
DDD 17 .5202391 .8689405 0.166548
DDD 18 .3208653 .7232038 0.634649
DDD 19 .4212727 .0680222 0.488497
DDD 20 .7179078 .7215084 0.232666
DDD 21 .2387429 .1259393 0.711173
DDD 22 .8133851 .4732490 0.101601
DDD 23 .8317148 .4680838 0.386067
DDD 24 .1794591 .6926739 0.885691
DDD 25 .9429591 .9161634 0.071140
DDD 26 .8025205 .2847323 0.766577
DDD 27 .9378617 .9498732 0.600439
DDD 28 .2471628 .9663985 0.115111
DDD 29 .9068951 .9803320 0.507594
DDD 30 .5556707 .8193391 0.240692
DDD 31 .2588905 .7553149 0.674788
DDD 32 .8933548 .5070634 0.252033
DDD 33 .0976471 .3601421 0.197991
DDD 34 .6347743 .4731444 0.740787
DDD 35 .2388838 .5122870 0.667812
DDD 36 .3826558 .8191334 0.679030
DDD 37 .1608320 .2731423 0.912344
DDD 38 .5115521 .1359399 0.256236
DDD 39 .6500485 .6551883 0.708816
DDD 40 .6108940 .6627464 0.355352
DDD 41 .2519381 .0628504 0.183143
DDD 42 .2334728 .0424985 0.901165
DDD 43 .3981905 .6838733 0.031184
DDD 44 .3894667 .8396958 0.090292
DDD 45 .4834955 .8958692 0.367976
DDD 46 .2042870 .0291319 0.528319
DDD 47 .1116705 .9580982 0.462790
DDD 48 .2096853 .9354246 0.057588
DDD 49 .8243670 .6472844 0.258803
DDD 50 .1781256 .6221762 0.676888
DDD 51 .1489744 .4316524 0.610064
DDD 52 .7443078 .4534346 0.381637
DDD 53 .7288715 .0601595 0.974168
DDD 54 .9763200 .3733224 0.746446
DDD 55 .2889336 .3123820 0.512072
DDD 56 .4411152 .2042921 0.228046
DDD 57 .5898549 .7844757 0.330426
DDD 58 .2212553 .7199911 0.274569
DDD 59 .3715428 .0913429 0.191649
DDD 60 .0360479 .1121934 0.945577
DDD 61 .3012315 .2953929 0.954807
DDD 62 .5417229 .3872298 0.712481
DDD 63 .5362231 .7163509 0.656575
DDD 64 .6610723 .7778374 0.678693
DDD 65 .7819242 .9602425 0.123520
DDD 66 .2393984 .9608937 0.149444
DDD 67 .4582890 .8922300 0.959255
DDD 68 .4446053 .1871289 0.162737
DDD 69 .2545395 .6681916 0.603174
DDD 70 .3162235 .7501526 0.211913
DDD 71 .1132812 .5720888 0.438357
DDD 72 .0999789 .8810224 0.906268
DDD 73 .3885165 .4560507 0.630779
DDD 74 .0476301 .4206466 0.769178
DDD 75 .1027358 .6609883 0.262936
DDD 76 .9700859 .7025941 0.664738
DDD 77 .1089001 .4582277 0.368989
DDD 78 .9466970 .1178952 0.574553
DDD 79 .4538640 .7853935 0.284235
DDD 80 .3440025 .9132127 0.497776
DDD 81 .9382895 .2783622 0.092537
DDD 82 .9994910 .9138457 0.189844
DDD 83 .0595259 .6888350 0.800561
DDD 84 .5840388 .0204604 0.160800
DDD 85 .1809234 .5247057 0.520857
DDD 86 .4619952 .3977276 0.109180
DDD 87 .5537843 .3962354 0.934976
DDD 88 .6993263 .0862359 0.198738
DDD 89 .0742679 .7708442 0.464446
DDD 90 .2941880 .0956618 0.492511
DDD 91 .4222352 .7463885 0.622685
DDD 92 .4747077 .5842547 0.345266
DDD 93 .2248794 .5978921 0.297652
DDD 94 .4669888 .1417532 0.191458
DDD 95 .5252136 .2241094 0.077372
DDD 96 .1113491 .0519406 0.710963
DDD 97 .2117214 .6438146 0.360242
DDD 98 .9129462 .2366784 0.192157
DDD 99 .9658828 .2306062 0.103467
DDD 100 .5581508 .8324853 0.411443
DDD 101 .1815197 .7300710 0.180526
DDD 102 .8016975 .4180598 0.999658
DDD 103 .3641193 .0126532 0.013981
DDD 104 .3106934 .1286336 0.040332
DDD 105 .5771478 .1552993 0.667512
DDD 106 .1063863 .5301997 0.496990
DDD 107 .1010136 .4281783 0.977410
DDD 108 .4271043 .3905330 0.692693
DDD 109 .8314397 .1402963 0.211942
DDD 110 .0873827 .5190287 0.433155
DDD 111 .9777113 .5579092 0.090244
DDD 112 .8578945 .7357681 0.467721
DDD 113 .9252337 .1780753 0.029777
DDD 114 .3548018 .7914043 0.504085
DDD 115 .9862280 .8797511 0.665478
DDD 116 .9094656 .6504808 0.464315
DDD 117 .1498571 .6873195 0.420952
DDD 118 .5814791 .8661770 0.642098
DDD 119 .5187737 .3046040 0.879793
DDD 120 .7586461 .6462593 0.408817
DDD 121 .2306688 .8870754 0.077139
DDD 122 .7232121 .4077205 0.594989
DDD 123 .3460340 .8293557 0.368262
DDD 124 .4082712 .8482591 0.180231
DDD 125 .1596809 .2050655 0.096903
DDD 126 .7632375 .4709084 0.508448
DDD 127 .0737557 .8948194 0.442302
DDD 128 .3214780 .6658021 0.084384
DDD 129 .6516890 .8015292 0.511616
DDD 130 .5330661 .3997956 0.310956
DDD 131 .5408963 .7434162 0.516601
DDD 132 .1950422 .7474792 0.226107
DDD 133 .0797466 .9350320 0.723296
DDD 134 .0719574 .3105470 0.754892
DDD 135 .7514980 .1534322 0.704722
DDD 136 .9297401 .3485651 0.505685
DDD 137 .0622227 .9162152 0.774445
DDD 138 .2724703 .4524378 0.322158
DDD 139 .4363581 .8837141 0.340928
DDD 140 .8283755 .0393324 0.217576
DDD 141 .5650930 .2899885 0.703318
DDD 142 .2196808 .9790288 0.838571
DDD 143 .2194686 .9946959 0.879010
DDD 144 .3997679 .3586374 0.269794
DDD 145 .4495158 .6561998 0.152021
DDD 146 .6668186 .7749026 0.253311
DDD 147 .6181097 .9186816 0.922113
DDD 148 .8696532 .5679273 0.835095
DDD 149 .8361543 .1833484 0.482045
DDD 150 .5002251 .9716277 0.499459
DDD 151 .7343829 .7343404 0.725896
DDD 152 .5971056 .0866017 0.040012
DDD 153 .4741104 .3894368 0.045685
DDD 154 .8316964 .6498998 0.253923
DDD 155 .4998797 .5574007 0.424629
DDD 156 .0677465 .4904430 0.956136
DDD 157 .4937435 .1585904 0.788388
DDD 158 .5164282 .9630880 0.381362
DDD 159 .7140849 .2915635 0.131996
DDD 160 .9826592 .1306097 0.816442
DDD 161 .4890516 .2316039 0.850202
DDD 162 .4299358 .5306975 0.448209
DDD 163 .8710234 .1906820 0.813566
DDD 164 .1845886 .4814704 0.395345
DDD 165 .8167016 .5531037 0.965427
DDD 166 .7474818 .4385417 0.899874
DDD 167 .8975614 .7652912 0.063807
DDD 168 .7606578 .2513342 0.519051
DDD 169 .3151979 .8775504 0.717974
DDD 170 .7546953 .5456951 0.611402
DDD 171 .4306832 .5235986 0.623488
DDD 172 .6334921 .0909187 0.558678
DDD 173 .3390883 .9308315 0.763808
DDD 174 .3782275 .0365829 0.187464
DDD 175 .1399675 .8690793 0.878468
