id X Y Z
DDD 1 .3805077 .6577809 0.435295
DDD 2 .1910056 .4514017 0.975369
DDD 3 .4508322 .1613808 0.161717
DDD 4 .4520445 .6676442 0.909441
DDD 5 .2015466 .6004538 0.953343
DDD 6 .4650380 .0964565 0.573565
DDD 7 .1044747 .0120815 0.290819
DDD 8 .5114974 .8078574 0.146290
DDD 9 .8481462 .1166934 0.250826
DDD 10 .3316749 .1310817 0.815489
DDD 11 .8004841 .6306125 0.596467
DDD 12 .6800205 .2907432 0.737122
DDD 13 .5501408 .3565001 0.515985
DDD 14 .9545457 .9212161 0.517628
DDD 15 .1306799 .9525226 0.157530
DDD 16 .5209300 .7854217 0.591164
DDD 17 .8020793 .7826083 0.723731
DDD 18 .8645521 .3161536 0.141410
DDD 19 .0975457 .8373925 0.698730
DDD 20 .1795952 .3214144 0.955012
DDD 21 .5880249 .0641614 0.922433
DDD 22 .5103714 .1195136 0.118169
DDD 23 .5072439 .6675680 0.596687
DDD 24 .3499436 .2018995 0.756743
DDD 25 .7392622 .5918974 0.675992
DDD 26 .1163972 .9064215 0.506794
DDD 27 .1085138 .4584777 0.277861
DDD 28 .7966344 .1029611 0.135615
DDD 29 .5268417 .1342530 0.944079
DDD 30 .0877429 .0666602 0.393427
DDD 31 .1282102 .7128367 0.540542
DDD 32 .5807263 .9983575 0.200675
DDD 33 .5322948 .2983262 0.914327
DDD 34 .1120861 .4418350 0.560168
DDD 35 .9831469 .3330649 0.208641
DDD 36 .7343249 .4751161 0.700575
DDD 37 .1562622 .4791708 0.868314
DDD 38 .3932932 .2878754 0.520125
DDD 39 .4518126 .8632856 0.981132
DDD 40 .1023472 .8060460 0.399341
DDD 41 .8161825 .8754240 0.335484
DDD 42 .1119144 .5324773 0.299974
DDD 43 .4684356 .1642942 0.362482
DDD 44 .4172002 .8210346 0.022102
DDD 45 .9505943 .9188019 0.373496
DDD 46 .2427994 .4103716 0.354712
DDD 47 .9557795 .3319251 0.791016
DDD 48 .3948262 .1697837 0.472629
DDD 49 .3890128 .1095288 0.601865
DDD 50 .2702393 .5475878 0.011155
DDD 51 .7419573 .2512704 0.754000
DDD 52 .7382219 .9944144 0.176011
DDD 53 .4627460 .7692961 0.168734
DDD 54 .1261957 .4291577 0.134976
DDD 55 .6104586 .6362395 0.837021
DDD 56 .4071970 .3311568 0.164036
DDD 57 .4234233 .6178796 0.662163
DDD 58 .8373345 .9229922 0.535354
DDD 59 .9114908 .7359769 0.237744
DDD 60 .3607931 .7361183 0.589689
DDD 61 .3024165 .3490740 0.232731
DDD 62 .9017389 .1459392 0.964323
DDD 63 .9166400 .0966884 0.074337
DDD 64 .2014392 .6809080 0.504659
DDD 65 .2857352 .5261342 0.262265
DDD 66 .3263324 .4463161 0.695774
DDD 67 .2277663 .8494574 0.341515
DDD 68 .7475786 .1896733 0.841508
DDD 69 .9953915 .1364470 0.552589
DDD 70 .5411970 .6404893 0.148993
DDD 71 .0549511 .9516622 0.524481
DDD 72 .5341552 .9898895 0.208940
DDD 73 .7596281 .0396843 0.633404
DDD 74 .0671301 .8793564 0.867188
DDD 75 .0572240 .6416396 0.005966
DDD 76 .5880066 .1250211 0.928417
DDD 77 .0208161 .3132227 0.199879
DDD 78 .8479397 .6338648 0.531229
DDD 79 .6936987 .0732680 0.006615
DDD 80 .5478654 .5279560 0.774915
