id X Y Z
DDD 1 .4373256 .5242451 0.046953
DDD 2 .0723425 .8342570 0.788315
DDD 3 .1828745 .6065562 0.094340
DDD 4 .6073678 .8596846 0.342476
DDD 5 .6560542 .2487166 0.794721
DDD 6 .5041848 .1894803 0.409964
DDD 7 .5363791 .1981554 0.859739
DDD 8 .1961474 .7767866 0.487072
DDD 9 .3509494 .6455338 0.190706
DDD 10 .6795570 .0596937 0.168057
DDD 11 .3901966 .9457177 0.257754
DDD 12 .1327391 .9675215 0.693726
DDD 13 .0746835 .1874409 0.054119
DDD 14 .2094725 .6235027 0.361426
DDD 15 .8194430 .3621223 0.554820
DDD 16 .9182887 .3686668 0.647413
DDD 17 .0285458 .2212450 0.086970
DDD 18 .8625763 .9743575 0.157546
DDD 19 .2910701 .1566559 0.622969
DDD 20 .4200315 .8426511 0.466880
DDD 21 .3630977 .6398769 0.879117
DDD 22 .1251889 .7595262 0.925533
DDD 23 .0189044 .4033295 0.775775
DDD 24 .2144644 .4469842 0.742322
DDD 25 .9358316 .5640230 0.963216
DDD 26 .3157359 .7769725 0.677044
DDD 27 .7265573 .6420453 0.207873
DDD 28 .1179005 .0189528 0.532250
DDD 29 .0222953 .7128937 0.243802
DDD 30 .2314696 .7888056 0.739369
DDD 31 .8009951 .9925686 0.257585
DDD 32 .2280132 .2815147 0.007967
DDD 33 .2935458 .6632252 0.572852
DDD 34 .0905428 .6732500 0.592230
DDD 35 .8234617 .8182940 0.330175
DDD 36 .2726351 .9771044 0.764589
DDD 37 .5642078 .5901420 0.833283
DDD 38 .6926540 .7753647 0.448572
DDD 39 .8433562 .8088230 0.183105
DDD 40 .9097332 .7118469 0.179385
DDD 41 .3818126 .3530401 0.627201
DDD 42 .2566369 .9300230 0.267010
DDD 43 .5145718 .5574031 0.083902
DDD 44 .8451364 .2434546 0.968926
DDD 45 .4695052 .9341805 0.915936
DDD 46 .3035249 .1189444 0.309969
DDD 47 .3427085 .7913097 0.208891
DDD 48 .2322491 .8718655 0.389631
DDD 49 .3506083 .2572157 0.212322
DDD 50 .2387773 .0868516 0.186923
DDD 51 .7954791 .3702827 0.309658
DDD 52 .7906414 .3924615 0.747218
DDD 53 .1749428 .3074008 0.471003
DDD 54 .9475102 .4801086 0.910500
DDD 55 .9075347 .0001621 0.709400
DDD 56 .4280602 .7474868 0.224490
DDD 57 .8332068 .2447749 0.372764
DDD 58 .7517294 .1844732 0.505049
DDD 59 .2648411 .3158966 0.968022
DDD 60 .8730652 .0620686 0.882719
DDD 61 .8871240 .8461265 0.664576
DDD 62 .4887238 .5268836 0.634119
DDD 63 .8826442 .5701316 0.072026
DDD 64 .9231460 .1770209 0.190557
DDD 65 .6594779 .1310918 0.563621
DDD 66 .2549271 .8694746 0.269876
DDD 67 .4949684 .6206135 0.562687
DDD 68 .3858376 .0913972 0.850819
DDD 69 .0195535 .4222611 0.365553
DDD 70 .5197186 .8623055 0.483488
DDD 71 .1524996 .2416805 0.320984
DDD 72 .6380028 .9035362 0.243660
DDD 73 .9659153 .3587050 0.248913
DDD 74 .8487855 .2345585 0.031766
DDD 75 .7796082 .9921367 0.745048
DDD 76 .9511094 .8901268 0.634124
DDD 77 .0498576 .5268594 0.725976
DDD 78 .3868273 .4922507 0.102771
DDD 79 .4701767 .9538439 0.900503
DDD 80 .3279873 .2886006 0.150181
DDD 81 .9992668 .3922411 0.061784
DDD 82 .5345391 .2537821 0.177135
DDD 83 .8058001 .6123904 0.536559
DDD 84 .5692017 .1489406 0.564020
DDD 85 .5940445 .1099980 0.854524
DDD 86 .9149665 .1929251 0.236823
DDD 87 .3588349 .9832329 0.235108
DDD 88 .6348419 .2967752 0.871983
DDD 89 .9106440 .5618258 0.690220
DDD 90 .7594804 .6721401 0.209958
