id X Y
DD 1 .3533870 .6482761
DD 2 .7652214 .0926435
DD 3 .1396730 .4468851
DD 4 .5076610 .4841560
DD 5 .2199323 .7451485
DD 6 .5656930 .0765040
DD 7 .6509740 .6672552
DD 8 .1822203 .1498438
DD 9 .1891470 .6663872
DD 10 .4268243 .4317781
DD 11 .2760487 .4844170
DD 12 .1316633 .9969680
DD 13 .8024206 .7742947
DD 14 .9011148 .7856294
DD 15 .5141465 .0989535
DD 16 .7538208 .3116199
DD 17 .3290738 .6986156
DD 18 .3077371 .5934280
DD 19 .3209366 .9672871
DD 20 .5976366 .2392734
DD 21 .9821492 .3622634
DD 22 .1241750 .9077724
DD 23 .5732941 .2884151
DD 24 .2655040 .9427170
DD 25 .5639245 .5901663
DD 26 .6154141 .6765222
DD 27 .7144796 .3241899
DD 28 .2125181 .4813187
DD 29 .2778414 .5882184
DD 30 .2469502 .8265553
DD 31 .8339834 .8967745
DD 32 .1158603 .0218527
DD 33 .8224519 .9113555
DD 34 .2755355 .5657449
DD 35 .0027151 .6764289
DD 36 .0226913 .6043989
DD 37 .6368869 .7468047
DD 38 .1342400 .3864328
DD 39 .6256222 .0173211
DD 40 .3950806 .1751072
DD 41 .2962634 .4205892
DD 42 .8260621 .1794561
DD 43 .8902288 .1185828
DD 44 .4556602 .9609001
DD 45 .5593457 .9924011
DD 46 .5129773 .6685670
DD 47 .0809935 .1823620
DD 48 .8978458 .4994669
DD 49 .4496898 .6359840
DD 50 .8349712 .0508647
DD 51 .5957875 .0101589
DD 52 .0596231 .7511877
DD 53 .0054001 .2092030
DD 54 .2162587 .2796420
DD 55 .9422059 .1232583
DD 56 .0700552 .7079009
DD 57 .9615385 .0000054
DD 58 .5135490 .8518283
DD 59 .8078256 .0126065
DD 60 .2628231 .7767156
DD 61 .6331285 .0915109
DD 62 .8338685 .2629931
DD 63 .4899346 .5180104
DD 64 .3112664 .9553461
DD 65 .6456066 .1214995
DD 66 .1971155 .4686555
DD 67 .5366597 .6060673
DD 68 .0745480 .4287306
DD 69 .9134763 .4185975
DD 70 .9411718 .7414252












