id X Y Z
DDD 1 .7106226 .7634604 0.682910
DDD 2 .1298537 .5645374 0.982066
DDD 3 .1508574 .1264247 0.235729
DDD 4 .0885332 .9393011 0.868568
DDD 5 .2197383 .5823444 0.227784
DDD 6 .6182096 .6294067 0.526210
DDD 7 .5811550 .3987283 0.651496
DDD 8 .4984280 .0961435 0.699497
DDD 9 .0520631 .1145417 0.377657
DDD 10 .1301770 .7562068 0.128310
DDD 11 .0398921 .0183056 0.894107
DDD 12 .6759246 .3774710 0.277427
DDD 13 .9626893 .9254459 0.499805
DDD 14 .4718057 .2206162 0.089930
DDD 15 .8388989 .7537997 0.025199
DDD 16 .6679429 .5115215 0.331605
DDD 17 .6768072 .3713615 0.601159
DDD 18 .2302653 .1808567 0.359999
DDD 19 .3469219 .7355929 0.329303
DDD 20 .2500715 .1995897 0.104738
DDD 21 .8815568 .3847125 0.683855
DDD 22 .2723686 .2917228 0.825225
DDD 23 .8998119 .2416047 0.950060
DDD 24 .5746152 .2754898 0.303937
DDD 25 .0756400 .2511218 0.556110
DDD 26 .6953099 .6660413 0.913319
DDD 27 .9119179 .8298803 0.966482
DDD 28 .9058035 .2983280 0.715379
DDD 29 .9020610 .1399585 0.596868
DDD 30 .8051763 .3680108 0.612173
DDD 31 .4878828 .9174563 0.296802
DDD 32 .0509262 .1477946 0.061329
DDD 33 .7807666 .5444799 0.480040
DDD 34 .8589529 .3611503 0.307799
DDD 35 .2129383 .2370224 0.073417
DDD 36 .9438166 .3669738 0.228805
DDD 37 .2243649 .0572293 0.823090
DDD 38 .8408940 .4468666 0.043123
DDD 39 .5537098 .8099303 0.604160
DDD 40 .0597592 .0484466 0.004970
DDD 41 .1615084 .0508777 0.454045
DDD 42 .4542916 .2179346 0.446067
DDD 43 .4304407 .1561280 0.229947
DDD 44 .9385558 .9852435 0.987650
DDD 45 .9089316 .8542333 0.637966
DDD 46 .7948266 .4144615 0.724117
DDD 47 .0254580 .4186344 0.110515
DDD 48 .0651389 .6089874 0.487425
DDD 49 .1245406 .9076699 0.257191
DDD 50 .8318472 .3081907 0.437621
DDD 51 .7716037 .9121969 0.254964
DDD 52 .7047792 .9133458 0.154345
DDD 53 .1403601 .1517600 0.356793
DDD 54 .8590712 .8542810 0.655165
DDD 55 .7182638 .3128060 0.510553
DDD 56 .0125889 .1116941 0.111493
DDD 57 .5155449 .5474262 0.653761
DDD 58 .4863702 .3379777 0.833938
DDD 59 .1015336 .2867743 0.387224
DDD 60 .8346789 .2036722 0.590563
DDD 61 .4660750 .1454598 0.760913
DDD 62 .5294447 .1068743 0.453741
DDD 63 .9489624 .8151160 0.738516
DDD 64 .0909847 .9260990 0.323922
DDD 65 .0191544 .5177821 0.555648
DDD 66 .3143595 .7177436 0.783174
DDD 67 .9282303 .8009970 0.339388
DDD 68 .4774331 .7394892 0.327621
