id X Y Z
DDD 1 .4584963 .4256174 0.886462
DDD 2 .0350236 .1438992 0.747524
DDD 3 .8387048 .2109451 0.237236
DDD 4 .6737281 .4472077 0.215893
DDD 5 .8701720 .4003160 0.640724
DDD 6 .2200749 .7947408 0.134405
DDD 7 .4965331 .1365958 0.598149
DDD 8 .9305246 .7539811 0.028679
DDD 9 .4084567 .9113960 0.680610
DDD 10 .5180905 .1541776 0.254797
DDD 11 .3458387 .6426310 0.326145
DDD 12 .7299106 .0358972 0.658273
DDD 13 .6654056 .8285079 0.920263
DDD 14 .8485034 .4890237 0.320427
DDD 15 .4336097 .8119392 0.432910
DDD 16 .2200128 .7283249 0.774541
DDD 17 .7861597 .4616583 0.163555
DDD 18 .9155703 .9961379 0.155126
DDD 19 .9144421 .1178994 0.859083
DDD 20 .0788156 .7684024 0.790182
DDD 21 .7056074 .9496508 0.136326
DDD 22 .5325320 .3552092 0.102174
DDD 23 .3748795 .8529920 0.639314
DDD 24 .1266685 .3497825 0.643668
DDD 25 .6708463 .0491485 0.208489
DDD 26 .6126472 .4473950 0.185447
DDD 27 .3797728 .4174448 0.926737
DDD 28 .2162020 .8226604 0.035861
DDD 29 .5634848 .5605673 0.212108
DDD 30 .4319584 .3519917 0.065430
DDD 31 .5847751 .3232594 0.160632
DDD 32 .9439633 .2672830 0.338169
DDD 33 .5397266 .0840348 0.140765
DDD 34 .2413055 .0341048 0.562955
DDD 35 .9504941 .1634987 0.552292
DDD 36 .8882405 .0074185 0.753811
DDD 37 .8850893 .1306855 0.171417
DDD 38 .1527570 .3120619 0.019745
DDD 39 .1602316 .0662424 0.395323
DDD 40 .6126979 .9435472 0.867179
DDD 41 .7345137 .8215899 0.660460
DDD 42 .4482855 .7440947 0.581393
DDD 43 .2846443 .2971511 0.302282
DDD 44 .5856044 .0738154 0.437477
DDD 45 .4375271 .4886507 0.405244
DDD 46 .0561730 .9995987 0.744296
DDD 47 .0530674 .6941127 0.788995
DDD 48 .4495898 .9340759 0.232813
DDD 49 .8520297 .4488266 0.659794
DDD 50 .9132829 .0810590 0.805223
DDD 51 .7826480 .5119709 0.460664
DDD 52 .7370234 .9266197 0.240845
DDD 53 .7291795 .0550789 0.768023
DDD 54 .2789972 .4385120 0.001678
DDD 55 .0828434 .0248728 0.220070
DDD 56 .1612622 .6204836 0.190570
DDD 57 .6057587 .8344636 0.695971
DDD 58 .7892684 .5691944 0.531435
DDD 59 .8942422 .8782999 0.463684
DDD 60 .0241758 .0945023 0.146631
DDD 61 .2493075 .1058281 0.431577
DDD 62 .1368977 .1208130 0.742882
DDD 63 .2370761 .7023780 0.326605
DDD 64 .0655076 .2575523 0.001891
DDD 65 .7052224 .9265961 0.193609
DDD 66 .7368005 .8176482 0.724948
DDD 67 .2361942 .8925965 0.177060
DDD 68 .2397925 .8187166 0.977804
DDD 69 .3739167 .5501624 0.421664
DDD 70 .5826836 .7044864 0.764841
DDD 71 .5556786 .7335941 0.053697
DDD 72 .4417022 .1933822 0.147931
DDD 73 .3000527 .7824463 0.081774
DDD 74 .7242082 .2541581 0.335516
DDD 75 .3176857 .1862022 0.365046
DDD 76 .1108506 .1195616 0.029451
DDD 77 .9847566 .7081834 0.648123
DDD 78 .3913747 .8102394 0.559021
DDD 79 .8965059 .6774677 0.883178
DDD 80 .9322454 .1220115 0.646333
DDD 81 .5356368 .2145702 0.234015
DDD 82 .7655170 .6372549 0.216173
DDD 83 .6702373 .1279076 0.185135
DDD 84 .5087279 .2000039 0.668435
DDD 85 .8483302 .5719040 0.530564
DDD 86 .7439533 .5265031 0.375981
DDD 87 .8788782 .2197810 0.972469
DDD 88 .9169003 .2278839 0.778369
DDD 89 .7672094 .0378925 0.603299
DDD 90 .7679952 .4564053 0.075014


