id X Y
DD 1 .7698660 .5856710
DD 2 .1239750 .0893725
DD 3 .0228091 .9920460
DD 4 .3939830 .3879903
DD 5 .3388611 .7950548
DD 6 .8268597 .5060212
DD 7 .9301313 .6925055
DD 8 .2976839 .9040006
DD 9 .5235666 .2250735
DD 10 .4085185 .2768297
DD 11 .6373185 .3998772
DD 12 .8457564 .0680391
DD 13 .3281528 .1669442
DD 14 .9627860 .3634560
DD 15 .3057000 .5394971
DD 16 .8434285 .3261245
DD 17 .6152577 .9459436
DD 18 .8019294 .7459020
DD 19 .5459591 .8387810
DD 20 .8376793 .2373158
DD 21 .4980341 .9641285
DD 22 .1787021 .5225393
DD 23 .4017959 .7535289
DD 24 .0961769 .4147648
DD 25 .7695242 .2128313
DD 26 .2192783 .8403531
DD 27 .1147530 .0646289
DD 28 .3793107 .7129437
DD 29 .5142575 .8016851
DD 30 .5059098 .8437606
DD 31 .4264279 .2173023
DD 32 .4148638 .4216660
DD 33 .1133773 .8204618
DD 34 .7833058 .9436380
DD 35 .4282064 .6820669
DD 36 .7075282 .7783028
DD 37 .2960050 .4945389
DD 38 .6728888 .6964753
DD 39 .5975526 .1986223
DD 40 .4131220 .5353778
DD 41 .7059588 .1143424
DD 42 .0642408 .4468547
DD 43 .6638020 .2208969
DD 44 .4800206 .6215028
DD 45 .6443482 .6136415
DD 46 .0132053 .6247338
DD 47 .3253064 .2135224
DD 48 .1079761 .1094014
DD 49 .2149750 .9411072
DD 50 .5112697 .2022935
DD 51 .5936891 .6570385
DD 52 .7971497 .7555452
DD 53 .0408737 .5140735
DD 54 .4010097 .3033932
DD 55 .6698721 .7011566
DD 56 .8578415 .3017114
DD 57 .0367338 .0629724
DD 58 .9975302 .3219557
DD 59 .7604457 .3624458
DD 60 .2240570 .5295500















