id X Y Z
DDD 1 .5857349 .9931424 0.253968
DDD 2 .1866012 .3657869 0.219644
DDD 3 .4968342 .8457869 0.472020
DDD 4 .8231563 .3582634 0.682040
DDD 5 .3466644 .6608817 0.288970
DDD 6 .0250674 .3175108 0.390894
DDD 7 .7149053 .4049248 0.426579
DDD 8 .3984961 .2692688 0.796759
DDD 9 .9612491 .1389756 0.899415
DDD 10 .7168145 .5559719 0.691842
DDD 11 .5721918 .0363899 0.689860
DDD 12 .1064602 .4442084 0.347623
DDD 13 .7080736 .1450410 0.777471
DDD 14 .1405476 .3711456 0.614666
DDD 15 .1130994 .3775532 0.869790
DDD 16 .0591576 .4912497 0.896078
DDD 17 .5215423 .8874683 0.321539
DDD 18 .3212025 .1416162 0.627448
DDD 19 .5864179 .7962259 0.346343
DDD 20 .1267387 .9044844 0.608181
DDD 21 .7702598 .1011486 0.923418
DDD 22 .7469820 .1285675 0.090762
DDD 23 .8563936 .8815662 0.026223
DDD 24 .9659654 .0337248 0.491534
DDD 25 .7359469 .4295644 0.224444
DDD 26 .3641911 .7607601 0.929162
DDD 27 .5609078 .9018932 0.850626
DDD 28 .4396552 .7717885 0.281184
DDD 29 .5745067 .1960893 0.772427
DDD 30 .7316832 .6261922 0.448372
DDD 31 .9722028 .1101459 0.804757
DDD 32 .4420118 .0597339 0.864270
DDD 33 .7322654 .0018766 0.292404
DDD 34 .9768842 .1244238 0.882587
DDD 35 .8945088 .1097554 0.675217
DDD 36 .9925152 .4862922 0.767931
DDD 37 .3568139 .8572434 0.605851
DDD 38 .7305198 .3468264 0.173464
DDD 39 .6868260 .7007304 0.383952
DDD 40 .6836964 .3085214 0.548095






